frame,num_detected,detected_ids,image,debug_image,route_x,route_y,route_z,route_roll,route_pitch,route_yaw
93,2,11;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0093.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0093_debug.png,2.4,0.0,2.2,0.0,0.5,-6.6
94,2,11;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0094.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0094_debug.png,2.505,0.0,2.2,0.0,0.5,-6.699999999999999
95,2,11;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0095.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0095_debug.png,2.61,0.0,2.2,0.0,0.5,-6.8
96,2,11;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0096.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0096_debug.png,2.715,0.0,2.2,0.0,0.5,-6.8999999999999995
97,2,11;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0097.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0097_debug.png,2.82,0.0,2.2,0.0,0.5,-7.0
98,2,11;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0098.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0098_debug.png,2.925,0.0,2.2,0.0,0.5,-7.1
99,1,12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0099.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0099_debug.png,3.03,0.0,2.2,0.0,0.5,-7.199999999999999
100,1,12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0100.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0100_debug.png,3.135,0.0,2.2,0.0,0.5,-7.3
101,1,12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0101.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0101_debug.png,3.24,0.0,2.2,0.0,0.5,-7.3999999999999995
102,1,12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0102.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0102_debug.png,3.3449999999999998,0.0,2.2,0.0,0.5,-7.5
103,1,12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0103.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0103_debug.png,3.45,0.0,2.2,0.0,0.5,-7.6
104,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0104.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0104_debug.png,3.555,0.0,2.2,0.0,0.5,-7.699999999999999
105,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0105.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0105_debug.png,3.66,0.0,2.2,0.0,0.5,-7.8
106,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0106.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0106_debug.png,3.765,0.0,2.2,0.0,0.5,-7.8999999999999995
107,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0107.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0107_debug.png,3.87,0.0,2.2,0.0,0.5,-8.0
108,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0108.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0108_debug.png,3.975,0.0,2.2,0.0,0.5,-8.1
109,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0109.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0109_debug.png,4.08,0.0,2.2,0.0,0.5,-8.2
110,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0110.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0110_debug.png,4.185,0.0,2.2,0.0,0.5,-8.299999999999999
111,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0111.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0111_debug.png,4.29,0.0,2.2,0.0,0.5,-8.4
112,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0112.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0112_debug.png,4.395,0.0,2.2,0.0,0.5,-8.5
113,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0113.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0113_debug.png,4.5,0.0,2.2,0.0,0.5,-8.6
114,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0114.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0114_debug.png,4.509090909090909,0.0,2.2,0.0,0.5,-8.7
115,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0115.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0115_debug.png,4.5181818181818185,0.0,2.2,0.0,0.5,-8.799999999999999
116,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0116.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0116_debug.png,4.527272727272727,0.0,2.2,0.0,0.5,-8.9
117,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0117.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0117_debug.png,4.536363636363636,0.0,2.2,0.0,0.5,-9.0
118,2,10;12,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0118.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0118_debug.png,4.545454545454545,0.0,2.2,0.0,0.5,-9.1
119,2,0;10,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0119.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0119_debug.png,4.554545454545455,0.0,2.2,0.0,0.5,-9.2
120,2,0;10,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0120.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0120_debug.png,4.5636363636363635,0.0,2.2,0.0,0.5,-9.299999999999999
121,3,0;9;10,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0121.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0121_debug.png,4.572727272727272,0.0,2.2,0.0,0.5,-9.399999999999999
122,2,9;10,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0122.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0122_debug.png,4.581818181818181,0.0,2.2,0.0,0.5,-9.5
123,1,10,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0123.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0123_debug.png,4.590909090909091,0.0,2.2,0.0,0.5,-9.6
124,1,9,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0124.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0124_debug.png,4.6,0.0,2.2,0.0,0.5,-9.7
125,1,9,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0125.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0125_debug.png,4.6,0.0,2.2,0.0,0.55,-9.75
126,1,9,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0126.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0126_debug.png,4.6,0.0,2.2,0.0,0.6,-9.799999999999999
127,1,9,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0127.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0127_debug.png,4.6,0.0,2.2,0.0,0.65,-9.85
128,2,9;13,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0128.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0128_debug.png,4.6,0.0,2.2,0.0,0.7,-9.9
129,3,9;11;13,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0129.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0129_debug.png,4.6,0.0,2.2,0.0,0.75,-9.95
130,3,9;11;13,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0130.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0130_debug.png,4.6,0.0,2.2,0.0,0.8,-10.0
131,3,9;11;13,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0131.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0131_debug.png,4.6,0.0,2.2,0.0,0.7583333333333334,-9.90412966012823
132,2,11;13,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0132.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0132_debug.png,4.6,0.0,2.2,0.0,0.7166666666666667,-9.80825932025646
133,3,9;11;13,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0133.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0133_debug.png,4.6,0.0,2.2,0.0,0.675,-9.71238898038469
134,3,9;11;13,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0134.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0134_debug.png,4.6,0.0,2.2,0.0,0.6333333333333334,-9.61651864051292
135,3,9;11;13,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0135.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0135_debug.png,4.6,0.0,2.2,0.0,0.5916666666666667,-9.520648300641149
136,2,9;11,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0136.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0136_debug.png,4.6,0.0,2.2,0.0,0.55,-9.42477796076938
137,2,9;11,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0137.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0137_debug.png,4.457142857142857,0.0,2.2,0.0,0.55,-9.42477796076938
138,1,11,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0138.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0138_debug.png,4.314285714285714,0.0,2.2,0.0,0.55,-9.42477796076938
139,2,9;10,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0139.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0139_debug.png,4.171428571428571,0.0,2.2,0.0,0.55,-9.42477796076938
140,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0140.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0140_debug.png,4.0285714285714285,0.0,2.2,0.0,0.55,-9.42477796076938
141,1,9,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0141.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0141_debug.png,3.8857142857142857,0.0,2.2,0.0,0.55,-9.42477796076938
142,1,9,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0142.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0142_debug.png,3.742857142857143,0.0,2.2,0.0,0.55,-9.42477796076938
143,1,9,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0143.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0143_debug.png,3.6,0.0,2.2,0.0,0.55,-9.42477796076938
144,1,9,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0144.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0144_debug.png,3.4571428571428573,0.0,2.2,0.0,0.55,-9.42477796076938
145,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0145.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0145_debug.png,3.3142857142857145,0.0,2.2,0.0,0.55,-9.42477796076938
146,1,14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0146.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0146_debug.png,3.1714285714285717,0.0,2.2,0.0,0.55,-9.42477796076938
147,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0147.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0147_debug.png,3.0285714285714285,0.0,2.2,0.0,0.55,-9.42477796076938
148,1,14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0148.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0148_debug.png,2.8857142857142857,0.0,2.2,0.0,0.55,-9.42477796076938
149,1,14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0149.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0149_debug.png,2.742857142857143,0.0,2.2,0.0,0.55,-9.42477796076938
150,1,3,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0150.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0150_debug.png,2.6,0.0,2.2,0.0,0.55,-9.42477796076938
151,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0151.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0151_debug.png,2.4714285714285715,0.0,2.2,0.0,0.5571428571428572,-9.478381109230897
152,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0152.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0152_debug.png,2.342857142857143,0.0,2.2,0.0,0.5642857142857143,-9.531984257692415
153,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0153.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0153_debug.png,2.2142857142857144,0.0,2.2,0.0,0.5714285714285714,-9.585587406153932
154,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0154.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0154_debug.png,2.085714285714286,0.0,2.2,0.0,0.5785714285714286,-9.639190554615448
155,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0155.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0155_debug.png,1.957142857142857,0.0,2.2,0.0,0.5857142857142857,-9.692793703076966
156,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0156.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0156_debug.png,1.8285714285714287,0.0,2.2,0.0,0.5928571428571429,-9.746396851538483
157,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0157.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0157_debug.png,1.7,0.0,2.2,0.0,0.6,-9.8
158,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0158.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0158_debug.png,1.625,0.0,2.2,0.0,0.5875,-9.706194490192345
159,2,3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0159.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0159_debug.png,1.5499999999999998,0.0,2.2,0.0,0.575,-9.61238898038469
160,3,0;3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0160.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0160_debug.png,1.4749999999999999,0.0,2.2,0.0,0.5625,-9.518583470577035
161,3,0;3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0161.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0161_debug.png,1.4,0.0,2.2,0.0,0.55,-9.42477796076938
162,3,0;3;14,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0162.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0162_debug.png,1.2666666666666666,0.0,2.2,0.0,0.55,-9.42477796076938
163,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0163.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0163_debug.png,1.1333333333333333,0.0,2.2,0.0,0.55,-9.42477796076938
164,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0164.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0164_debug.png,1.0,0.0,2.2,0.0,0.55,-9.42477796076938
165,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0165.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0165_debug.png,0.8666666666666667,0.0,2.2,0.0,0.55,-9.42477796076938
166,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0166.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0166_debug.png,0.7333333333333333,0.0,2.2,0.0,0.55,-9.42477796076938
167,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0167.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0167_debug.png,0.6,0.0,2.2,0.0,0.55,-9.42477796076938
168,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0168.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0168_debug.png,0.45714285714285713,0.0,2.2,0.0,0.55,-9.42477796076938
169,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0169.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0169_debug.png,0.3142857142857143,0.0,2.2,0.0,0.55,-9.42477796076938
170,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0170.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0170_debug.png,0.17142857142857143,0.0,2.2,0.0,0.55,-9.42477796076938
171,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0171.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0171_debug.png,0.02857142857142858,0.0,2.2,0.0,0.55,-9.42477796076938
172,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0172.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0172_debug.png,-0.11428571428571432,0.0,2.2,0.0,0.55,-9.42477796076938
173,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0173.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0173_debug.png,-0.2571428571428571,0.0,2.2,0.0,0.55,-9.42477796076938
174,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0174.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0174_debug.png,-0.4,0.0,2.2,0.0,0.55,-9.42477796076938
175,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0175.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0175_debug.png,-0.5428571428571428,0.0,2.2,0.0,0.55,-9.42477796076938
176,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0176.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0176_debug.png,-0.6857142857142857,0.0,2.2,0.0,0.55,-9.42477796076938
177,1,1,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0177.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0177_debug.png,-0.8285714285714285,0.0,2.2,0.0,0.55,-9.42477796076938
178,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0178.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0178_debug.png,-0.9714285714285713,0.0,2.2,0.0,0.55,-9.42477796076938
179,2,0;1,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0179.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0179_debug.png,-1.1142857142857143,0.0,2.2,0.0,0.55,-9.42477796076938
180,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0180.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0180_debug.png,-1.2571428571428571,0.0,2.2,0.0,0.55,-9.42477796076938
181,2,0;1,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0181.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0181_debug.png,-1.4,0.0,2.2,0.0,0.55,-9.42477796076938
182,2,0;1,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0182.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0182_debug.png,-1.5428571428571427,0.0,2.2,0.0,0.55,-9.42477796076938
183,2,0;1,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0183.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0183_debug.png,-1.6857142857142855,0.0,2.2,0.0,0.55,-9.42477796076938
184,1,0,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0184.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0184_debug.png,-1.8285714285714285,0.0,2.2,0.0,0.55,-9.42477796076938
185,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0185.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0185_debug.png,-1.9714285714285713,0.0,2.2,0.0,0.55,-9.42477796076938
186,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0186.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0186_debug.png,-2.1142857142857143,0.0,2.2,0.0,0.55,-9.42477796076938
187,0,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/images/frame_0187.png,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/03_moving_camera_sequence/debug_images/frame_0187_debug.png,-2.257142857142857,0.0,2.2,0.0,0.55,-9.42477796076938
