frame_index,time_s,sharpness,center_x,center_y,area_fraction,angle_deg,top_bottom_log_ratio,left_right_log_ratio,selected_for_calibration,view_reprojection_rmse_px
17,0.5666004672897196,65.86292726242091,2112.844113667806,917.917552947998,0.10364129735397494,-154.62235932614985,-0.007090835218161819,0.3046381522970353,False,
18,0.599929906542056,69.42796548976078,2110.520268758138,918.3868980407715,0.10369443502328674,-154.64443519464587,-0.006518403898639864,0.3046399949931798,False,
19,0.6332593457943925,65.6562833219352,2108.111801147461,918.7492307027181,0.1038327235890298,-154.6445449596311,-0.006867908865387809,0.3048886149312184,False,
20,0.6665887850467289,70.17032866924372,2105.5964584350586,919.1485538482666,0.10385021253618286,-154.62645076926745,-0.006626340448023019,0.3047439475795236,False,
21,0.6999182242990654,66.04520100152413,2103.1383921305337,919.9284286499023,0.10379047555977768,-154.66437367654535,-0.0071438723343341766,0.3045107226518685,False,
22,0.7332476635514018,71.48965133856706,2100.883473714193,920.9266923268636,0.10384906879614403,-154.64978707879743,-0.0070586952406113505,0.3050005995511492,False,
23,0.7665771028037383,66.1601972652467,2098.5854848225913,922.0332018534342,0.10393007572325474,-154.65352851713132,-0.006823725671740769,0.30456767986839495,False,
24,0.7999065420560747,70.02658469111472,2096.020060221354,922.5122858683268,0.10396947045336798,-154.7070343646022,-0.007838712476078492,0.30374860564029804,False,
25,0.8332359813084111,66.62546858581372,2093.1764500935874,922.8288733164469,0.10392568302274738,-154.74299131532553,-0.007528950726057892,0.3035171156244994,False,
26,0.8665654205607477,70.9420835425824,2090.305493672689,923.4148095448812,0.10389537136215275,-154.7444208794241,-0.008150978510092242,0.30316908997212033,False,
27,0.8998948598130841,67.2599486332188,2087.1732788085938,924.7492669423422,0.10395597699144639,-154.76343676772012,-0.008332442819209824,0.3026226374146685,False,
28,0.9332242990654206,79.98073335518049,2083.3430709838867,926.1891975402832,0.10386247020857281,-154.75346483967746,-0.007615195382475584,0.3023080480435604,False,
29,0.966553738317757,73.43820967559046,2079.500831604004,927.3842207590739,0.10375307111902522,-154.75261684861815,-0.007133362720180708,0.3018293474195713,False,
30,0.9998831775700935,65.03113271745023,2075.7051137288413,928.1507466634115,0.10365615054936297,-154.76305488396522,-0.007149446068599182,0.3018262551251266,False,
31,1.0332126168224298,67.94396919303958,2071.8398920694985,929.2172444661459,0.10360985891656499,-154.7684337939584,-0.006706543964918276,0.3015772754729777,False,
32,1.0665420560747663,65.30426721605288,2067.692797342936,930.2436478932699,0.1035738933309464,-154.80584340399696,-0.007218737240726117,0.3005658859239379,False,
33,1.0998714953271027,66.65611617859011,2063.1604232788086,931.1138381958008,0.10354402648493115,-154.82097231542448,-0.0076028954933393495,0.2998858685809915,False,
34,1.1332009345794392,62.42915541662709,2058.37548828125,932.0116507212321,0.1035806515004241,-154.82191218535806,-0.007318057832642581,0.30005731127426355,False,
35,1.1665303738317756,67.09256420738005,2053.737953186035,932.8195241292318,0.10357609237903186,-154.84098941317225,-0.0074121734190973265,0.2991768372903453,False,
36,1.199859813084112,66.04656181969831,2048.902318318685,934.0006383260092,0.10347085123357874,-154.8650036606544,-0.0073399413349384355,0.29877917526756054,False,
37,1.2331892523364485,68.71345817224594,2043.9940388997395,935.1511535644531,0.10335212602762495,-154.85676511743142,-0.007268043350277326,0.2986482825859405,False,
38,1.266518691588785,66.45754864854051,2039.079554239909,936.0662396748861,0.10330394318979404,-154.9045295952744,-0.007445137902683472,0.29750073065312044,False,
39,1.2998481308411214,72.97582081595554,2034.1780039469402,936.1791241963705,0.1032567171053788,-154.93549965528408,-0.006632769468978276,0.29726110981327286,False,
40,1.3331775700934578,71.01829497508163,2029.468859354655,936.1709829966227,0.10323368806690852,-154.96863314322323,-0.007771066460105459,0.2966566933661878,False,
41,1.3665070093457943,69.35911562950216,2024.8224792480469,935.941089630127,0.1032059526866749,-155.0281186768998,-0.007453390821027583,0.29607552551275895,False,
42,1.3998364485981307,64.85494240902153,2019.5430577596028,935.8605060577393,0.10321392751729361,-155.0394889755697,-0.007445332571914669,0.296211137660744,False,
43,1.4331658878504672,70.21828408011638,2014.4954198201497,936.2367979685465,0.10317970704171459,-155.10771227291843,-0.007553868929433309,0.2956387038934622,False,
44,1.4664953271028036,54.27588451571182,2008.6737162272136,938.105624516805,0.10305186065198574,-155.14249174555445,-0.007400231393944429,0.2945843626435105,False,
45,1.49982476635514,61.23303607201836,2003.169308980306,939.2564436594645,0.10308071433349579,-155.16610731266132,-0.007100071047658372,0.29423880432641597,False,
46,1.5331542056074765,33.67404258916006,1996.0052973429363,940.1445802052816,0.10296273060204211,-155.29210018864413,-0.007226244262867553,0.2920981234688399,False,
47,1.566483644859813,54.550721290648546,1990.1595942179363,941.299295425415,0.10300515450761367,-155.28616545757154,-0.008433951917097381,0.2911855028897879,False,
48,1.5998130841121494,53.676157166539184,1984.066785176595,941.3049036661783,0.10309583916917302,-155.32358680568487,-0.008875698561143293,0.2905928019643911,False,
49,1.6331425233644858,42.20026443746055,1977.928560892741,940.5756486256918,0.10324581459281372,-155.4139086670737,-0.009331799288867732,0.2894436399379344,False,
50,1.6664719626168223,45.55857289536295,1972.0161768595378,940.1255537668864,0.10331539001686929,-155.46461564491773,-0.009911076023900574,0.28888148160678573,False,
51,1.699801401869159,42.41955994956876,1966.421765645345,939.3138739267985,0.10340795203567038,-155.49167618494266,-0.00934148778884898,0.28887944956109496,False,
52,1.7331308411214954,52.86580200379957,1961.8335545857747,938.5249818166097,0.10354061920140821,-155.53467565383133,-0.010016261969655669,0.2879776258805969,False,
53,1.7664602803738318,76.03672112368551,1957.1712697347004,938.6265900929769,0.10347785140376935,-155.62892555725273,-0.010885924519578998,0.28580807866940444,False,
54,1.7997897196261683,70.31471580425819,1953.468844095866,939.430372873942,0.1033840493636631,-155.70992161238306,-0.011370731011541705,0.2845720609874524,False,
55,1.8331191588785047,71.26296637970941,1950.4522374471028,940.3127199808756,0.10333598190667274,-155.76248461885547,-0.011588323031182592,0.2839247017223519,False,
56,1.8664485981308412,74.03958143960661,1947.8551686604817,940.4269313812256,0.10311906043832107,-155.87496798241125,-0.012401788529873,0.28207862226080294,False,
57,1.8997780373831776,72.48924606732015,1944.60875193278,941.390972773234,0.10302702372681745,-155.89849076697507,-0.012613849917738194,0.28174755299960563,False,
58,1.933107476635514,64.37154182427183,1940.1692428588867,942.8584588368734,0.10307677730080858,-155.9572684933282,-0.012636630176236556,0.2802813635547405,False,
59,1.9664369158878505,66.36701505680409,1937.0077387491863,942.9660816192627,0.10302594142026902,-156.01411246707352,-0.013036252412272803,0.27954607279409904,False,
60,1.999766355140187,74.64876768010257,1934.440549214681,943.0202465057373,0.10292002746691403,-156.09330972602044,-0.014263303434913983,0.2777887680547452,False,
61,2.033095794392523,37.86533915135664,1929.5632629394531,943.2396608988444,0.10285213075719779,-156.19240136064624,-0.014794013988585986,0.2757669412709915,False,
62,2.0664252336448596,30.538965021399612,1923.1566569010417,943.4363015492758,0.10304446836640568,-156.29204172482494,-0.015802666125077254,0.2748621297132786,False,
63,2.099754672897196,34.058311491268356,1916.2664438883464,943.7051766713461,0.10341926930783504,-156.29114078148802,-0.014876035346603285,0.2756110976079618,False,
64,2.1330841121495325,37.42865444192627,1909.570592244466,942.5962842305502,0.1036475911471055,-156.3724091532734,-0.016100008608374527,0.2743849867470524,False,
65,2.166413551401869,27.70663080944949,1902.8885040283203,941.2450669606527,0.10375078245589436,-156.48193731992026,-0.01615595804496525,0.2732985385849745,False,
67,2.233072429906542,33.01727414867874,1885.435691833496,939.3514417012533,0.10437104775395328,-156.60755042794068,-0.016946552005742757,0.2717210747585653,False,
68,2.2664018691588783,64.43534655869446,1875.851671854655,937.7939256032308,0.10461500212682388,-156.69023652981895,-0.017971654288871857,0.26945505047940993,False,
69,2.2997313084112148,20.510456966170313,1864.7673772176106,937.2545413970947,0.10462275650250735,-156.94992532290217,-0.02048265918728622,0.26536996803231766,False,
71,2.3663901869158877,43.415318157025574,1844.7352879842122,941.3158098856608,0.10509344426590843,-156.83776150126448,-0.018113140132213452,0.2665966846239726,False,
72,2.399719626168224,41.76344962153382,1835.8340072631836,941.9115498860677,0.10502314766064597,-156.91326168490684,-0.01851363467474009,0.26491820350954454,False,
73,2.4330490654205605,47.24623056476045,1829.3259302775066,942.5889619191488,0.10494585636837925,-156.95434915389865,-0.018503855826044503,0.26425324587086774,False,
74,2.466378504672897,67.07879275497825,1823.439712524414,944.0677553812662,0.1049933383906882,-157.04014458563816,-0.018818475135547765,0.26283247069879934,True,1.2477784156799316
75,2.4997079439252334,73.0840121345692,1818.8511479695637,944.7530988057455,0.10493694305814238,-157.16007821249562,-0.018791866041877523,0.2607202766249756,False,
76,2.53303738317757,78.74485987153741,1815.3933385213215,944.9863910675049,0.10482934671034282,-157.2642315667221,-0.019732866496930453,0.2590792552455148,False,
77,2.5663668224299063,72.55224966995657,1811.9884490966797,946.067689259847,0.10490002379114836,-157.36656118088982,-0.02005646291401724,0.25847681219807617,False,
78,2.5996962616822428,71.3263942591365,1808.2571868896484,948.4529387156168,0.10504028135534145,-157.44555562896898,-0.020156479304408746,0.25798248919021877,False,
79,2.633025700934579,72.62451715743978,1804.7139333089192,948.3402976989746,0.10511366518878479,-157.54408328675507,-0.02126830514713137,0.25651197152202887,False,
80,2.6663551401869157,79.51613331154226,1800.887819925944,948.7760829925537,0.10525524627723186,-157.62829409340912,-0.021336272061430458,0.25605881052834084,False,
81,2.699684579439252,67.86662500758435,1795.7031529744465,949.8816121419271,0.10548646490534237,-157.73868741292873,-0.02173280915751262,0.25447259094691027,False,
82,2.7330140186915886,27.522557583219143,1788.521390279134,952.1474444071451,0.1062814194717787,-157.79234584190718,-0.02127840073622291,0.25390929596364176,False,
83,2.766343457943925,68.5066582383982,1780.6987711588542,952.9351094563802,0.10628184256563762,-157.90961620844618,-0.022991264093255075,0.2523504319752253,False,
84,2.7996728971962614,93.96746317607676,1773.7862803141277,953.665667215983,0.10665113790620384,-158.01102747369558,-0.0229736644375252,0.2518293656057141,False,
85,2.833002336448598,75.38543897134984,1768.367167154948,953.9058488210043,0.10682382053445946,-158.13739404592457,-0.023257486543839585,0.2507304356400998,False,
86,2.8663317757009343,75.94291157870695,1763.8965886433919,953.920072555542,0.10704994966131413,-158.26042266763355,-0.022913536612021276,0.24939481155224338,False,
87,2.899661214953271,87.99499217186691,1760.0278422037761,953.6108207702637,0.10727594895112018,-158.38957287288923,-0.023887128329735857,0.24866915489876817,False,
88,2.9329906542056072,81.48795688813276,1756.1615753173828,953.5709953308105,0.10769376793467983,-158.5125163797924,-0.024201779305350526,0.24765707287833624,False,
89,2.9663200934579437,82.41577770156333,1752.223159790039,953.6435400644938,0.10802871135883677,-158.65229160885454,-0.024835441820273363,0.24638615235446384,False,
90,2.99964953271028,78.25572961745051,1748.2567469278972,952.8841870625814,0.10841004859136898,-158.78973907245626,-0.02502903032519707,0.24621120223689277,False,
91,3.0329789719626166,75.1496968118592,1744.2123362223308,951.2975304921468,0.10884273657888026,-158.9563008691502,-0.026007862013083034,0.24492815516025992,False,
92,3.066308411214953,72.58697302583602,1740.8753458658855,950.4365418752035,0.10923939095682794,-159.115154407191,-0.025838457257164844,0.24449942110965675,False,
93,3.0996378504672895,73.92645298368623,1738.3400421142578,949.711435953776,0.10964743112947344,-159.29325912858647,-0.0269066411072234,0.24314892297520024,False,
94,3.132967289719626,59.93514879324861,1737.1480305989583,948.8702239990234,0.109795401793789,-159.47344066454232,-0.02741868419233305,0.24183943234339278,False,
95,3.1662967289719623,62.61387379399251,1736.528709411621,948.2934087117513,0.110058162498544,-159.63379901732216,-0.027670018188594856,0.24110898123259486,False,
96,3.199626168224299,62.02561999967305,1735.9190063476562,948.0597330729166,0.11034969099031536,-159.78524395001915,-0.027643007071303842,0.2400792538868005,False,
97,3.2329556074766352,64.98941313987366,1735.362190246582,948.3337459564209,0.11063707826234608,-159.9660724651433,-0.028192230186991206,0.23826340619480202,False,
98,3.2662850467289717,63.105570283470584,1734.1125157674153,948.4893894195557,0.11090708871508513,-160.125991467857,-0.029136539972711616,0.23698129063891646,False,
99,3.299614485981308,74.90770948076123,1731.522315979004,948.5660648345947,0.11127468146330069,-160.2554321833634,-0.029001314692894346,0.23671604161910126,False,
100,3.3329439252336446,75.00914332578606,1728.8742065429688,948.405471165975,0.11157403575703084,-160.43259619008722,-0.029628899815338748,0.23555903296239294,False,
101,3.366273364485981,83.8731073853363,1725.4373321533203,948.2203909556071,0.11193731269763714,-160.58759395564562,-0.029705922476745104,0.2347156989732443,False,
102,3.399602803738318,46.38298547387634,1720.2445068359375,949.0324885050455,0.11225144125040386,-160.7324399023265,-0.03000540102487662,0.23320531401693387,False,
103,3.4329322429906544,67.21552755529807,1714.851641337077,950.016762415568,0.11275293653638949,-160.88029811046192,-0.030600564929955467,0.23167991516601588,False,
104,3.466261682242991,66.08419346978188,1710.161382039388,951.4396603902181,0.11302053722560186,-161.07317162258587,-0.030321981491889624,0.23064136924076195,False,
105,3.4995911214953273,69.71006716840077,1705.9680353800456,952.5299663543701,0.11316915722616187,-161.2387793463576,-0.030598240384389755,0.22931594008140724,False,
106,3.5329205607476637,24.09135268992059,1699.68834177653,954.83953221639,0.11360483345392923,-161.39495473745984,-0.02703888515658411,0.22991815979860236,False,
107,3.56625,36.69351573105071,1694.4360224405925,958.6321016947428,0.1139847683787436,-161.4981582721177,-0.030537528720335997,0.22673012420813443,False,
108,3.5995794392523366,74.092746199544,1688.5492655436199,962.1771252950033,0.11453907566140549,-161.6767874606426,-0.03170752440397113,0.22407855832483936,False,
109,3.632908878504673,37.90679485332557,1683.9831822713215,965.7454166412354,0.11479881222431967,-161.76913637498876,-0.03140626300034477,0.2241000126543458,False,
110,3.6662383177570095,25.070541317910447,1680.009557088216,970.7390092213949,0.11524124657527145,-161.90836623918128,-0.031782929715123136,0.22277223225035223,False,
111,3.699567757009346,33.461362918875835,1676.1680119832356,975.5587215423584,0.11578520285014365,-162.02918916275513,-0.030771601303948116,0.22231585127169812,False,
112,3.7328971962616824,44.2870075855948,1674.263412475586,980.5443420410156,0.11634657137770661,-162.19843864901247,-0.032398379419629676,0.21966798775000473,False,
113,3.766226635514019,48.573260228241836,1673.6118418375652,984.6754659016927,0.11671278592158485,-162.3436750921008,-0.032331437236514514,0.21823412712692405,False,
114,3.7995560747663553,75.05816611443554,1673.751355489095,988.3494771321615,0.11701519734265714,-162.52806200706084,-0.032236992096704165,0.21617135338703405,False,
115,3.8328855140186917,80.53086344650576,1674.79674021403,991.0274906158447,0.11746288974974331,-162.6752834034404,-0.03259578038457003,0.21519203950674326,False,
116,3.866214953271028,71.06240924910483,1676.502571105957,993.4104512532552,0.11770217599889338,-162.86240442769537,-0.032587134072408375,0.21381860669448138,False,
117,3.8995443925233646,52.042145944014216,1679.1377690633137,995.4274444580078,0.11807481520865061,-163.02343074302019,-0.03278552944779137,0.21295188122147354,False,
118,3.932873831775701,56.09054019969569,1681.5582021077473,996.569122950236,0.11836110211819754,-163.24809340894305,-0.03385834593059739,0.21096188165807583,False,
119,3.9662032710280375,42.19834100337807,1685.298749287923,997.4096285502116,0.1186012878321663,-163.42831068436462,-0.03353592910682681,0.21033037952438804,False,
120,3.999532710280374,50.305129284572935,1689.5170237223308,998.464947382609,0.11892146926452853,-163.6614557941522,-0.03495169759561541,0.20779238273321,False,
121,4.03286214953271,49.73777828433091,1693.935307820638,1000.7286860148112,0.11926143876188273,-163.84799078410538,-0.03438167463295657,0.20705485933915732,False,
122,4.066191588785046,53.388629132071216,1698.762062072754,1003.0138943990072,0.11957538413638669,-164.04310656534741,-0.03469071756191432,0.20603336596214775,False,
123,4.099521028037383,49.72011084926873,1703.9498926798503,1006.2878983815511,0.12012936439979204,-164.20944918131295,-0.03491676676399875,0.20511412234853993,False,
124,4.132850467289719,67.05408164994707,1708.3276545206706,1008.9139397939047,0.12070337534413907,-164.4021475819094,-0.03504438109692191,0.20395916137520556,False,
125,4.166179906542056,39.07600329426291,1709.4075164794922,1010.8065249125162,0.12158428228496453,-164.56427943117495,-0.034585823519247494,0.2033494032808458,False,
128,4.266168224299065,28.172403837834143,1697.2215067545574,1020.6329434712728,0.1253171433790382,-165.20298361704022,-0.03477015958439307,0.198410958871698,False,
129,4.299497663551402,49.92941947587975,1693.7490158081055,1021.6758480072021,0.12631742883222952,-165.4253410711726,-0.03591841442997862,0.1964644776158863,False,
130,4.332827102803738,57.93494975167965,1697.000322977702,1020.0791581471761,0.12715902588144065,-165.66978348184597,-0.0369954813914157,0.19495234625556604,True,1.0285966396331787
131,4.366156542056075,42.67577406609166,1699.2219670613606,1017.3226401011149,0.12803687978927197,-165.89722698690554,-0.03733129172920005,0.19435930325498338,False,
132,4.399485981308411,33.637700619472525,1702.1883290608723,1013.9511006673177,0.12866679679511772,-166.19776162519736,-0.037285297451197706,0.1921995149741609,False,
133,4.432815420560748,26.457472215137624,1705.6349232991536,1010.5977986653646,0.12938073598225822,-166.42427085452246,-0.037774103379317005,0.19185467630344227,False,
134,4.466144859813084,29.999831349182585,1709.6568959554036,1008.1206499735514,0.130089378047148,-166.67854423871927,-0.0381058638506335,0.1900223414885384,False,
135,4.499474299065421,25.548526990604056,1713.7964350382488,1006.2669461568197,0.13093526135423428,-166.8893554083133,-0.03797298245104079,0.18904319060696162,False,
136,4.532803738317757,23.196001461884215,1719.1584650675456,1003.4760926564535,0.13133354720945742,-167.12767167026442,-0.03825990839421575,0.1882394665935774,False,
137,4.5661331775700935,19.585216082345404,1725.9643427530925,1000.2212963104248,0.131522900891916,-167.37174231936652,-0.038667789730785294,0.18689324087641834,False,
138,4.5994626168224295,27.22920748975435,1732.2401123046875,997.4286867777506,0.1319115261776577,-167.63382904012832,-0.038871826154190034,0.18519798209724936,False,
139,4.632792056074766,39.18397774788929,1737.4312006632488,995.3283170064291,0.13203165384784415,-167.86299775395918,-0.03869616016380846,0.18473958096363338,False,
140,4.666121495327102,63.391973401184465,1741.5044352213542,993.7173074086508,0.13209273036940228,-168.1143535820586,-0.038958160237238255,0.18283134416973534,False,
141,4.699450934579439,37.72021286541328,1740.5443522135417,994.1376667022705,0.13226689089666208,-168.37454118274948,-0.038710684648081216,0.18105030971508324,False,
143,4.766109813084112,19.431478367413096,1730.232401529948,996.7786706288656,0.13314534126291708,-168.85580062012315,-0.03934100012649581,0.1759509091141617,False,
144,4.799439252336448,24.79578031645849,1726.1976623535156,1000.7153854370117,0.13375355061257424,-169.05655025433862,-0.03814664158369246,0.17436324513419799,False,
145,4.832768691588785,47.071329530596216,1724.2907892862956,1005.8690401713053,0.13412520019470028,-169.23708231432656,-0.037205849224278394,0.1729916795589894,False,
146,4.866098130841121,58.7961143685442,1728.282964070638,1009.4419759114584,0.13415641318133814,-169.44400355811504,-0.03747153578957183,0.1705585865552919,False,
147,4.899427570093458,40.49500395790463,1732.7086385091145,1014.249163309733,0.1341928301005015,-169.6116233005636,-0.03696606366337842,0.16883875049317634,False,
148,4.932757009345794,35.86820556552916,1737.9240417480469,1019.6108983357748,0.13386607140296594,-169.7680624099548,-0.03684385492846037,0.16704952492741185,False,
149,4.966086448598131,39.45324267046632,1743.0256169637044,1025.8624649047852,0.13339129254022322,-169.9355518881331,-0.03617054425704787,0.1647266944872573,False,
150,4.999415887850467,36.09137765613627,1746.8258310953777,1032.010025024414,0.13287829550704183,-170.11040499143888,-0.03578359069300183,0.1628871284207434,False,
151,5.032745327102804,41.79621547512457,1750.1129964192708,1037.4195976257324,0.13239380637084616,-170.2762325774916,-0.03512026440964197,0.16087639377920535,False,
152,5.06607476635514,42.853489873429204,1751.7667795817058,1043.204891204834,0.13201769908611577,-170.4267930526349,-0.034504260784032306,0.15976089335661875,False,
153,5.099404205607477,47.19207910370576,1752.4419987996419,1048.8709500630696,0.13166776125737356,-170.6144263927966,-0.03424674168442392,0.1573151154006553,False,
154,5.132733644859813,50.87566066359027,1753.195556640625,1053.743714650472,0.1314017569551562,-170.76973114814268,-0.03370862336662105,0.15562511393652242,False,
155,5.1660630841121495,56.333908979291266,1752.3791249593098,1059.8328768412273,0.13119484751864896,-170.92040317539139,-0.032819051972953234,0.15490860392851252,False,
156,5.1993925233644855,51.61771246902003,1750.2240244547527,1066.7507235209148,0.13118812955596865,-171.0798261481373,-0.03273790808985157,0.15281381660974996,False,
157,5.232721962616822,53.82809624886775,1747.330935160319,1073.6603050231934,0.13118002707467827,-171.2577332447872,-0.031988031695816245,0.15105096767518422,False,
158,5.266051401869158,46.42829085196013,1744.5315958658855,1080.579574584961,0.1311106951200997,-171.40992864458232,-0.030320080308066093,0.14952535208824627,False,
159,5.299380841121495,53.20108881521869,1740.3862940470378,1088.4149335225422,0.1313322419963888,-171.55145916898465,-0.03008090073037393,0.14797440739123865,False,
160,5.332710280373831,55.238824681039226,1737.0167719523113,1094.4193433125813,0.131761919900228,-171.75030583440355,-0.02988691130555509,0.14532394826019093,False,
161,5.366039719626168,65.79312156718893,1736.2035268147786,1099.0643692016602,0.13219610223793782,-171.89993249094016,-0.02884708712194718,0.1444422723128371,False,
162,5.399369158878504,51.48476912718947,1730.7877705891926,1103.420841217041,0.1328570500178363,-172.09844662274162,-0.028424209023440207,0.14174976994058058,False,
163,5.432698598130841,68.62033446319737,1728.6941146850586,1107.160477956136,0.1336914490055952,-172.25638172507465,-0.028107285403006856,0.14055210016343359,False,
164,5.466028037383177,54.277460583101366,1726.6362279256184,1109.7255274454753,0.13415662293844727,-172.43937185562174,-0.027994787669849967,0.1391417131331732,False,
165,5.499357476635514,41.066810591930924,1723.8763427734375,1112.314884185791,0.13498156320545493,-172.63248068575305,-0.026688512312726644,0.1374269097497013,False,
166,5.53268691588785,35.60900124474083,1720.3726272583008,1114.6954587300618,0.13598237531984286,-172.829377443662,-0.027196504650971398,0.13503605808730906,False,
167,5.566016355140187,59.06372072127966,1717.49134572347,1116.1468035380046,0.13701163949914952,-173.01479350236562,-0.025918444948110204,0.1331340582581986,False,
168,5.599345794392523,47.3452572739455,1714.5790252685547,1116.2211176554363,0.13812222311351052,-173.2067874452681,-0.02586485668187269,0.13117689675011207,False,
170,5.666004672897196,43.875690572766764,1709.5071512858074,1114.2200469970703,0.1406060353558824,-173.56821297570156,-0.025251349439086992,0.12826917860251857,True,0.7901240587234497
171,5.699334112149533,43.366583557285935,1708.9745839436848,1112.3798917134602,0.14169356025572832,-173.742459670038,-0.024513490292098775,0.12693646397006292,False,
172,5.732663551401869,49.645875889724074,1710.429298400879,1109.7893956502278,0.14285027545173143,-173.9407377753987,-0.024675724569868957,0.12576281539568335,False,
173,5.765992990654206,34.58322137655219,1712.167516072591,1106.8774795532227,0.14394627344768163,-174.13851899253424,-0.024507049037143295,0.1242350733269184,False,
174,5.799322429906542,35.96430633380371,1713.70556640625,1105.0427792867024,0.14511283240470985,-174.27068403968022,-0.023903187687557798,0.12389346616514908,False,
175,5.8326518691588785,40.48277173681508,1716.0785700480144,1101.4423751831055,0.14626556915632843,-174.5165325286751,-0.02344450884007091,0.12162224281820605,False,
176,5.8659813084112145,53.67469317349714,1720.1857452392578,1098.3165473937988,0.14713227463581674,-174.703146043592,-0.022488439063936758,0.12028022532337568,False,
177,5.899310747663551,32.9814444136313,1723.1502888997395,1092.8737360636394,0.14786209393138253,-174.90820948969738,-0.021908407950312566,0.1181555578616588,False,
178,5.932640186915887,59.94970310199569,1726.6982701619465,1087.6617533365886,0.1485655980282783,-175.07169145083554,-0.021407189326914523,0.1172596789626916,False,
179,5.965969626168224,50.833334353883515,1730.4443054199219,1081.9667078653972,0.14882601143531685,-175.2654817086051,-0.02134900003142512,0.11535749375547019,False,
180,5.99929906542056,33.63786744855864,1734.8170471191406,1075.641783396403,0.14874107448386187,-175.43933843805144,-0.021282065292324067,0.113788831195332,False,
181,6.032628504672897,34.92498222631899,1738.9000295003254,1070.7232424418132,0.14880832596389,-175.62824163563653,-0.020602153651619128,0.11113542059882164,False,
182,6.065957943925233,49.48925781236999,1741.8548940022786,1068.1996561686199,0.14890620093931503,-175.78200083059164,-0.020062979606140022,0.10917757036717354,False,
183,6.09928738317757,39.170473137509674,1745.2382405598958,1066.8165601094563,0.1485577312229478,-175.92374540274866,-0.020029055296741403,0.10762917750784559,False,
184,6.132616822429906,37.810086898327924,1749.4912846883137,1065.3102544148762,0.1480107691402031,-176.0637950530971,-0.019254675301365935,0.10603402164942115,False,
185,6.165946261682243,35.95548540209887,1752.6465428670247,1063.827788035075,0.14759896223518426,-176.21682585743756,-0.019022926521149158,0.10368756506392263,False,
186,6.199275700934579,38.91628603924633,1755.0902709960938,1063.0376930236816,0.14718585096171105,-176.35663947590885,-0.01856644418294941,0.1016999172128988,False,
187,6.232605140186916,39.35869362830054,1757.3626403808594,1062.5320905049641,0.1467206012355027,-176.50215723165104,-0.017935217993353115,0.09940944659478802,False,
188,6.265934579439252,41.278270467456124,1756.4925689697266,1061.8745765686035,0.14632376251031715,-176.62780048588743,-0.01701552707808155,0.097130595376833,False,
