marker_id,corner_idx,status,x_colmap,y_colmap,z_colmap,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,note
9,1,OK,2.0471238125590094,0.6955262039070709,2.0864124380676947,27,27,359.4033880380469,195.26352352432457,2454.8744053130545,
9,2,OK,2.0420881406422033,0.7977990979362113,2.0812189150197513,27,27,300.4739145192151,200.9185003499188,1743.8869167123914,
9,3,OK,1.9232538057813724,0.7963385626799359,2.049222688841632,27,27,364.35254891087357,205.02323691252022,2628.4227411183906,
10,0,OK,-1.7453418724987682,0.04016643392854649,-2.58641768650744,37,14,2.803564639661188,2.747077318443946,4.757551087202927,
10,1,OK,-1.7504937782511203,0.035992888151297024,-2.571270452454311,37,18,2.706528671212668,2.4612510759799253,4.841277014563771,
10,2,OK,-1.735546381006079,0.0320027434356149,-2.5640676385484387,37,22,3.5562731134101826,3.706744016961422,4.842223969514368,
10,3,OK,-1.7296607619918902,0.036213157072152106,-2.5805760408752882,37,7,2.97398824391501,3.128743535918095,4.536828805149841,
12,0,OK,0.8382408157026147,1.4717362609822098,4.4177121425983765,17,16,2.4563012052405018,2.3277089140311795,4.628050625661977,
12,1,OK,0.7079770077464895,1.5165497103780101,4.379471906370631,17,16,2.474560426467116,2.77154614646079,4.485864887540137,
12,2,OK,0.6470272514871374,1.4705525722973012,4.568718796429148,17,14,2.1108171814515413,1.737520897123514,3.888568289807529,
12,3,OK,0.7817996760826497,1.4235274449356257,4.607234987523297,17,15,1.6767094160301321,1.495212764408057,3.760083855685307,
15,0,OK,0.23060807956795643,0.44050817215366567,-0.5418288415106696,13,6,1.4481304577071492,1.5527461778255645,2.591370384018792,
15,1,OK,0.2167850872542996,0.44183757442882954,-0.534405527570385,13,6,0.9885837292516757,1.052694598850592,1.294193582634117,
15,2,OK,0.22609562866365276,0.4509017186149214,-0.5150862718608865,13,6,1.132384697648788,1.0922345179423614,1.5247516984244092,
15,3,OK,0.2406460206572995,0.4517248962846565,-0.5210886857323943,13,6,1.4170399424583533,1.2449335521679534,2.500360152312364,
16,0,OK,0.28307477035981693,0.5014400630724604,-0.42697902618147787,11,9,1.992302648056002,1.9511705791301228,4.019176843173621,
16,1,OK,0.26744519104368075,0.5029460236968154,-0.42042936975183975,11,8,2.0308316112219087,1.9558782049477368,2.857946717519114,
16,2,OK,0.27756857815110453,0.5149774159127487,-0.39732795801811666,11,9,1.0708021976700155,0.8243187785172851,2.1527787397011933,
16,3,OK,0.2932214783965373,0.5128495807953257,-0.4042010118422775,11,9,1.0730639710906003,1.1181274115594932,1.6477183404910902,
17,0,OK,-1.720405600284431,0.025339454389106772,-2.532631108952767,38,21,2.4033628214288485,2.09859221244564,4.6763839903139,
17,1,OK,-1.736638729330034,0.0294892708689163,-2.5355730744719587,38,18,1.8692934377617152,1.6753875991376024,3.7687129478733303,
17,2,OK,-1.7396070672810933,0.029944533488807663,-2.517542530194875,38,23,3.194054559337579,3.086172445627263,4.740204480598156,
17,3,OK,-1.7224660110227366,0.025340662378529052,-2.5152549280887166,38,19,3.4587084127667342,3.6063363373394397,4.887193681177693,
18,0,OK,1.3467007732738718,1.9482571773430817,2.8285591845156626,21,20,1.5622901994904776,1.5756525546984226,4.181831043029963,
18,1,OK,1.2259212050202692,1.9951758841167928,2.7887718605494927,21,18,2.394204465898262,1.9319113801640215,4.538719284674049,
18,2,OK,1.1726630973028536,1.9411757968673113,2.9630073251334634,21,19,2.547101892267271,2.7171178250676578,4.93679971795168,
18,3,OK,1.2989112242556553,1.8949903984825198,3.0033072809479338,21,20,1.3091250427924375,1.2660999712473342,2.253639914807673,
19,0,OK,0.6862327475247134,0.8099719065173531,0.2528157944696747,18,10,1.8381452599944308,1.8416000207367806,3.4808117870934745,
19,1,OK,0.6623033778685495,0.8150412449061178,0.23203199226397186,18,10,2.9325667189365747,2.9265222575589394,4.978358624713447,
19,2,OK,0.6757095471314859,0.8251032211569804,0.25695873867687846,18,13,2.9301829477797514,2.8278322180879965,4.7707401506621645,
19,3,OK,0.6922093732210725,0.8226008162709799,0.24860110736591967,18,12,3.6061807467418276,3.5411624313546595,4.962414333417177,
20,0,OK,3.544641850471982,2.8138778352147686,1.1461504191026262,29,29,181.25488953818137,118.26598252422903,1760.9032353095092,
20,1,OK,4.001924354431116,3.1051861178995472,1.120066088343068,29,4,2.12693339607865,2.1325510417667433,3.2120715319150825,
20,2,OK,3.92050960900835,3.061467153152619,0.9478293276624413,29,6,2.262333296697635,2.197344646502946,3.8421929248781486,
20,3,OK,3.515171553964186,2.8064014179229457,0.9791508962356171,29,29,164.58308338052086,111.7211539912412,1639.393218892718,
