frame_id,image_path,debug_image,detected_marker_count,detected_marker_ids,pnp_success_count,pnp_failure_count,median_pnp_reprojection_rmse_px
99,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000099.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000099.png,1,15,1,0,0.391398787617691
100,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000100.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000100.png,1,15,1,0,1.669569246597081
101,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000101.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000101.png,0,,0,0,
102,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000102.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000102.png,0,,0,0,
103,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000103.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000103.png,0,,0,0,
104,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000104.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000104.png,0,,0,0,
105,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000105.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000105.png,0,,0,0,
106,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000106.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000106.png,1,12,1,0,2.264963496172058
107,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000107.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000107.png,2,10 12,2,0,0.26761866315350447
108,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000108.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000108.png,0,,0,0,
109,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000109.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000109.png,1,10,1,0,0.3196682440457709
110,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000110.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000110.png,2,8 10,2,0,0.5957707798604067
111,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000111.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000111.png,2,8 10,2,0,0.3962148296306968
112,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000112.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000112.png,2,8 10,2,0,0.4037863868714861
113,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000113.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000113.png,2,8 10,2,0,0.7598632606007953
114,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000114.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000114.png,1,10,1,0,0.6728970874893258
115,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000115.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000115.png,0,,0,0,
116,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000116.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000116.png,1,10,1,0,0.4053211278891395
117,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000117.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000117.png,0,,0,0,
118,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000118.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000118.png,2,10 17,2,0,0.8708161859067967
119,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000119.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000119.png,2,10 17,2,0,0.5179350127985638
120,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000120.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000120.png,1,17,1,0,0.05398672673068691
121,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000121.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000121.png,1,17,1,0,0.5167741161141872
122,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000122.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000122.png,1,17,1,0,0.5422670041389498
123,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000123.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000123.png,1,17,1,0,0.33390265714321654
124,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000124.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000124.png,1,17,1,0,0.5269664229068212
125,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000125.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000125.png,1,17,1,0,0.3855010498200494
126,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000126.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000126.png,1,17,1,0,0.6759598184609839
127,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000127.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000127.png,1,17,1,0,0.5745462542743686
128,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000128.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000128.png,0,,0,0,
129,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000129.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000129.png,0,,0,0,
130,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000130.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000130.png,0,,0,0,
131,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000131.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000131.png,0,,0,0,
132,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000132.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000132.png,0,,0,0,
133,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000133.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000133.png,1,12,1,0,0.9536107947594982
134,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000134.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000134.png,1,12,1,0,0.4772160184378751
135,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000135.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000135.png,1,12,1,0,0.4948264214372742
136,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000136.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000136.png,1,12,1,0,0.46939055465926793
137,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000137.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000137.png,1,12,1,0,0.4765495900453532
138,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000138.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000138.png,1,12,1,0,1.322115421920389
139,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000139.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000139.png,0,,0,0,
140,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000140.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000140.png,0,,0,0,
141,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000141.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000141.png,0,,0,0,
142,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000142.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000142.png,0,,0,0,
143,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000143.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000143.png,1,7,1,0,2.5385065814926153
144,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000144.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000144.png,1,7,1,0,3.1016301514348377
145,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000145.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000145.png,1,7,1,0,2.7119798346659616
146,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000146.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000146.png,1,7,1,0,2.702475759921771
147,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000147.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000147.png,1,7,1,0,3.6396405057715766
148,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000148.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000148.png,0,,0,0,
149,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000149.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000149.png,0,,0,0,
150,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000150.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000150.png,0,,0,0,
151,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000151.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000151.png,0,,0,0,
152,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000152.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000152.png,1,12,1,0,1.156122990830169
153,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000153.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000153.png,0,,0,0,
154,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000154.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000154.png,0,,0,0,
155,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000155.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000155.png,0,,0,0,
156,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000156.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000156.png,0,,0,0,
157,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000157.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000157.png,0,,0,0,
158,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000158.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000158.png,0,,0,0,
159,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000159.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000159.png,0,,0,0,
160,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000160.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000160.png,0,,0,0,
161,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000161.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000161.png,0,,0,0,
162,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000162.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000162.png,0,,0,0,
163,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000163.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000163.png,0,,0,0,
164,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000164.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000164.png,0,,0,0,
165,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000165.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000165.png,1,12,1,0,1.3414223382837078
166,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000166.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000166.png,1,12,1,0,0.9798310436300269
167,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000167.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000167.png,0,,0,0,
168,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000168.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000168.png,0,,0,0,
169,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000169.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000169.png,1,7,1,0,1.4330367980049128
170,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000170.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000170.png,1,7,1,0,2.101050021258073
171,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000171.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000171.png,1,7,1,0,2.1815124438203815
172,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000172.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000172.png,1,7,1,0,2.269905992549855
173,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000173.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000173.png,0,,0,0,
174,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000174.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000174.png,1,0,1,0,3.8456596765940096
175,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000175.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000175.png,1,0,1,0,0.36336339449971217
176,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000176.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000176.png,1,0,1,0,0.21801192435423222
177,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000177.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000177.png,1,0,1,0,0.3676723059582447
178,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000178.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000178.png,1,0,1,0,0.3002003658765314
179,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000179.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000179.png,1,0,1,0,0.16918987147512085
180,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000180.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000180.png,1,0,1,0,0.1732116009914283
181,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000181.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000181.png,1,0,1,0,0.6362083442922288
182,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000182.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000182.png,1,0,1,0,0.4512953857530962
183,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000183.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000183.png,0,,0,0,
184,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000184.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000184.png,0,,0,0,
185,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000185.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000185.png,0,,0,0,
186,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000186.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000186.png,1,8,1,0,1.4227591582273413
187,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000187.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000187.png,0,,0,0,
188,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000188.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000188.png,1,8,1,0,0.16188202637097288
189,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000189.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000189.png,1,8,1,0,0.08766566733399145
190,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000190.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000190.png,0,,0,0,
191,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000191.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000191.png,0,,0,0,
192,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000192.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000192.png,0,,0,0,
193,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000193.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000193.png,0,,0,0,
194,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000194.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000194.png,0,,0,0,
195,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000195.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000195.png,1,0,1,0,0.12442969818316378
196,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000196.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000196.png,0,,0,0,
197,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000197.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000197.png,0,,0,0,
198,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000198.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000198.png,0,,0,0,
199,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000199.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000199.png,0,,0,0,
200,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000200.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000200.png,0,,0,0,
201,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000201.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000201.png,0,,0,0,
202,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/raw_images/moving/frame_000202.png,results/real_vehicle_data/real_1x_4k_3hz_IMG_4318_v1/00_shared_input/aruco_observations/debug_images/moving/frame_000202.png,0,,0,0,
