method,marker_id,corner_index,static_camera,cross_camera_reprojection_error_px
AP01,17,1,cam_edge_5,535.9510823402585
AP01,17,2,cam_edge_5,579.2290104315105
AP01,17,3,cam_edge_5,673.6802674087454
AP01,19,0,cam_edge_0,229.07987601524397
AP01,19,1,cam_edge_0,139.342613318972
AP01,19,2,cam_edge_0,187.92551260305328
AP01,19,3,cam_edge_0,260.13765449637185
AP01,19,0,cam_edge_3,348.37362137833765
AP01,19,1,cam_edge_3,305.40253609786043
AP01,19,2,cam_edge_3,289.17157860471315
AP01,19,3,cam_edge_3,331.34652795574084
AP01,20,0,cam_edge_1,55.12451545863663
AP01,20,1,cam_edge_1,63.72043752049478
AP01,20,2,cam_edge_1,65.30651432343643
AP01,20,3,cam_edge_1,56.816627896059195
AP02,0,0,cam_edge_1,1.0552036092207555
AP02,0,1,cam_edge_1,1.4093401961952314
AP02,0,2,cam_edge_1,2.288528712882747
AP02,0,3,cam_edge_1,1.6596887002181693
AP02,2,0,cam_edge_1,1.1048133808124
AP02,2,1,cam_edge_1,1.2781527019376764
AP02,2,2,cam_edge_1,2.3852667955208826
AP02,2,3,cam_edge_1,2.1679675712122304
AP02,2,0,cam_edge_3,1.1142518963368893
AP02,2,1,cam_edge_3,0.07938552251805683
AP02,2,2,cam_edge_3,1.9255232750674445
AP02,2,3,cam_edge_3,0.6166384383680752
AP02,3,0,cam_edge_1,0.4826110878431713
AP02,3,1,cam_edge_1,1.3966262914255851
AP02,3,2,cam_edge_1,1.0711295637294709
AP02,3,3,cam_edge_1,0.2511334856949139
AP02,3,0,cam_edge_3,0.37074059241637514
AP02,3,1,cam_edge_3,0.41234815926613716
AP02,3,2,cam_edge_3,1.1828513247574255
AP02,3,3,cam_edge_3,0.3489405228097258
AP02,4,0,cam_edge_1,0.3353737423104459
AP02,4,1,cam_edge_1,2.6368938911150095
AP02,4,2,cam_edge_1,1.2019299677625976
AP02,4,3,cam_edge_1,0.345194632174925
AP02,5,0,cam_edge_5,0.8561746241532492
AP02,5,1,cam_edge_5,0.5190955451135081
AP02,5,2,cam_edge_5,0.17387522775531847
AP02,5,3,cam_edge_5,0.35272348689248423
AP02,6,0,cam_edge_1,1.648551092091741
AP02,6,1,cam_edge_1,1.3026978035671706
AP02,6,2,cam_edge_1,0.8358436857632251
AP02,6,3,cam_edge_1,1.8945884551284213
AP02,7,0,cam_edge_5,0.6982177378118927
AP02,7,1,cam_edge_5,0.28175412429122615
AP02,7,2,cam_edge_5,0.45751213183465717
AP02,7,3,cam_edge_5,1.0496274178448093
AP02,8,0,cam_edge_5,0.6527590367154174
AP02,8,1,cam_edge_5,0.39499618692058747
AP02,8,2,cam_edge_5,0.5431943005463901
AP02,8,3,cam_edge_5,2.4185643045673673
AP02,9,0,cam_edge_5,0.6314541931023734
AP02,9,1,cam_edge_5,1.6674642696662723
AP02,9,2,cam_edge_5,1.44421712759355
AP02,9,3,cam_edge_5,0.5115182977519004
AP02,10,0,cam_edge_1,0.8801983911763581
AP02,10,1,cam_edge_1,1.554236845442885
AP02,10,2,cam_edge_1,1.0203907023389993
AP02,10,3,cam_edge_1,0.6942323252541349
AP02,10,0,cam_edge_5,4.714703495048783
AP02,10,1,cam_edge_5,3.2559395008465897
AP02,10,2,cam_edge_5,2.728558499849279
AP02,10,3,cam_edge_5,0.4795150230088199
AP02,12,0,cam_edge_5,0.5469926679991848
AP02,12,1,cam_edge_5,0.3145856822573803
AP02,12,2,cam_edge_5,0.9785978384534093
AP02,12,3,cam_edge_5,0.6117299490493333
AP02,15,0,cam_edge_0,0.36315261914576724
AP02,15,1,cam_edge_0,0.7647837933928682
AP02,15,2,cam_edge_0,0.4047890705895373
AP02,15,3,cam_edge_0,0.49741656080337854
AP02,15,0,cam_edge_3,1.0574120826463964
AP02,15,1,cam_edge_3,0.38049868958257743
AP02,15,2,cam_edge_3,0.6663839842156924
AP02,15,3,cam_edge_3,0.3011629899200068
AP02,16,0,cam_edge_0,0.6297279277203528
AP02,16,1,cam_edge_0,0.5423338988653547
AP02,16,2,cam_edge_0,0.22820659009302316
AP02,16,3,cam_edge_0,0.4261662241997684
AP02,16,0,cam_edge_3,0.8814655336858722
AP02,16,1,cam_edge_3,1.4035508211769652
AP02,16,2,cam_edge_3,0.4094789773873771
AP02,16,3,cam_edge_3,1.0514071150410937
AP02,17,0,cam_edge_5,0.8043492815953218
AP02,17,1,cam_edge_5,1.6347847116410312
AP02,17,2,cam_edge_5,1.8951154165584392
AP02,17,3,cam_edge_5,0.46050450520181613
AP02,19,0,cam_edge_0,0.3475241210677407
AP02,19,1,cam_edge_0,0.17388014070805555
AP02,19,2,cam_edge_0,0.23768395483380514
AP02,19,3,cam_edge_0,0.18528449023736676
AP02,19,0,cam_edge_3,0.6413359274669169
AP02,19,1,cam_edge_3,0.6094837793256502
AP02,19,2,cam_edge_3,0.08068686951876437
AP02,19,3,cam_edge_3,0.19517444821123459
AP02,20,0,cam_edge_1,0.4126373509697783
AP02,20,1,cam_edge_1,1.2280160297646863
AP02,20,2,cam_edge_1,0.5102466742968487
AP02,20,3,cam_edge_1,0.40804447352366285
AP03,0,0,cam_edge_1,0.9457343949249315
AP03,0,1,cam_edge_1,1.5636121276773238
AP03,0,2,cam_edge_1,1.644102534579751
AP03,0,3,cam_edge_1,1.1856125671635176
AP03,2,0,cam_edge_1,1.400979401738552
AP03,2,1,cam_edge_1,1.45882330604116
AP03,2,2,cam_edge_1,2.275541117612318
AP03,2,3,cam_edge_1,2.372054496700971
AP03,2,0,cam_edge_3,1.7883737243225186
AP03,2,1,cam_edge_3,0.939398533654009
AP03,2,2,cam_edge_3,1.2674749289675993
AP03,2,3,cam_edge_3,0.6922935163223563
AP03,3,0,cam_edge_1,0.8900253498689188
AP03,3,1,cam_edge_1,1.0353624846252287
AP03,3,2,cam_edge_1,0.7727961186498369
AP03,3,3,cam_edge_1,0.48518855568492436
AP03,3,0,cam_edge_3,2.0560633740013787
AP03,3,1,cam_edge_3,1.3563799489055137
AP03,3,2,cam_edge_3,1.7133482510482503
AP03,3,3,cam_edge_3,1.4446188485515414
AP03,4,0,cam_edge_1,0.7530476437371372
AP03,4,1,cam_edge_1,2.2460079535549644
AP03,4,2,cam_edge_1,1.0207180701296465
AP03,4,3,cam_edge_1,0.8957218524322066
AP03,5,0,cam_edge_5,0.9567803008375276
AP03,5,1,cam_edge_5,0.39639123655255826
AP03,5,2,cam_edge_5,0.7274745873334709
AP03,5,3,cam_edge_5,0.821508924952402
AP03,6,0,cam_edge_1,3.2852856104662367
AP03,6,1,cam_edge_1,2.4255538202851192
AP03,6,2,cam_edge_1,0.9752906599093728
AP03,6,3,cam_edge_1,1.3949067502853656
AP03,7,0,cam_edge_5,1.2708291652109194
AP03,7,1,cam_edge_5,0.850827665417033
AP03,7,2,cam_edge_5,1.5128480454983373
AP03,7,3,cam_edge_5,1.623055033885335
AP03,8,0,cam_edge_5,0.9787217332277174
AP03,8,1,cam_edge_5,2.374514969239726
AP03,8,2,cam_edge_5,1.610466917461895
AP03,8,3,cam_edge_5,2.588381435026102
AP03,9,0,cam_edge_5,0.9996820392971593
AP03,9,1,cam_edge_5,0.8867509177064957
AP03,9,2,cam_edge_5,0.8382184159631209
AP03,9,3,cam_edge_5,1.387529650552623
AP03,10,0,cam_edge_1,1.1407217312119668
AP03,10,1,cam_edge_1,1.3492105671987988
AP03,10,2,cam_edge_1,1.2400073342252176
AP03,10,3,cam_edge_1,0.6478674576014075
AP03,10,0,cam_edge_5,5.39876125250361
AP03,10,1,cam_edge_5,3.88976561341891
AP03,10,2,cam_edge_5,1.5290054129568897
AP03,10,3,cam_edge_5,1.5808159596453104
AP03,12,0,cam_edge_5,2.5733695319427237
AP03,12,1,cam_edge_5,2.5458956441953755
AP03,12,2,cam_edge_5,0.4630902189972757
AP03,12,3,cam_edge_5,1.3023811019053055
AP03,15,0,cam_edge_0,0.2746841960004976
AP03,15,1,cam_edge_0,0.5336876755012862
AP03,15,2,cam_edge_0,0.4502377104328861
AP03,15,3,cam_edge_0,1.0029840490392958
AP03,15,0,cam_edge_3,0.3773420479554622
AP03,15,1,cam_edge_3,1.0118360015837613
AP03,15,2,cam_edge_3,1.1274886381127776
AP03,15,3,cam_edge_3,1.2192509996522922
AP03,16,0,cam_edge_0,0.7856785120979477
AP03,16,1,cam_edge_0,1.596195653335053
AP03,16,2,cam_edge_0,1.6797177659394509
AP03,16,3,cam_edge_0,1.6536725840289936
AP03,16,0,cam_edge_3,0.25442911817654307
AP03,16,1,cam_edge_3,1.0470017303995842
AP03,16,2,cam_edge_3,0.8383616153583945
AP03,16,3,cam_edge_3,0.26520626228936145
AP03,17,0,cam_edge_5,3.9500429564486272
AP03,17,1,cam_edge_5,1.50286305790874
AP03,17,2,cam_edge_5,4.872247493424186
AP03,17,3,cam_edge_5,4.62107274405519
AP03,19,0,cam_edge_0,0.23783950507333007
AP03,19,1,cam_edge_0,1.0168480733070562
AP03,19,2,cam_edge_0,1.428662313215424
AP03,19,3,cam_edge_0,0.9056469552579611
AP03,19,0,cam_edge_3,1.036097052028568
AP03,19,1,cam_edge_3,1.0389052890677974
AP03,19,2,cam_edge_3,0.35530338732810435
AP03,19,3,cam_edge_3,0.5063033826345896
AP03,20,0,cam_edge_1,0.18642186628936352
AP03,20,1,cam_edge_1,0.8225547244951528
AP03,20,2,cam_edge_1,0.3838941850029769
AP03,20,3,cam_edge_1,0.6228843749153232
