group,variant,parameter,method,camera,status,alignment,source_file,translation_error_cm,rotation_error_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_z_m,gt_x_m,gt_y_m,gt_z_m
world/lighting,ceiling_bright,bright,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,5.159714665558118,1.4273708326195138,-3.238190661162042,-1.5495201169417259,2.1027633703791055,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_bright,bright,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,7.2294194213948515,1.4818629264516259,5.926446528227823,0.3459078844255865,2.1132262893641314,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_bright,bright,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.8671833609680935,0.7439492775832157,0.620708493770534,-1.7699880217068018,2.092897834515058,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_bright,bright,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,9.743323712146111,0.22166916503452713,-4.064942694106173,0.508242797139867,2.1439413527212783,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_bright,bright,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.432831716410972,0.3784264632390826,-3.3005157646905987,-1.5534012807835913,2.0629303101608993,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_bright,bright,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,13.393704651734218,0.36567201017393314,5.989893615026237,0.3408830236252282,2.1120739520952845,5.85885887,0.34841953956133265,2.138761570071462
world/lighting,ceiling_bright,bright,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.3274878162491377,0.08579765936198094,0.6018885875284233,-1.752882274276197,2.090080680515119,0.58780793,-1.734555260428118,2.087328299644237
world/lighting,ceiling_bright,bright,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,6.850899935110884,0.02202298170185582,-4.040554185199811,0.49177005692546405,2.1343580015283696,-3.97416732,0.47508649956281324,2.131542680097442
world/lighting,ceiling_bright,bright,AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,5.186145813356042,0.08575828513735033,-3.2755468073725282,-1.5817773251383134,2.0494513652554636,-3.22735583,-1.5632142604213257,2.0542108996793798
world/lighting,ceiling_bright,bright,AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,10.251166195206102,0.04024075442846314,5.959356055043916,0.3686260607637484,2.137953402193568,5.85885887,0.34841953956133265,2.138761570071462
