group,variant,parameter,approach,evaluation,entity_type,entity_id,marker_id,used_for_alignment,alignment_frame,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_local_x_m,est_local_y_m,est_local_z_m,est_local_roll_deg,est_local_pitch_deg,est_local_yaw_deg,est_local_rvec_x,est_local_rvec_y,est_local_rvec_z,est_gt_aligned_x_m,est_gt_aligned_y_m,est_gt_aligned_z_m,est_gt_aligned_roll_deg,est_gt_aligned_pitch_deg,est_gt_aligned_yaw_deg,est_gt_aligned_rvec_x,est_gt_aligned_rvec_y,est_gt_aligned_rvec_z,gt_world_x_m,gt_world_y_m,gt_world_z_m,gt_world_roll_deg,gt_world_pitch_deg,gt_world_yaw_deg,gt_world_rvec_x,gt_world_rvec_y,gt_world_rvec_z
moving_cam/fov,fov_69deg_baseline,69 deg baseline,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_012,12,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,8.708847008955065,0.4617481866797921,8.574822347341993,-1.2068794373035874,-0.9272971264506991,4.160673515786678,-1.503145213515328,1.0147887847795038,67.16963370215589,-0.3864371359924372,179.63788065762498,0.014310477686212169,1.73694275646669,2.615873109328353,4.12574822347342,-0.9920687943730359,1.410727028735493,67.16926933154272,-0.3233671467803805,179.6819870264639,0.012202310694702522,1.736964646681743,2.6159080874712735,4.04,-0.98,1.42,67.08168819476708,-0.0,179.99999979432002,0.0,42409858.754143424,63975172.145376295
moving_cam/fov,fov_69deg_baseline,69 deg baseline,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_013,13,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,8.350010288066544,0.7664680457474866,8.166835090484792,0.28037942944448835,-1.7166431752663858,4.16774757018313,0.22172240143671476,0.8568884727018057,0.8085144224231026,0.0007730611224459872,90.13419037061972,0.011062871098053371,0.011110036620382728,1.5731098299936936,4.131668350904848,0.7328037942944449,1.2528335682473362,0.7454436432275858,0.000955029866372601,90.17829353134923,0.010193681941841016,0.01025168646978952,1.573883815971719,4.05,0.73,1.27,-1.8363890085664206e-07,-0.0,90.0000001836389,-2.5172823638819805e-09,-2.517282371950131e-09,1.57079633
moving_cam/fov,fov_69deg_baseline,69 deg baseline,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,aruco_ref_floor_14,14,no,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,3.6864428739777453,0.07696186580596832,-3.49615256514062,0.7873499686681051,-0.8642096569700608,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0349615256514062,0.507873499686681,0.3913579034302994,-3.425311060410689e-05,-0.06307103239023665,0.04410413071748148,-1.7415338848147043e-07,-0.0011007973535798697,0.0007697618879752128,0.0,0.5,0.4,-1.1751560817591656e-08,-0.0,0.0,0.0,0.0,0.0
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_0,,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,4.192226261040151,0.3471512247297063,-2.7563059881951513,-2.4497886985572537,1.9940094422082222,0.6096265336507596,-1.7511378448161636,2.1289585075299966,-113.47592811733865,-1.294493736302757,-0.4342102686332685,-1.980506223673598,-0.007170933327829782,-0.02729561540303161,0.5602448701180485,-1.2590531469855726,2.5072683944220824,-113.08558668148973,-1.5842970215801433,-0.7181862938274346,-1.973714695472201,-0.005662785376713516,-0.035461833056946106,0.58780793,-1.23455526,2.4873283,-112.76486179960601,-1.4967437177574447,-0.8270999103481541,-1.9681387137868624,-0.0028859165404719407,-0.03515086081927826
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_1,,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,13.850713936765821,1.152150290850061,-13.182482898698611,3.6363490164184276,2.200315207971215,-4.067163146910892,0.4973533337880778,2.183910477833406,-105.94057369411567,-0.12092046845119268,-115.22028884539708,-1.1243588753040767,1.769284461219054,-1.3365498918146437,-4.105992148986986,1.0114499901641842,2.553545832079712,-105.84101877803688,0.3548366440189043,-115.49425637814129,-1.1127643607869515,1.7726066837239396,-1.3341808974481504,-3.97416732,0.9750865,2.53154268,-106.36411375666104,0.7680855225263834,-114.55965647612422,-1.1237817096415734,1.7685660170005004,-1.312074204858069
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_3,,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,6.984728471900602,1.3331864892796856,-6.728072339931979,-1.2818364114713265,-1.3698064932854859,-3.2463801651215514,-1.5869547599267657,2.080793587357059,-109.41455951869828,1.2559411596001142,-60.778835639918235,-1.6927542094268693,1.0104433616100963,-0.6872638959801675,-3.29463655339932,-1.0760326241147133,2.4405128350671452,-108.96948458727793,1.451581080041463,-61.042491258923015,-1.682433943401002,1.0124776790521155,-0.6902584043081541,-3.22735583,-1.06321426,2.4542109,-109.39044886225861,1.9674295291124646,-59.89995245682555,-1.692187338487859,1.002617043578016,-0.6660823965823887
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_5,,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,9.852985835061647,0.614879244550056,9.752544312840161,1.3910697999086286,0.18475417125491944,5.995615929898818,0.3961260196707858,2.1202362542363207,-108.78141523344647,4.146200963670432,113.59662103497003,-1.2314346161334662,-1.7792992518043942,1.339158907487054,5.956384313128401,0.8623302379990863,2.5406091117125493,-109.20601360762045,3.907744454843104,113.29263219822708,-1.2358144839223102,-1.7819277913927398,1.3274028023904436,5.85885887,0.84841954,2.53876157,-109.27065188151681,4.073179111337627,113.87681919175743,-1.2313021612026054,-1.7910646821584102,1.3345656694891888
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_000,0,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,7.674655877121929,2.2559472442378543,-7.602593419132031,0.19520631558340718,-1.0309270730604503,-2.591761941502155,-0.034441173298778514,0.7960672292899708,65.19399249845883,0.10740883996408945,89.76686436595756,0.8845899270440947,0.8835844037969438,1.378920958897699,-2.62602593419132,0.48195206315583405,1.1696907292693954,64.9027880991052,-0.2817651998748324,89.49313669403898,0.8874419805163939,0.87284868568459,1.380216186026632,-2.55,0.48,1.18,67.08168819476708,-0.0,90.0000001836389,0.9097065061172429,0.9097065090329464,1.3722901284472226
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_001,1,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,7.737126611840922,0.6250615412310929,-7.572245907652597,-1.504552501842149,0.5104330425197201,-2.2841795480182823,-1.0518203669281245,1.2668152671293882,0.31951484513262235,-0.2988832164314626,-89.65211408304982,0.00030829186934263687,-0.008468915059949214,-1.564701744205106,-2.325722459076526,-0.5400455250184215,1.635104330425197,0.6146475452015827,0.08732039460678366,-89.92682972726395,0.009625348875340873,-0.007221093056502304,-1.5695107017518979,-2.25,-0.525,1.63,-1.8363890085664206e-07,-0.0,-90.0000001836389,-2.5172823638819805e-09,2.517282371950131e-09,-1.57079633
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_002,2,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,6.284307705196607,1.1468172834809012,-6.189865958518181,-1.0514279912700153,-0.2694103345182608,-1.1231542687302727,-1.0453821847368896,0.7230208441395771,67.8767528545741,-0.03516058015250594,-89.79407198271178,0.9210278613278681,-0.918560780359677,-1.364079776271425,-1.161898659585182,-0.5355142799127002,1.0973058966548175,68.17093298514067,0.351769585983104,-90.06742993303364,0.9283856718087647,-0.9210838289332524,-1.3702116182155628,-1.1,-0.525,1.1,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_003,3,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,3.5527723797530406,0.3667919889889167,-3.0377702957548243,1.6310052506416817,-0.8567176226417894,0.09831240922162328,0.7201820801762785,0.39893881324971114,89.5910302267327,-0.007856690401099695,0.479358441476522,1.5636490937837628,0.006433104212182392,0.006695144492761031,0.06962229704245176,1.2263100525064168,0.7914328237735822,89.97655704710267,-0.30387428186371673,0.20413890506305246,1.5703907946480973,-0.0013685026003941833,0.0069630618471165405,0.1,1.21,0.8,90.0,-0.0,0.0,1.5707963267948966,0.0,0.0
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_004,4,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,3.0619404512424375,0.22622243611058587,-2.2583092977658703,1.5225453815562284,1.3990618298276747,0.7123445389555061,0.7302739513233654,1.6183344516785327,89.61846441739023,0.16128120129012755,0.45586546521437693,1.5641159633665005,0.008438525382595624,0.004062551878645635,0.6774169070223413,1.2252254538155622,2.0139906182982767,90.00410822537341,-0.134582120262843,0.18178456210190108,1.570869531193459,0.000647203341614214,0.0043367044018050955,0.7,1.21,2.0,90.0,-0.0,0.0,1.5707963267948966,0.0,0.0
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_005,5,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,2.7643448169284666,0.6525242018131191,1.7066178461465409,-2.152248047149463,-0.31126538136250215,1.957970684683741,-1.4966974946076965,0.7099134177765666,66.84658734309285,-0.7067391456686658,-90.29086031185474,0.8954428833200219,-0.9169814063250086,-1.3710707463780445,1.9170661784614653,-1.0015224804714946,1.096887346186375,67.13740044397154,-0.3172642010542757,-90.56762979338895,0.9027896848830531,-0.919418875954113,-1.3772681617557483,1.9,-0.98,1.1,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_006,6,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,1.2844783214857496,1.3515963637195938,0.39119515399796967,1.0979329894770906,0.539809281573822,2.0089746032341633,0.017909424678037276,0.9779169338177732,67.25019947284699,-0.08198118249158383,-88.49403387640545,0.919852934745933,-0.8979181682690841,-1.3480435679551963,1.9739119515399797,0.5109793298947709,1.3753980928157383,67.55308115052226,0.29817571347196414,-88.76763319581035,0.9272525207209208,-0.9004837837744369,-1.3540953258253008,1.97,0.5,1.37,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_007,7,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,1.9084290008678926,0.8392001845170101,0.002101251126740422,1.813640157938412,0.5939749267523498,2.002963111255786,0.46003645015573347,0.975495334059849,67.1683640037988,-0.22498567792634797,-88.9969747035832,0.9138977712119256,-0.9033644904151024,-1.354606460179915,1.9700210125112674,0.9531364015793842,1.3759397492675236,67.46789407156132,0.15781716454520395,-89.27132103248205,0.921283451727992,-0.9058958267800603,-1.360697367327118,1.97,0.935,1.37,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_008,8,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,4.1083887458339206,0.9350620942963007,3.8815867163962903,-0.9785045614074117,0.9244844364811433,2.729107179334279,-1.0241136920829292,1.0251416334408052,66.19881599382191,-0.8493451926948387,-90.27904473907195,0.885033935003843,-0.9098133493265395,-1.3734310230899636,2.688815867163963,-0.5347850456140741,1.4192448443648114,66.48971431871996,-0.45992838524588553,-90.55653912772391,0.8923959060874037,-0.912210708489696,-1.3796331646212636,2.65,-0.525,1.41,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_009,9,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,6.005483812727902,0.525740270234744,5.889414631709888,0.4400672067725986,-1.0894824341228349,3.1142295131097932,-0.00317179007688934,1.0061199450116491,67.1349813569038,0.32688334067420266,89.81042084152567,0.9072257305544635,0.912036572967674,1.3659150694833813,3.078894146317099,0.48440067206772597,1.4091051756587716,66.84348453981646,-0.06207205375329262,89.53557645636576,0.9101380872148862,0.9013095936021785,1.3674034419945802,3.02,0.48,1.42,67.08168819476708,-0.0,90.0000001836389,0.9097065061172429,0.9097065090329464,1.3722901284472226
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_010,10,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,6.400311045400173,0.3416624255128315,6.12302784336749,-1.741124924317372,-0.6640749243410848,3.123703584173833,-1.4848929503527455,1.0203596772965857,67.37906326094956,0.577616140495796,90.55843807351386,0.9025653357820164,0.9252947451340321,1.3730700057743321,3.081230278433675,-0.9974112492431737,1.413359250756589,67.08251200036192,0.19249594367614287,90.2822743451024,0.9054594944257324,0.9145547390841308,1.3745872848761147,3.02,-0.98,1.42,67.08168819476708,-0.0,90.0000001836389,0.9097065061172429,0.9097065090329464,1.3722901284472226
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_011,11,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,7.282719182617189,0.41823780862231275,7.252526469675136,-0.21934460135207834,-0.6250971487526069,4.110758850034201,-0.4842355162326004,1.118933154286933,0.7104990794312239,0.42501496615099826,90.30084606313262,0.003875259869213001,0.015586556902796263,1.5759711754628014,4.072525264696751,-0.0021934460135207834,1.523749028512474,0.415683826588622,0.03856751588102127,90.02548261964631,0.005168356461603459,0.006228300043102648,1.5712310623453547,4.0,0.0,1.53,-1.8363890085664206e-07,-0.0,90.0000001836389,-2.5172823638819805e-09,-2.517282371950131e-09,1.57079633
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_012,12,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,7.397684729452478,0.3165944778187419,7.253385440067284,-1.2203399961349337,-0.7905120543216126,4.154950331513028,-1.474776840667076,1.013756908301779,67.65964318005939,-0.4694552488222839,-179.90989316228544,-0.00929867538291553,-1.745746626436765,-2.6048131636952,4.112533854400673,-0.9922033999613493,1.4120948794567838,67.2721177655193,-0.17605269298829584,179.8181190623769,0.006778469759559697,1.7396456733091088,2.614819363434364,4.04,-0.98,1.42,67.08168819476708,-0.0,179.99999979432002,0.0,42409858.754143424,63975172.145376295
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_013,13,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,7.253465172562827,0.7584771779639462,7.07524644032258,0.8713516152055623,-1.339548872181906,4.1540616248452595,0.25506698921858706,0.8465513311185103,1.0274594491672173,0.52442446571017,90.41991161419146,0.006824340399359219,0.021318807572199863,1.5779849385640567,4.120752464403226,0.7387135161520556,1.256604511278181,0.7318409715916673,0.1385891580805469,90.14403043939706,0.008119948390328048,0.011945914392172852,1.5732705223872068,4.05,0.73,1.27,-1.8363890085664206e-07,-0.0,90.0000001836389,-2.5172823638819805e-09,-2.517282371950131e-09,1.57079633
moving_cam/fov,fov_100deg,100 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,aruco_ref_floor_14,14,no,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,3.400955623222429,0.5580547240099986,-3.0069869244079728,0.9316456080272761,-1.2870762404035063,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.030069869244079728,0.5093164560802728,0.38712923759596496,0.38798958580232756,-0.29278200888193967,-0.27516207751188354,0.0067593976139790355,-0.005126241107309607,-0.004785153710570898,0.0,0.5,0.4,-1.1751560817591656e-08,-0.0,0.0,0.0,0.0,0.0
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_0,,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,6.025178045897593,0.6335898717618246,-4.128408602949873,-2.4102100970449403,3.66741055514086,0.6056398210347761,-1.7735728135508775,2.1334062014808675,-113.18056305148714,-1.4907329111923109,-0.5265947902227432,-1.9753487856480576,-0.007873690123237694,-0.03168548782568789,0.5465238439705012,-1.2586573609704494,2.5240024055514088,-113.03235670603733,-1.8526039092117546,-0.3683850509840188,-1.9726851780711296,-0.014755784322891334,-0.03608891030004288,0.58780793,-1.23455526,2.4873283,-112.76486179960601,-1.4967437177574447,-0.8270999103481541,-1.9681387137868624,-0.0028859165404719407,-0.03515086081927826
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_1,,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,18.77555439873548,1.1525751399720194,-18.41278362031278,3.571674071833564,0.8567302119144582,-4.092544152677531,0.5092960406809804,2.173529069850633,-105.7993724999228,0.26017197174715284,-115.48281118216305,-1.1139323273575188,1.7716218430279613,-1.335895738583604,-4.158295156203128,1.0108032407183356,2.5401099821191444,-105.53377311744912,0.5471520953998109,-115.31840674373242,-1.1092831587367378,1.7660958794381199,-1.3337454306821894,-3.97416732,0.9750865,2.53154268,-106.36411375666104,0.7680855225263834,-114.55965647612422,-1.1237817096415734,1.7685660170005004,-1.312074204858069
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_3,,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,11.024507727928759,1.3217581920872081,-10.282110065163241,-2.8869281216961307,-2.7356222822584986,-3.2711122192489626,-1.5962175125276048,2.060384767188289,-108.98004561291367,1.4299907260467217,-60.92343418418149,-1.683621095680944,1.0104988920360147,-0.6891713735160354,-3.3301769306516324,-1.0920835412169614,2.426854677177415,-108.59211867957426,1.3799892187321374,-60.751389236477316,-1.679405895616293,1.0039730096807284,-0.6907041678139564,-3.22735583,-1.06321426,2.4542109,-109.39044886225861,1.9674295291124646,-59.89995245682555,-1.692187338487859,1.002617043578016,-0.6660823965823887
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,static_camera,cam_edge_5,,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,16.04761818399199,0.8301174633045724,15.835861942116836,1.0672860021073372,-2.369056039673101,6.082135444303394,0.328576356254726,2.084443577033356,-108.40206170860108,4.251023395452433,113.12371499619707,-1.2354553565333806,-1.7662896587816364,1.3408267690844322,6.017217489421168,0.8590924000210733,2.515071009603269,-108.79405040775688,4.260403623408395,113.25715944683225,-1.2375683207295338,-1.7742102318144053,1.3372753180838455,5.85885887,0.84841954,2.53876157,-109.27065188151681,4.073179111337627,113.87681919175743,-1.2313021612026054,-1.7910646821584102,1.3345656694891888
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_000,0,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,10.43310785898873,0.4314886997783435,-10.384910011230097,-0.5626508186930224,-0.8287386271732311,-2.598326518485736,-0.03486776176602422,0.7970024312440367,67.42446938816845,-0.21523776680477158,90.07334271033194,0.9166608145902233,0.912681886652292,1.3734494485134863,-2.653849100112301,0.47437349181306976,1.1717126137282676,67.06105504636727,-0.3595651152882527,90.23769886898333,0.9127811673857232,0.9079364492216107,1.3794979644295868,-2.55,0.48,1.18,67.08168819476708,-0.0,90.0000001836389,0.9097065061172429,0.9097065090329464,1.3722901284472226
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_001,1,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,10.613284229880957,0.5663687406001154,-10.366410246041458,-2.2074977067081503,-0.5534389125142924,-2.298167920108914,-1.0560185962545061,1.250443797753562,0.15168383359002607,-0.19262194550487236,-89.93146801027872,-0.0005582568786207095,-0.004719226041058833,-1.5695931572345907,-2.3536641024604146,-0.5470749770670815,1.624465610874857,0.5150790279952177,-0.0482558811606421,-89.7696986542388,0.006411097507210507,-0.0077049569813561385,-1.566761425727911,-2.25,-0.525,1.63,-1.8363890085664206e-07,-0.0,-90.0000001836389,-2.5172823638819805e-09,2.517282371950131e-09,-1.57079633
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_002,2,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,8.09256367248659,0.5787618077822103,-7.985192371364613,-0.970640672334222,-0.8855203389876998,-1.1277299606871396,-1.048337099411091,0.7096711272297849,67.25463786804437,0.017693400564289676,-90.30823038861972,0.9103743600986683,-0.9148601769107988,-1.3760101235124267,-1.1798519237136462,-0.5347064067233422,1.091144796610123,67.61707726956529,0.16444168291068756,-90.14512107943227,0.918103889927453,-0.916495861339624,-1.372850259086438,-1.1,-0.525,1.1,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_003,3,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,6.327691759667934,0.5252588830802898,-5.4820660990791605,3.1442892037520043,-0.3163537479863976,0.10043019107700617,0.7235706788212326,0.40309195521978636,90.25114754852902,0.15536539979599973,0.11316617465094388,1.5751753892737286,0.003681900456038072,-0.0005868758320399787,0.0451793390092084,1.24144289203752,0.7968364625201361,90.39522755690592,-0.20814250891792851,0.2756330513061727,1.5776978744587702,0.0009489104719744264,0.006634521428804121,0.1,1.21,0.8,90.0,-0.0,0.0,1.5707963267948966,0.0,0.0
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_004,4,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,6.613213438161606,0.6630224871771493,-4.851960333752913,3.3468574856279965,2.998602652781024,0.7145397731942843,0.7269879670541028,1.6323684360846644,90.21623588650216,-0.0820355525783484,0.17049165041779152,1.5745709247472537,0.0012196972043720035,0.003461080014167455,0.6514803966624708,1.24346857485628,2.0299860265278102,90.35995552567431,-0.4456866864899744,0.33236302042641164,1.5770877975967443,-0.0015212242480514707,0.010679331646794703,0.7,1.21,2.0,90.0,-0.0,0.0,1.5707963267948966,0.0,0.0
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_005,5,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,2.208201254234646,0.5838854731935593,-0.6301040830770432,-1.0018129809411302,1.8642672487899858,1.9446332588529212,-1.5123194801904507,0.7188649061720853,66.65658612912101,-0.41656583030477884,-90.67532507847,0.8944592853561091,-0.915128275897261,-1.3808198942175978,1.8936989591692295,-0.9900181298094113,1.1186426724879,67.01808030691997,-0.2674897950050449,-90.51494978273416,0.9021978978926823,-0.916785169450953,-1.3777020188606217,1.9,-0.98,1.1,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_006,6,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,4.101195902162804,0.7735821080888928,-1.2778313853631262,2.9131611227636967,2.588522175164054,2.014209172604249,0.007339198374625914,0.9918322971646967,66.02692854366158,-0.25975025024069975,-89.83302606764859,0.8932592713588953,-0.8968960860839353,-1.3735437435943663,1.9572216861463687,0.529131611227637,1.3958852217516406,66.39057185666894,-0.11600740131951319,-89.67168525919051,0.9009536044112169,-0.8985822322496403,-1.3703766895036227,1.97,0.5,1.37,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_007,7,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,4.9494111620148855,1.0578891289822712,-1.4466010976251331,3.986168413517832,2.5523474477625596,2.0137800456742676,0.453069931228658,0.9903467951231528,66.44398142187791,-0.07413927731599475,-89.1425125682522,0.9053454447314107,-0.8936605256923781,-1.3625598751788968,1.9555339890237486,0.9748616841351784,1.3955234744776257,66.80933009641696,0.06520700750190887,-88.98000781130322,0.9130112949187614,-0.8953539456651178,-1.3593476010171766,1.97,0.935,1.37,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_008,8,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,3.331045305797579,1.8555274049386943,1.3928512379584035,0.47260819356255146,2.9887237666889277,2.718209495579971,-1.0439579282721239,1.034029184635709,66.00966558676554,-1.0805414015916694,-91.59199670294439,0.8714084907042191,-0.9223832590791832,-1.3919692822686738,2.663928512379584,-0.5202739180643745,1.4398872376668892,66.36877156012966,-0.9256883206182489,-91.43575027678094,0.879180088115519,-0.9240556293567672,-1.3889332525359979,2.65,-0.525,1.41,67.08168819476708,-0.0,-90.0000001836389,0.9097065061172429,-0.9097065090329464,-1.3722901284472226
moving_cam/fov,fov_140deg_extreme,140 deg,AP02_ref_marker_graph_ba,gt_aligned_full_map,aruco_marker,marker_009,9,yes,GT_world_best_fit_SE3_using_static_cameras_and_markers_0_to_13,10.800125290234421,0.7233128927913227,10.457036575561807,-0.6411426233649875,-2.623362056337064,3.181359180125945,-0.05152959242992758,0.9824630015693384,67.36634223261372,0.42181386316883873,89.1735346536153,0.9128955994750053,0.9098164323292564,1.3540955661837373,3.124570365755618,0.4735885737663501,1.3937663794366293,67.00524242147853,0.27178469115464726,89.33388223234797,0.9090930017564819,0.9050474852843813,1.3601396428994166,3.02,0.48,1.42,67.08168819476708,-0.0,90.0000001836389,0.9097065061172429,0.9097065090329464,1.3722901284472226
