group,variant,method,evaluation,entity_type,entity_id,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_x_m,est_y_m,est_z_m,est_roll_deg,est_pitch_deg,est_yaw_deg,gt_x_m,gt_y_m,gt_z_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,interpretation,status
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,6.113656034693907,0.8001183856998418,5.797064036541055,-1.6697543284172056,0.991342095103176,1.9579706403654105,-1.4966975434277443,0.7099134206474788,66.84658968610582,-0.7067365318932924,-90.29086097809873,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,4.3616981763821085,1.517699200787524,3.8974566796041943,1.790936211564469,0.791700636964987,2.008974566796042,0.01790936191669439,0.9779170063696501,67.25020182770463,-0.08197865653809205,-88.49403456566887,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,4.175625846222091,1.031760204299728,3.296308085325861,2.5036387882364117,0.5495425664053921,2.0029630808532586,0.46003638768341387,0.9754954257532741,67.16836600577751,-0.2249832121355445,-88.99697539212458,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,8.054808344546256,1.2579119249602173,7.910712766409933,0.08862356153798157,1.5141687023153105,2.7291071276640992,-1.0241137645917748,1.0251416868129222,66.19881914801046,-0.8493428147673234,-90.27904614166913,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,9.672139823101292,0.38169142050749827,9.42294622842521,1.6828124082310572,-1.3879897451107404,3.114229462284252,-0.0031718761268949313,1.0061201025447906,67.13497880553331,0.32687975752340714,89.81042028601905,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,10.38195083894725,0.8557106559047611,10.370351539169542,-0.48930362478016853,0.03597414541534061,3.1237035153916954,-1.4848930364570072,1.0203597411506002,67.37906081534369,0.5776125950447796,90.55843742136798,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,11.242106595836463,0.8799760563645385,11.075878795675909,1.5764379360666048,-1.1066675423886618,4.110758787956759,-0.4842356208711008,1.1189333244735618,0.7104960325147224,0.4250113255624009,90.30084532502926,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,11.52380929012798,0.7503049362215608,11.495026253617713,0.5223061892259517,-0.624298188829453,4.154950262536177,-1.474776938316946,1.0137570178081523,67.65963950485339,-0.46945278875516366,-179.9098939569421,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,10.957642289297157,1.2259886738540209,10.406158339531846,2.5066901059447924,-2.344844955544767,4.154061583395318,0.255066900881008,0.8465515504917263,1.027456972837729,0.5244208277985917,90.41991094333544,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_100deg,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,6.295648484526679,0.5065896050677144,1.7831895405156173,-3.9017587768061412,4.607787251049578,0.6056398254051562,-1.7735728481961794,2.1334061721547326,-113.18056214864518,-1.4907327083747994,-0.5265949069590306,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,13.017765642739096,1.1993597976104764,-11.837682523675896,3.4209513633022604,4.198641038223805,-4.092544145236759,0.5092960131958358,2.17352909047968,-105.79937305363313,0.2601727517975215,-115.4828113096094,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,5.515391381622849,1.2368005319115982,-4.375638714089192,-3.3003277922217578,0.6173851311233047,-3.271112217140892,-1.5962175383435433,2.060384750990613,-108.98004530387836,1.4299916132325403,-60.92343430736989,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_5,23.064442987560607,1.2034066401407622,22.32769184090806,-1.9843518457808018,-5.431855588657308,6.08213578840908,0.32857602110352463,2.084443014184889,-108.4020598860085,4.251016887828278,113.1237136892439,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,0,5.334403081487153,0.4114622300181792,-4.832651600073312,-1.4867768786528865,1.7002438828567112,-2.598326516000733,-0.03486776894650958,0.7970024388244651,67.42447066940075,-0.21523951643032402,90.07334195262123,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,6.082969025465001,0.25464181511519207,-4.816791971662315,-3.1018611322718437,2.044378825608728,-2.298167919716623,-1.0560186115749957,1.2504437880458563,0.15168362827945542,-0.19262119140121572,-89.93146822883276,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,3.751135705967956,0.3539029148869199,-2.7729962382472273,-2.333710847092063,0.9671114875852149,-1.1277299623824724,-1.048337108614493,0.7096711146656214,67.25463804501145,0.01769410146437959,-90.30823086355689,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,1.3925102188050447,0.3161383617316639,0.04301938097216046,1.3570672227674607,0.309196693429048,0.10043019380972161,0.7235706721456332,0.40309196707991396,90.25114849383341,0.15536562151874336,0.11316608704891243,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,3.934096556714424,0.2874162509937319,1.453977977950116,1.6987938907965572,3.236844616873147,0.7145397797795011,0.7269879385798002,1.632368446314355,90.21623676008414,-0.08203539543625002,0.170491132989187,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,5.824569341589836,0.9013235273910389,4.463325432803722,-3.2319495441319512,1.8864878054365986,1.9446332543280371,-1.5123194955848918,0.718864877750813,66.65658593337996,-0.4165647606738444,-90.67532502872633,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,4.984940844780763,1.0986661367598873,4.42091733296468,0.733917706272129,2.183229250783403,2.0142091733296468,0.00733917686377099,0.9918322925078342,66.02692832265842,-0.2597494592063513,-89.83302632321836,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,5.154809782746152,1.0708574892150222,4.378004786474654,1.8069909545715912,2.0346797477728273,2.0137800478647465,0.45306990934676566,0.9903467975669484,66.44398131538502,-0.07413842007165204,-89.14251285950446,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,7.4761886530194746,2.20981714390597,6.820949484602368,-1.895795136101941,2.4029160838389796,2.7182094948460236,-1.043957951568174,1.0340291606281589,66.0096536141615,-1.0805400186263912,-91.59200012042346,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,16.864177202165592,0.9714564718088171,16.13594339737814,-3.1529753036724166,-3.753738152439834,3.1813594339737814,-0.05152975324592967,0.9824626184714996,67.36634741619669,0.42180863247196937,89.17353352022643,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,17.229272451898716,0.647979144673571,16.13877442350642,-5.832199748488809,-1.5405308898746695,3.181387744235064,-1.5383219976940936,1.0045946907977001,66.86138088252972,0.5330180787041865,90.29433200903006,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,18.713902599651675,1.1176979351465004,17.902152407164706,-4.1695490609018115,-3.5125418614771586,4.179021524071647,-0.5416954908407849,1.0948745812826768,0.9043917214655368,0.6510961864734163,89.91892333906488,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,18.485263566362097,1.1549549834889778,17.428306855822928,-5.550816567080008,-2.6734854957114584,4.214283068558229,-1.5355081658800056,0.9932651447393323,68.03995223663495,-0.602748314493343,-179.776171707742,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,18.886673890959166,1.1426167411887722,17.891167201756275,-3.193681264014675,-5.139356652940219,4.228911672017563,0.1980631871814133,0.8186064335177717,1.0750908137308346,0.10834903988296878,89.62950857352172,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/fov,fov_140deg_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,5.035048015648197,0.6289053811520293,2.4244973043357376,-4.1314478692138,1.550696567714116,0.6120529030433574,-1.775869739120256,2.102835265321378,-112.74768729446932,-1.5214047838958928,-0.19936508325828003,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,10.284403045279177,1.2232559837459036,-9.603815851395447,2.7508432015237894,2.443057259022696,-4.070205478513954,0.5025949315780511,2.155973252687669,-105.70329335729976,0.21857173658490958,-115.42445849518901,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,3.5759216464259698,1.4110052632906684,-3.3997729287202016,-1.0964343963227652,-0.16306829575185589,-3.261353559287202,-1.5741786043845534,2.052580216721861,-109.03046288924885,1.2095782450992025,-61.02449134108414,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_5,14.419143168198259,0.7101218682425678,14.407075980945816,-0.4978032108300834,-0.31629629706952933,6.002929629809458,0.3434415074530318,2.135598607100767,-109.10456159410991,3.895698236318411,113.22103594773291,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,0,5.195805132969369,3.376256640891563,-5.14539182878071,-0.631415761477986,-0.35021142794705584,-2.601453918287807,-0.026314157774760573,0.7764978857164274,63.70877809567565,0.07451046799295753,89.8672464576753,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,5.167397162096449,0.7551611990593908,-4.481994113098908,-1.7780091157166167,1.8580650649042907,-2.294819941130989,-1.0427800914094434,1.248580650438812,0.7288477667696992,-0.19625509692805426,-90.02438110944328,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,3.916728339155501,1.2258494248219511,-3.344734100828295,-1.540194500603831,1.3346593489763081,-1.133447341008283,-1.0404019451496107,0.7133465932795323,68.25340183451459,0.09891789237301019,-89.65255719385017,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,0.8651079852885111,0.6752479451999002,-0.4247453460195713,0.7473370894605202,0.09741915602867746,0.09575254653980429,0.7174733708125638,0.40097419170591025,89.83754792316384,-0.47653191002134465,0.45066262812113234,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,2.4321829501763874,0.5689981211816268,0.5979887588965949,0.4472515018670187,2.314711524453905,0.7059798875889659,0.7144725146905048,1.6231471153901627,90.09272979927714,-0.13561510263589033,0.5446551716591078,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,5.404664631701637,0.3198742389252235,4.662921779147355,-2.299112394309555,1.4770384087937738,1.9466292177914735,-1.5029911240866678,0.7147703837843847,67.00141778861565,-0.1116274033906225,-90.28873950807407,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,3.539401183943034,1.2130395930176259,2.908098523210967,0.6193548768341903,1.9200841795966261,1.9990809852321096,0.0061935485693916026,0.9892008417959665,67.10493113365297,0.08841554203608161,-88.79039230926149,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,3.298931489411268,0.9809717273508791,2.4964570057778745,1.2188128276566623,1.7790859117174151,1.9949645700577787,0.4471881280776164,0.9877908592063943,66.99328053571574,-0.09297786551769818,-89.02738275430586,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,6.5741102094942345,1.287775585737395,5.866495496144752,-0.9320816485325345,2.8168030532429,2.7086649549614474,-1.03432081669248,1.038168030322198,66.98723668097222,-0.5803993517387703,-91.14520642037222,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,10.82502915539358,0.3667191646805271,10.733775235421161,-1.0477485853161057,-0.9324957439841297,3.1273377523542116,-0.03047748606236656,1.0106750425560567,67.36073165538413,0.2101316744864682,89.88887516985265,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,11.435607350976214,0.39350148243352223,11.072366438469983,-2.845303146398992,-0.28296102741682816,3.1307236643847,-1.5084530316731954,1.0171703894222786,67.27313456184835,0.2694233032681227,90.21399931501465,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,12.201672199285708,0.6834960862413705,12.076978383331305,-1.662039897184342,-0.5148018721193415,4.120769783833313,-0.5166203992036102,1.124851981176255,0.6582695512278712,0.17889079027306884,90.04400883781481,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,12.29836354777813,0.5366423736907396,12.06735685119753,-2.3145329104503176,-0.5211352853303097,4.160673568511975,-1.5031453293137087,1.0147886468431437,67.16963345521962,-0.38643869036890727,179.63787943904182,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,11.876424512629537,0.819575658965832,11.77476532894719,-0.8277712798530151,-1.3111656495887192,4.167747653289472,0.2217222870230299,0.8568883435512867,0.8085161955045281,0.0007727735406917572,90.13418919335349,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k00_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,20.333945651218766,4.634388920562301,17.691205767017916,-6.664984819803665,-7.487894337364631,0.7647199876701791,-1.8012051086261547,2.0124493562705905,-111.16866423620331,-1.2779389864549953,3.4798905682299015,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,10.218174957505338,2.839696874756684,-7.468592524268702,4.518011234007813,-5.312137014235052,-4.048853245242687,0.5202666119028914,2.0784213099550914,-104.45308029818322,-1.3249231734016478,-114.74682954285531,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,3.577679010081816,2.7141049133973345,-0.4667906388165832,3.5071937795402297,0.5305519686586102,-3.232023736388166,-1.5281423226259234,2.059516419365966,-109.61196207139741,-0.6870413023552316,-60.4231446466863,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_5,26.674966279823003,1.61153466455467,21.53511273245421,-14.874839344933049,5.150912549501774,6.074209997324542,0.19967114611200215,2.19027069556648,-109.12973316783865,4.481246308847908,112.33465771635099,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,0,3.98451437716594,10.429137839347286,-2.319854531286847,-3.053625221664723,1.0816666682130105,-2.5731985453128683,-0.05053625237662794,0.7908166666780281,75.94586862564172,-2.5398259857764582,84.91992031055256,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,2.6933266079871716,1.3115410024251777,-1.8123422765577324,0.9106446611811148,1.7720468365580944,-2.2681234227655773,-1.015893553640466,1.24772046815535,0.04675379442819946,-1.12441916269558,-89.32692333199695,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/motion_blur,moving_blur_k09_mild,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,2.562490946147563,11.365590023704536,-0.8798877213684886,0.5854304204671257,2.334401137265163,-1.108798877213685,-1.0191456959389011,0.7233440111624209,74.12596665845737,-5.218014347393163,-97.5716988429169,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
