group,variant,method,status,pair,from_camera,to_camera,translation_error_cm,rotation_error_deg,baseline_error_cm,direction_error_deg,gt_baseline_m,est_baseline_m,gt_tx_m,gt_ty_m,gt_tz_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,gt_rvec_x,gt_rvec_y,gt_rvec_z,est_tx_m,est_ty_m,est_tz_m,est_roll_deg,est_pitch_deg,est_yaw_deg,est_rvec_x,est_rvec_y,est_rvec_z,source,note,available_cameras,missing_cameras,failure_reason
moving_cam/fov,fov_100deg,AP02,OK,cam1-cam5,cam_edge_1,cam_edge_5,28.07901329966026,0.9077401618777575,22.964498085364937,0.930601913904957,9.833844654272019,10.063489635125668,-3.9715362540357773,-2.4903976924727136,8.64461218335215,133.3021054862451,43.91477015093176,156.52751785874057,0.07074491249427345,2.1743406180104214,0.7301083985994897,-4.196293898448828,-2.4593385136833983,8.81002810604123,133.93972925715244,44.61174602237017,157.33272960872486,0.05463808289335158,2.172002148891112,0.7195611007520603,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,
moving_cam/fov,fov_100deg,AP02,OK,cam3-cam5,cam_edge_3,cam_edge_5,25.775580613145287,1.0058341882730812,16.69267437601647,1.2011581792782775,9.285515073252315,9.45244181701248,2.8983748134908356,-3.1018777282117966,8.2582424386392,141.70501809791045,-7.866545909544565,176.3434827013253,-0.15963022206593686,-2.8589394874323952,-0.9996874983186078,2.779526675632526,-3.0975842038058468,8.486922873679593,142.14736841033178,-7.091448716577261,176.75342429678597,-0.14257269448368554,-2.873529064593229,-0.9909462475834527,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,
moving_cam/fov,fov_100deg,AP03,OK,cam0-cam1,cam_edge_0,cam_edge_1,12.772022662941747,0.19043912839541394,12.730141010895668,0.11537287569879581,5.069131069576643,5.196432479685599,-4.590674262084118,-0.9808404021811512,1.9130477582733787,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496475,1.862313170365479,0.6890226811483593,-4.710213407877636,-1.003905680789291,1.9516591793292613,116.12561890031367,57.59651242940996,138.6138251228898,0.0578395088320181,1.8628400822402194,0.6856408152061303,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_100deg,AP03,OK,cam0-cam3,cam_edge_0,cam_edge_3,9.585501363630938,0.17623759041394085,9.538017585672742,0.14120685222054447,3.8191529186563207,3.914533094513048,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,21.20580374270508,50.53923196926396,36.244334985740466,0.0578006837792782,0.9425257326838137,0.42222897273299825,-3.9120396161098823,-0.1164139275691699,0.07722167760847176,20.965311875151407,50.626005889449004,36.0730894329834,0.054836412069389516,0.9428253564715589,0.4210201066126296,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_100deg,AP03,OK,cam0-cam5,cam_edge_0,cam_edge_5,619.9239198748074,45.55297736658846,296.9690052136842,88.17268819866813,5.667927964501032,2.6982379123641893,5.239989224744796,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,-0.9465986682644586,-0.7307978720165288,2.418754485931866,131.6787396800095,-23.932582572046975,179.48523068718114,-0.2501234460324452,-2.5110229023023987,-1.129298231120567,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_100deg,AP03,OK,cam1-cam3,cam_edge_1,cam_edge_3,5.03255114088337,0.04198364525966789,5.003219778901391,0.14148911451478058,2.1721826797050396,2.2222148774940536,1.5443865298310695,-0.37572219903458537,1.4805676849234315,5.14537888201856,-52.158716168945,-19.440987313922378,-0.07152290562849599,-0.9138098031455153,-0.27444766234862317,1.5760956441395346,-0.3854436826887391,1.5184184699073042,5.079899027903071,-52.147823087020654,-19.383811210957166,-0.07208546803944123,-0.9134869901250002,-0.2740631884174764,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_100deg,AP03,OK,cam1-cam5,cam_edge_1,cam_edge_5,607.7516052939403,45.52647211428524,603.1534592099761,6.99605887317482,9.833844654272019,3.8023100621722583,-3.9715362540357773,-2.4903976924727136,8.64461218335215,133.3021054862451,43.91477015093176,156.52751785874057,0.07074491249427345,2.1743406180104214,0.7301083985994897,-1.8107832902044838,-0.5929786660545423,3.2904410018137087,59.09902361289793,62.83299225157841,86.49886406756443,-0.009161780420877888,1.3691503670324017,0.711350656995829,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_100deg,AP03,OK,cam3-cam5,cam_edge_3,cam_edge_5,610.3631589567284,45.556938717148185,545.7449825792719,26.502396057117707,9.285515073252315,3.8280652474595955,2.8983748134908356,-3.1018777282117966,8.2582424386392,141.70501809791045,-7.866545909544565,176.3434827013253,-0.15963022206593686,-2.8589394874323952,-0.9996874983186078,-0.5190247768458944,-0.999839081230401,3.6585541722752053,122.27353221036148,28.972932225523785,152.95192234468382,0.21235737618229522,2.238546158003888,1.058504370863557,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_140deg_extreme,AP01,OK,cam0-cam1,cam_edge_0,cam_edge_1,15.690579382446773,1.8346046339958426,13.16810197478393,0.952088175769031,5.069131069576643,5.200812089324482,-4.590674262084118,-0.9808404021811512,1.9130477582733787,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496475,1.862313170365479,0.6890226811483593,-4.68622762309496,-1.0884255848909206,1.9756130185743122,119.11873705298999,57.93723154497143,141.5864489774161,0.03902650926924666,1.8849829128546634,0.6684283938537539,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,AP01 pairwise uses cam3-local camera map; no Ref14/world GT anchor and no map alignment.,,,
moving_cam/fov,fov_140deg_extreme,AP01,OK,cam0-cam3,cam_edge_0,cam_edge_3,18.452798787753853,3.5682097775676502,7.252561598133278,2.5219190735088346,3.8191529186563207,3.8916785346376535,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,21.20580374270508,50.53923196926396,36.244334985740466,0.0578006837792782,0.9425257326838137,0.42222897273299825,-3.8798996784016233,-0.272291951906355,0.13189918659901645,19.5215982984286,53.620487110824826,36.38789543766969,0.010403098078589731,0.9856732317491853,0.42404018394307386,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,AP01 pairwise uses cam3-local camera map; no Ref14/world GT anchor and no map alignment.,,,
moving_cam/fov,fov_140deg_extreme,AP01,OK,cam0-cam5,cam_edge_0,cam_edge_5,20.93791865947034,3.2125275058265386,4.079084754396778,2.0836370168064424,5.667927964501032,5.627137116957064,5.239989224744796,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.276586913021292,-0.69960188580179,1.8256121942381043,118.18036154442231,-62.031887619940235,-141.83636896727552,-0.02299422914672466,-1.8405693753005807,-0.639539082737518,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,AP01 pairwise uses cam3-local camera map; no Ref14/world GT anchor and no map alignment.,,,
moving_cam/fov,fov_140deg_extreme,AP01,OK,cam1-cam3,cam_edge_1,cam_edge_3,6.693538956447548,1.8616307118908735,0.06579721552970597,1.7658104034511908,2.1721826797050396,2.1715247075497426,1.5443865298310695,-0.37572219903458537,1.4805676849234315,5.14537888201856,-52.158716168945,-19.440987313922378,-0.07152290562849599,-0.9138098031455153,-0.27444766234862317,1.4962875342372073,-0.3923789127319825,1.5240347631299622,4.103437657451068,-50.547020685123066,-19.294124993743416,-0.08210289213801972,-0.8837216404385971,-0.2828600748419092,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,AP01 pairwise uses cam3-local camera map; no Ref14/world GT anchor and no map alignment.,,,
moving_cam/fov,fov_140deg_extreme,AP01,OK,cam1-cam5,cam_edge_1,cam_edge_5,20.621214004447815,2.6394941562417236,13.768269099080044,0.8882514226359209,9.833844654272019,9.97152734526282,-3.9715362540357773,-2.4903976924727136,8.64461218335215,133.3021054862451,43.91477015093176,156.52751785874057,0.07074491249427345,2.1743406180104214,0.7301083985994897,-3.888606155548227,-2.509632374359155,8.83243143816724,133.70638571377233,42.1878654024858,158.77781294270926,0.04802409950074652,2.206424335774116,0.7603081763454812,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,AP01 pairwise uses cam3-local camera map; no Ref14/world GT anchor and no map alignment.,,,
moving_cam/fov,fov_140deg_extreme,AP01,OK,cam3-cam5,cam_edge_3,cam_edge_5,10.197110556976394,2.681340920728909,3.6099820678844097,0.5873204763493943,9.285515073252315,9.321614893931159,2.8983748134908356,-3.1018777282117966,8.2582424386392,141.70501809791045,-7.866545909544565,176.3434827013253,-0.15963022206593686,-2.8589394874323952,-0.9996874983186078,2.858078366,-3.193433922,8.27803552,139.355676173,-8.21558577,177.959258489,-0.12563684669857525,-2.8277810284389346,-1.05138673710963,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,AP01 pairwise uses cam3-local camera map; no Ref14/world GT anchor and no map alignment.,,,
moving_cam/fov,fov_140deg_extreme,AP02,OK,cam0-cam1,cam_edge_0,cam_edge_1,15.810522521699996,1.287796383459781,15.4472352285012,0.3752110013678281,5.069131069576643,5.223603421861655,-4.590674262084118,-0.9808404021811512,1.9130477582733787,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496475,1.862313170365479,0.6890226811483593,-4.71632570978463,-1.031296552860565,1.9946758955196746,117.81862688481378,56.71618953413413,140.24451913965822,0.06085011618520489,1.8852469281694935,0.6879687246761987,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,
moving_cam/fov,fov_140deg_extreme,AP02,OK,cam0-cam3,cam_edge_0,cam_edge_3,7.68249325651927,1.4764272490104386,6.234079295351513,0.6681202282361086,3.8191529186563207,3.881493711609836,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,21.20580374270508,50.53923196926396,36.244334985740466,0.0578006837792782,0.9425257326838137,0.42222897273299825,-3.8788053960695112,-0.0814284513614163,0.11929601836448622,22.76577035053934,51.64201489279745,37.39583336883171,0.06582021504893429,0.9672687536836927,0.4223429322889306,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,
moving_cam/fov,fov_140deg_extreme,AP02,OK,cam0-cam5,cam_edge_0,cam_edge_5,23.199101853555277,1.3188162020478331,19.8368592299917,1.1952716461648054,5.667927964501032,5.866296556800949,5.239989224744796,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.453823758075453,-0.6717485276309754,2.053775942943152,120.46179548628568,-59.86163920251486,-143.162635177815,0.00625884410316876,-1.8771731741274795,-0.6432628300204102,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,
moving_cam/fov,fov_140deg_extreme,AP02,OK,cam1-cam3,cam_edge_1,cam_edge_3,13.67014894635646,0.553083975923512,9.072239337462396,2.6428836454769713,2.1721826797050396,2.2629050730796636,1.5443865298310695,-0.37572219903458537,1.4805676849234315,5.14537888201856,-52.158716168945,-19.440987313922378,-0.07152290562849599,-0.9138098031455153,-0.27444766234862317,1.547762094446441,-0.3464275686077609,1.614050745321522,5.341789650927932,-52.16415274506808,-19.05632762977897,-0.06529673818576787,-0.9144378799889384,-0.2666300263720993,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,
moving_cam/fov,fov_140deg_extreme,AP02,OK,cam1-cam5,cam_edge_1,cam_edge_5,39.05843567574839,1.0441051662309127,34.28300382130853,1.071878077647924,9.833844654272019,10.176674692485104,-3.9715362540357773,-2.4903976924727136,8.64461218335215,133.3021054862451,43.91477015093176,156.52751785874057,0.07074491249427345,2.1743406180104214,0.7301083985994897,-4.213970857692718,-2.4177871907610946,8.942117339163854,134.57589847115847,44.33575858278463,157.1370583791379,0.06671388706575249,2.1790996907871105,0.7081275600021515,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,
moving_cam/fov,fov_140deg_extreme,AP02,OK,cam3-cam5,cam_edge_3,cam_edge_5,33.09379779245698,1.385028664475745,26.376015054563418,1.2161967646960574,9.285515073252315,9.549275223797949,2.8983748134908356,-3.1018777282117966,8.2582424386392,141.70501809791045,-7.866545909544565,176.3434827013253,-0.15963022206593686,-2.8589394874323952,-0.9996874983186078,2.86176641937365,-3.0531975664367215,8.583526948818392,142.99059833146111,-7.466901888080363,176.53979940823422,-0.14971605528332704,-2.874792151506379,-0.9684593084459875,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,
moving_cam/fov,fov_140deg_extreme,AP03,OK,cam0-cam1,cam_edge_0,cam_edge_1,14.411137538941619,0.11185387269253345,14.40879205370873,0.028977819433780104,5.069131069576643,5.21321899011373,-4.590674262084118,-0.9808404021811512,1.9130477582733787,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496475,1.862313170365479,0.6890226811483593,-4.720385854273677,-1.0111657647002776,1.9680328813191836,115.90798820234794,57.491027343488675,138.55897867461678,0.05754434266768848,1.8622751940862303,0.6897612760848804,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_140deg_extreme,AP03,OK,cam0-cam3,cam_edge_0,cam_edge_3,11.641329764485537,0.06676714958174554,11.633557570911268,0.06285725404086503,3.8191529186563207,3.9354884943654334,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,21.20580374270508,50.53923196926396,36.244334985740466,0.0578006837792782,0.9425257326838137,0.42222897273299825,-3.932932340321844,-0.11130835008826143,0.08788257468849059,21.128629822379455,50.50463199658672,36.2139771206588,0.05704357646790661,0.9416486295715085,0.4225372650712869,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_140deg_extreme,AP03,OK,cam0-cam5,cam_edge_0,cam_edge_5,19.810139760395213,0.21384500816924107,19.796005608314005,0.07434637301838959,5.667927964501032,5.865888020584172,5.239989224744796,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.424350617151123,-0.7755251857852264,2.093710423735316,121.26170151474959,-59.23435744862441,-144.74338244273918,-0.003697482316080201,-1.8911758805701726,-0.6559743594335147,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_140deg_extreme,AP03,OK,cam1-cam3,cam_edge_1,cam_edge_3,5.633897435655536,0.0809989370323315,5.599854694390594,0.16105493144728808,2.1721826797050396,2.2281812266489456,1.5443865298310695,-0.37572219903458537,1.4805676849234315,5.14537888201856,-52.158716168945,-19.440987313922378,-0.07152290562849599,-0.9138098031455153,-0.27444766234862317,1.5883739837908002,-0.3824528609704563,1.515120284183027,5.254988721489925,-52.20171296800266,-19.513614110527403,-0.07047664995702448,-0.9147822496275397,-0.274673486093497,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_140deg_extreme,AP03,OK,cam1-cam5,cam_edge_1,cam_edge_5,31.478962219904787,0.11031946264655824,31.44063971040616,0.08906054668024695,9.833844654272019,10.14825105137608,-3.9715362540357773,-2.4903976924727136,8.64461218335215,133.3021054862451,43.91477015093176,156.52751785874057,0.07074491249427345,2.1743406180104214,0.7301083985994897,-4.109267959912677,-2.578803942955819,8.9135114550432,133.400138692422,43.86100755834728,156.52999482602885,0.07210285439045654,2.175684181566186,0.7287830133226693,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_140deg_extreme,AP03,OK,cam3-cam5,cam_edge_3,cam_edge_5,30.75433813303138,0.18591745598787018,30.736112270941263,0.06426775252696987,9.285515073252315,9.592876195961727,2.8983748134908356,-3.1018777282117966,8.2582424386392,141.70501809791045,-7.866545909544565,176.3434827013253,-0.15963022206593686,-2.8589394874323952,-0.9996874983186078,3.0042348206497027,-3.205828168042486,8.52763229803152,141.8578251111374,-7.963431340225576,176.37009883520557,-0.1594858714190953,-2.858478968639867,-0.9952856771143755,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,,,,
moving_cam/fov,fov_40deg,AP01,OK,cam0-cam1,cam_edge_0,cam_edge_1,14.845608942647859,1.877309392382426,13.397137952682847,0.7135688085798684,5.069131069576643,5.203102449103471,-4.590674262084118,-0.9808404021811512,1.9130477582733787,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496475,1.862313170365479,0.6890226811483593,-4.735163556292461,-0.9539686222159467,1.9340230243856145,116.78512540351346,57.945230782198635,137.44766322542563,0.07996899485280244,1.8608394165424496,0.656776710999306,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,cam_edge_0;cam_edge_1;cam_edge_3,cam_edge_5,cam_edge_5: RuntimeError: No relay multichain aggregate row found for cam3_to_cam5 / COLMAP_motion
moving_cam/fov,fov_40deg,AP01,OK,cam0-cam3,cam_edge_0,cam_edge_3,7.288205483244867,2.1355094683663003,5.725433067076802,0.6715434761720939,3.8191529186563207,3.8764072493270887,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,21.20580374270508,50.53923196926396,36.244334985740466,0.0578006837792782,0.9425257326838137,0.42222897273299825,-3.8721803348393777,-0.13936980393191234,0.11544988034116654,20.007349322843062,52.41682036782933,34.614987592835014,0.040639772771127874,0.9666472993285045,0.3970757733653553,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,cam_edge_0;cam_edge_1;cam_edge_3,cam_edge_5,cam_edge_5: RuntimeError: No relay multichain aggregate row found for cam3_to_cam5 / COLMAP_motion
