marker_id,entity_id,corner_idx,x_colmap,y_colmap,z_colmap,target_x_ref14_m,target_y_ref14_m,target_z_ref14_m,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,used_for_sim3,registered_x_ref14_m,registered_y_ref14_m,registered_z_ref14_m,corner_fit_error_cm
10,marker_010,0,-4.28347333085774,4.158148087150581,4.960770689483665,2.9868994411761984,-1.5650000003313538,1.0982901841692583,14,14,0.5492009347538992,0.566501660735184,0.8973599923225978,yes,1.8430021805681767,-1.3134993182637436,0.02221739695344027,159.04987203054986
10,marker_010,1,-4.096978541638607,3.789502369483664,5.12407138657173,2.9868994406313307,-1.3950000003313539,1.098290184204126,14,14,0.690567053802226,0.6097867743715253,1.591141633589583,yes,1.7982393919615864,-1.2460114259326756,0.01107694964339312,161.77586111682177
10,marker_010,2,-3.7344540838939873,4.020404339948922,5.263822760734165,3.0531005588238016,-1.3950000000870573,0.9417098152236354,14,14,0.8456944253086567,0.8113825902607084,1.6645005192572224,yes,1.8663120979664642,-1.1982315261140146,0.010866673027630558,152.1069899296919
10,marker_010,3,-3.917795636764722,4.379969110691232,5.096672990481273,3.0531005593686693,-1.5650000000870572,0.9417098151887678,14,14,0.8255023398591375,0.8503635481080019,1.4857790318644326,yes,1.9097000984475458,-1.2648136017819682,0.022966352967947357,149.71860395874387
11,marker_011,0,-1.443418371735138,2.331251285217451,4.4718421237178285,3.9150000002724337,-0.5850000005042006,1.1299999996075807,15,7,1.0417658510176115,1.1145172041968165,1.6462601475769263,yes,1.7330488233690815,-0.7732365649257749,0.32264595770825977,233.4130350161775
11,marker_011,1,3.7928696687287564,-0.4040952611890533,-1.181862593268039,3.9149999997275664,-0.4150000005042006,1.1299999996424483,15,7,0.4373396027512926,0.31821674602791616,0.8366000251347945,yes,1.5354719897260716,-0.14804163756683175,1.676986683477762,245.61381781603876
11,marker_011,2,3.852450186125741,-0.40575369591916405,-1.2184359762959172,4.084999999727566,-0.414999999959333,1.130000000187316,15,7,0.8005061368449401,0.545730100088702,2.0960221384866227,yes,1.5387539154534409,-0.14125782907760465,1.6874172897588608,262.0881136662563
11,marker_011,3,3.823257360526674,-0.38076824570183715,-1.2743245228161377,4.085000000272434,-0.584999999959333,1.1300000001524484,15,7,0.42826973321430206,0.4875569333392704,1.0688477379960923,yes,1.5396304766598448,-0.1514218897403864,1.6946066126957104,264.3043059869511
12,marker_012,0,-2.0062500769802467,4.4660000551043435,2.9307824773968316,4.124999999881176,-1.513100559626631,1.098290184179903,27,15,0.9851508153688692,1.0602815602091429,1.8526070430300259,yes,2.0172522580327086,-1.1251582862135407,0.5247185053827785,221.8577071342436
12,marker_012,1,-2.3419621381439764,4.394968796636644,3.2468596498976874,3.954999999881176,-1.513100559016366,1.098290184179903,27,15,0.6963232640389669,0.6174069156535453,1.6584611360457227,yes,1.9876211714921137,-1.1498496313207327,0.44802204554744296,210.36585614081443
12,marker_012,2,-2.0352735250150826,4.471665584169039,3.586422325411884,3.955000000118824,-1.4468994407917801,0.9417098152129906,27,15,0.6736648931235218,0.5783618907667668,1.3492034533519328,yes,2.0300204449508037,-1.085442479278842,0.4113827804579896,202.914863591435
12,marker_012,3,-1.6985576275857501,4.54059244639283,3.2721690880870677,4.125000000118824,-1.446899441402045,0.9417098152129906,27,15,0.836326364035021,0.8569637551336834,1.7665727782363865,yes,2.059410529995321,-1.0603145526661844,0.48786006329716325,214.99040286947854
13,marker_013,0,-0.05097150081729457,0.909562520084714,5.058739783659719,3.9650000002724335,0.14499999954912624,0.8699999997573064,7,6,1.0351313971697065,1.1749919303396668,1.3172719665782608,yes,1.6085160677824348,-0.41253137812781604,0.33453297346564626,248.0036833884431
13,marker_013,1,0.18985463462155075,0.5027832273307392,5.388585503184931,3.9649999997275662,0.3149999995491263,0.8699999997921739,7,6,1.185488289075874,1.1388378332329419,1.5054630336836625,yes,1.5648534177374909,-0.32250339260710537,0.2993270178616467,254.80937663977014
13,marker_013,2,0.7747965058081469,0.4461554744427145,5.653994704052228,4.134999999727566,0.31500000009399387,0.8700000003370415,7,6,1.398774303638133,1.3364675417112009,2.770352667528611,yes,1.6035786013014979,-0.21038721354634404,0.296156427338792,264.8286704066904
13,marker_013,3,0.48547626577999375,0.9185147092314353,5.314550821257409,4.135000000272433,0.14500000009399383,0.870000000302174,7,6,1.3407369061113847,1.3057380901700506,2.193388442173183,yes,1.6545025715985966,-0.3134493087932053,0.32896156208311134,257.98771005819617
