mode,root_camera,target_camera,root_marker,target_marker,root_frame,target_frame,quality,translation_deviation_m,rotation_deviation_deg,inlier,pose_support,x_m,y_m,z_m
relay,cam_edge_3,cam_edge_0,5,4,148,130,0.6476657393106006,0.12894267003187962,5.290268161620736,True,True,1.9412020036584225,-1.1838812788614939,2.967662326543505
relay,cam_edge_3,cam_edge_0,5,4,148,131,0.647389150490157,0.11468238310268639,4.911142653851565,True,True,1.952471849495664,-1.1914479060929843,2.9753527407551865
relay,cam_edge_3,cam_edge_0,5,4,148,132,0.6485265600685751,0.10177256403659579,4.626658850222021,True,True,1.963193410753019,-1.195384049689682,2.982465425174315
relay,cam_edge_3,cam_edge_0,5,4,148,133,0.6550029075751478,0.11051578861966443,4.839130092642569,True,True,1.9627132249416401,-1.1644922836336724,2.9786476713685395
relay,cam_edge_3,cam_edge_0,5,4,148,134,0.6512698180740828,0.127961106161568,5.247342973903035,True,True,1.9439970214161177,-1.1894914264527612,2.9622359765872703
relay,cam_edge_3,cam_edge_0,5,7,140,127,0.5941349206518513,0.251780176405732,4.716060815175726,True,True,2.1664391466235537,-1.3997554266401169,3.133691568150399
relay,cam_edge_3,cam_edge_0,5,7,140,131,0.5947624632641276,0.20386844366697446,4.291964889736126,True,True,2.0501128067800516,-1.4029816095057595,3.0614459606980184
relay,cam_edge_3,cam_edge_0,5,7,140,133,0.600080272228264,0.2130010508277551,3.77916026829722,True,True,2.0781703392023254,-1.391979934522114,3.1164455719862465
relay,cam_edge_3,cam_edge_0,5,7,140,134,0.5961112938448508,0.22344798108374564,4.0111611563058185,True,True,2.0861690641696704,-1.407814889884336,3.1053763848537357
relay,cam_edge_3,cam_edge_0,5,7,140,135,0.5969913489608853,0.24800668144625299,4.5967490888388065,True,True,2.154349811071809,-1.3988648585847239,3.1377136031370063
relay,cam_edge_3,cam_edge_0,5,7,140,136,0.6023033534449935,0.20102709919563,3.504878102366202,True,True,2.0829994362762405,-1.384841392266073,3.1024340717711305
relay,cam_edge_3,cam_edge_0,5,7,140,137,0.609450770496344,0.2279957868575328,4.251998621110834,True,True,2.1121608501255493,-1.408224943555879,3.1038639194499886
relay,cam_edge_3,cam_edge_0,5,7,140,138,0.608637130356507,0.2163943867632413,3.90773601154899,True,True,2.1010434767587034,-1.3947570132823812,3.1109325507148005
relay,cam_edge_3,cam_edge_0,5,7,141,127,0.5952303100255419,0.1848349429263214,2.8041296794022976,True,True,2.099730128303586,-1.3431015032883624,3.132808734972453
relay,cam_edge_3,cam_edge_0,5,7,141,131,0.5958590096199871,0.1646315947844357,3.635915885669162,True,True,1.9808409908924696,-1.341794340942632,3.064799046503276
relay,cam_edge_3,cam_edge_0,5,7,141,133,0.6011866228747452,0.17001602399303622,3.148083526241566,True,True,2.011104606132909,-1.3328938929098286,3.1190034267443862
relay,cam_edge_3,cam_edge_0,5,7,141,134,0.5972103270006502,0.17425848517651357,3.2974791567284605,True,True,2.0183287742782934,-1.3486033420646555,3.1072443061114283
relay,cam_edge_3,cam_edge_0,5,7,141,135,0.5980920046488554,0.1845509939758188,2.766708295676473,True,True,2.0878171066753874,-1.342047902606737,3.137291117404509
relay,cam_edge_3,cam_edge_0,5,7,141,136,0.6034138027220333,0.15505157008679635,2.9856634983296817,True,True,2.0155928228787117,-1.325494345997291,3.105014012235529
relay,cam_edge_3,cam_edge_0,5,7,141,137,0.6105743972595326,0.16980170269788497,3.053028899553044,True,True,2.0442328220470403,-1.349555014154227,3.1047738279763872
relay,cam_edge_3,cam_edge_0,5,7,141,138,0.6097592570348963,0.16394496495850786,2.9079381295789837,True,True,2.0336939450209703,-1.3360346598272732,3.112589119032422
relay,cam_edge_3,cam_edge_0,5,7,142,127,0.5912969175798322,0.2433169537527053,4.534136107569239,True,True,2.172491526006506,-1.391139074602525,3.1235038100112247
relay,cam_edge_3,cam_edge_0,5,7,142,131,0.5919214626105836,0.19300691991889843,3.9476441400181805,True,True,2.056433721618842,-1.3941039424449637,3.0508164727864826
relay,cam_edge_3,cam_edge_0,5,7,142,133,0.5972138700074124,0.20140718341692476,3.4484716629781595,True,True,2.0842730181365923,-1.3834011479562232,3.105985694092002
relay,cam_edge_3,cam_edge_0,5,7,142,134,0.5932638502350039,0.21246988063840966,3.6913703993916553,True,True,2.092338327250884,-1.3991531628099032,3.0948467025244635
relay,cam_edge_3,cam_edge_0,5,7,142,135,0.5941397015935485,0.23897583084610366,4.388461957110671,True,True,2.160386200280455,-1.3902936838625104,3.1274873153194096
relay,cam_edge_3,cam_edge_0,5,7,142,136,0.5994263322365971,0.18989588585537154,3.1851022603532044,True,True,2.089140996812164,-1.3761669229507116,3.0920368635118933
relay,cam_edge_3,cam_edge_0,5,7,142,137,0.606539608235396,0.21802738356847282,3.9763919646538377,True,True,2.118336080658955,-1.3995108621576142,3.0934263146559333
relay,cam_edge_3,cam_edge_0,5,7,142,138,0.6057298546087668,0.20580477708527892,3.6166476320904204,True,True,2.107170625109731,-1.3861058768195205,3.1005386739586775
relay,cam_edge_3,cam_edge_0,5,7,143,127,0.591766137963164,0.2508130261696403,4.416026066058924,True,True,2.1680594738398495,-1.3955901986977497,3.137014457156025
relay,cam_edge_3,cam_edge_0,5,7,143,131,0.5923911785981543,0.2012701922039758,4.261809679318009,True,True,2.0512352807235446,-1.3994135599282647,3.0656061718870364
relay,cam_edge_3,cam_edge_0,5,7,143,133,0.597687785755465,0.21184110810316303,3.6387290574558664,True,True,2.0796174121598625,-1.3883648002721802,3.120429513130731
relay,cam_edge_3,cam_edge_0,5,7,143,134,0.5937346314668148,0.2218266397980068,3.8030232820070315,True,True,2.0876415852966916,-1.404117009303996,3.109261125946831
relay,cam_edge_3,cam_edge_0,5,7,143,135,0.5946111778523381,0.24713946865869302,4.349273608703503,True,True,2.155993990493143,-1.394791394861413,3.1411263831060934
relay,cam_edge_3,cam_edge_0,5,7,143,136,0.5999020036717578,0.19959473520921603,3.2998462084097695,True,True,2.0842964869438187,-1.381157876665593,3.106402125146372
relay,cam_edge_3,cam_edge_0,5,7,143,137,0.6070209243711997,0.22630810173195554,4.02110566225685,True,True,2.1136238563224845,-1.4043481707051493,3.1075591301959054
relay,cam_edge_3,cam_edge_0,5,7,143,138,0.6062105281690796,0.21502945056492168,3.709858048371849,True,True,2.102467995745765,-1.3909736272112936,3.11474349137219
relay,cam_edge_3,cam_edge_0,5,7,145,127,0.5955608230878862,0.2100074519532871,3.4273706070140912,True,True,2.0935005296321556,-1.3613835055561267,3.152927568776356
relay,cam_edge_3,cam_edge_0,5,7,145,131,0.5961898717798566,0.19150135369715005,4.653600104526592,True,True,1.9737474072965409,-1.3619358499233574,3.0864404422028344
relay,cam_edge_3,cam_edge_0,5,7,145,133,0.601520443294203,0.198874754977466,4.033950398594865,True,True,2.004626997581311,-1.3520620522162585,3.1401263644042174
relay,cam_edge_3,cam_edge_0,5,7,145,134,0.5975419395054504,0.20269561833214453,4.094741507670364,True,True,2.011826776338556,-1.3678724562715774,3.128488210527609
relay,cam_edge_3,cam_edge_0,5,7,145,135,0.5984241067221042,0.2105695488030546,3.536390137094693,True,True,2.0816375290629394,-1.3603628862048787,3.157548116862038
relay,cam_edge_3,cam_edge_0,5,7,145,136,0.6037488598258791,0.1838146273935545,3.762425404172119,True,True,2.008876862396512,-1.3448181325357214,3.125981917469706
relay,cam_edge_3,cam_edge_0,5,7,145,137,0.6109134304210302,0.19754329536755608,3.854467848602583,True,True,2.037704041482914,-1.3686537386567623,3.125697981277079
relay,cam_edge_3,cam_edge_0,5,7,145,138,0.6100978375741277,0.19235337618022313,3.7535386762614316,True,True,2.027157259620445,-1.3551118150254782,3.1334651159545186
relay,cam_edge_3,cam_edge_0,5,7,146,127,0.597465189152945,0.21752942269217984,3.572379486549732,True,True,2.1359544025289807,-1.3721645645036649,3.1322342816543998
relay,cam_edge_3,cam_edge_0,5,7,146,131,0.5980962492918337,0.18035102080554793,3.856410255590072,True,True,2.018126878322818,-1.3741922936861426,3.0624186942312415
relay,cam_edge_3,cam_edge_0,5,7,146,133,0.6034438658486102,0.18813780899633337,3.2097805602564287,True,True,2.0473674488364844,-1.3639307407896557,3.116943081326529
relay,cam_edge_3,cam_edge_0,5,7,146,134,0.5994526403909513,0.19612302939977264,3.3555246012607585,True,True,2.0550826530625184,-1.379654701295666,3.105520077958004
relay,cam_edge_3,cam_edge_0,5,7,146,135,0.6003376284266481,0.21514211783669476,3.535033603503475,True,True,2.1239550358925374,-1.3712877153669443,3.136520100933499
relay,cam_edge_3,cam_edge_0,5,7,146,136,0.605679407967896,0.17458931990394388,2.8896617232947057,True,True,2.05192336724411,-1.3566386290513375,3.102919179721494
relay,cam_edge_3,cam_edge_0,5,7,146,137,0.6128668880033312,0.19698255609029516,3.405162846308615,True,True,2.0810355386769093,-1.3801208762498405,3.103456333306714
relay,cam_edge_3,cam_edge_0,5,7,146,138,0.6120486872156772,0.18757477834578073,3.146351049799384,True,True,2.070111006143108,-1.3667069069337965,3.1109173453354995
relay,cam_edge_3,cam_edge_0,5,7,147,127,0.5986024554724326,0.21899455542686014,3.6946787529050087,True,True,2.1497768694455486,-1.3705743363773304,3.126925960667394
relay,cam_edge_3,cam_edge_0,5,7,147,131,0.5992347168251403,0.17481186249957384,3.685792889390037,True,True,2.032460822611741,-1.372622351072516,3.0562548620164733
relay,cam_edge_3,cam_edge_0,5,7,147,133,0.604592512492449,0.18349879812757053,3.075054661625121,True,True,2.061298084666346,-1.3623845764407418,3.11099807627826
relay,cam_edge_3,cam_edge_0,5,7,147,134,0.6005936897950364,0.1924754668509451,3.2587307551886138,True,True,2.0691060571164037,-1.3780948142832232,3.099619310556393
relay,cam_edge_3,cam_edge_0,5,7,147,135,0.6014803623926197,0.2157090667616529,3.6110092490351255,True,True,2.1377461365322787,-1.36970837874944,3.131125186064265
relay,cam_edge_3,cam_edge_0,5,7,147,136,0.6068323099337255,0.1705202172080764,2.7714594001735566,True,True,2.0659510919615673,-1.3550787329478104,3.0970132532069385
relay,cam_edge_3,cam_edge_0,5,7,147,137,0.6140334712331317,0.19534578754144344,3.3820345005579657,True,True,2.095073538283242,-1.378543013591033,3.0977437647644535
relay,cam_edge_3,cam_edge_0,5,7,147,138,0.6132137130121488,0.18488205385650253,3.083550020938307,True,True,2.0840865685146355,-1.3651417227259905,3.1051355563498397
relay,cam_edge_3,cam_edge_0,5,7,148,127,0.5952255423689001,0.22122203152446668,3.7428296503431744,True,True,2.1390480377940846,-1.3718593199483342,3.137532381820071
relay,cam_edge_3,cam_edge_0,5,7,148,131,0.5958542369276073,0.18111892013646688,4.1199518287117565,True,True,2.0210389539520426,-1.374131458952135,3.0680316846398163
relay,cam_edge_3,cam_edge_0,5,7,148,133,0.6011818075094197,0.19069276220857478,3.4716640882470458,True,True,2.050423916351673,-1.363661202890388,3.122438641388955
relay,cam_edge_3,cam_edge_0,5,7,148,134,0.5972055434845319,0.198418357063202,3.6077915096493434,True,True,2.0581050943297914,-1.379432724154178,3.1110583541300327
relay,cam_edge_3,cam_edge_0,5,7,148,135,0.5980872140707036,0.21881385640123316,3.727929171364859,True,True,2.1270600889973723,-1.3709619913198083,3.14184582545101
relay,cam_edge_3,cam_edge_0,5,7,148,136,0.6034089695175141,0.17702353319345565,3.1471774975381086,True,True,2.054945383282586,-1.3564262917783978,3.1083740226467707
relay,cam_edge_3,cam_edge_0,5,7,148,137,0.610569506700313,0.19958690676337953,3.6378212574836812,True,True,2.084052400990969,-1.3799145105300572,3.1089290839014967
relay,cam_edge_3,cam_edge_0,5,7,148,138,0.6097543730047607,0.1903248280142849,3.391935772394858,True,True,2.0731509765423075,-1.3664678241869175,3.11636496016236
relay,cam_edge_3,cam_edge_0,6,3,133,45,0.6085488277009016,1.462989828623965,41.56118929652284,False,False,3.1242082041012256,-0.5934951679564477,3.813048809351222
relay,cam_edge_3,cam_edge_0,6,3,133,46,0.615550807769656,1.4607821496319409,42.08073183906135,False,False,3.1218434502945347,-0.5563795406809644,3.7821712467897854
relay,cam_edge_3,cam_edge_0,6,3,133,47,0.6088982620522574,1.463851856595178,42.13591431615919,False,False,3.113662818069767,-0.5656748743142143,3.806836800978483
relay,cam_edge_3,cam_edge_0,6,3,133,48,0.6093641254447185,1.4546195202502854,42.358899388790114,False,False,3.109706137681079,-0.5763629022219197,3.8036074976340775
relay,cam_edge_3,cam_edge_0,6,3,133,51,0.6017398689901197,1.4754889111155973,42.10898273557101,False,False,3.1217685794389665,-0.5879153176905361,3.8348352157432073
relay,cam_edge_3,cam_edge_0,6,3,133,52,0.6045378449859502,1.4624026358517608,42.272439363543256,False,False,3.119387566590446,-0.5651699431968547,3.7959720150504395
relay,cam_edge_3,cam_edge_0,6,3,133,120,0.6098295119195485,1.4700078864506578,41.04957224965686,False,False,3.112129075040469,-0.5282618777261139,3.788964508887639
relay,cam_edge_3,cam_edge_0,6,3,133,121,0.6012926019956361,1.4686572143721848,41.62896911804792,False,False,3.104115376906699,-0.5382330661445889,3.805811918108719
relay,cam_edge_3,cam_edge_0,6,3,135,45,0.6122027915679853,1.461621876162563,41.29776479004194,False,False,3.1316105946130914,-0.5988691581947909,3.8046244226872226
relay,cam_edge_3,cam_edge_0,6,3,135,46,0.6192468142486136,1.4591144317783784,41.80511331685361,False,False,3.1292507182234943,-0.5620668808694571,3.7733736773289235
relay,cam_edge_3,cam_edge_0,6,3,135,47,0.6125543240591053,1.4621292936555983,41.8679996681495,False,False,3.12101839069552,-0.5711369415617221,3.798105808593669
relay,cam_edge_3,cam_edge_0,6,3,135,48,0.6130229846765803,1.4529838699631814,42.09036105419554,False,False,3.1170965158318884,-0.5818658189262489,3.7949708846081043
relay,cam_edge_3,cam_edge_0,6,3,135,51,0.605352949220642,1.4739706257185143,41.8501443445504,False,False,3.129092839295132,-0.5930796478180268,3.826347140719635
relay,cam_edge_3,cam_edge_0,6,3,135,52,0.6081677253526725,1.4607589271268602,42.001058578675185,False,False,3.1267743375591963,-0.5707260015067973,3.787253551764131
relay,cam_edge_3,cam_edge_0,6,3,135,120,0.6134911655128253,1.467949460777006,40.79145587696138,False,False,3.1194500038215036,-0.5339065348875613,3.7798591517094184
relay,cam_edge_3,cam_edge_0,6,3,135,121,0.6049029966611512,1.4665775184192396,41.370453551717816,False,False,3.1114095330383815,-0.543729443979243,3.796780748569076
relay,cam_edge_3,cam_edge_0,6,3,136,45,0.6173411211757435,1.4948914454768516,42.160591445000364,False,False,3.1626284876918187,-0.6205791053202746,3.839837932523088
relay,cam_edge_3,cam_edge_0,6,3,136,46,0.6244442656225513,1.4917030003367966,42.64963706100146,False,False,3.161167928851856,-0.5838255000639554,3.8084751363006215
relay,cam_edge_3,cam_edge_0,6,3,136,47,0.6176956041431306,1.4947693682476657,42.72406075220673,False,False,3.1523976490469066,-0.5927717684201951,3.833067045722766
relay,cam_edge_3,cam_edge_0,6,3,136,48,0.6181681983145847,1.4857835833007282,42.94732050234826,False,False,3.148443349892113,-0.6034735756478553,3.8298807468352303
relay,cam_edge_3,cam_edge_0,6,3,136,51,0.6104337868531484,1.5070714499838016,42.71839196240828,False,False,3.1597549713208375,-0.6147215484112737,3.861498171018611
relay,cam_edge_3,cam_edge_0,6,3,136,52,0.6132721879142672,1.493469816862246,42.85226743268256,False,False,3.158358648093942,-0.5924332727470749,3.822323527427485
relay,cam_edge_3,cam_edge_0,6,3,136,120,0.6186403086779174,1.4998837349682992,41.659064237268,False,False,3.1514891237200313,-0.5555687652247432,3.8147199848973568
relay,cam_edge_3,cam_edge_0,6,3,136,121,0.609980057759819,1.498588474432233,42.2385441172552,False,False,3.143050139746369,-0.5652863218261694,3.8315078315999203
relay,cam_edge_3,cam_edge_0,6,3,137,45,0.6179066565020539,1.501145065800318,42.2356087628296,False,False,3.1549574030431886,-0.5833500475643751,3.8342260649774396
relay,cam_edge_3,cam_edge_0,6,3,137,46,0.6250163080143637,1.4990398603311936,42.74071529832943,False,False,3.153029368855103,-0.5462562587384636,3.8032919538206187
relay,cam_edge_3,cam_edge_0,6,3,137,47,0.618261464205043,1.50177207547626,42.80504130169999,False,False,3.1444445017667273,-0.555562498770521,3.827815605423235
relay,cam_edge_3,cam_edge_0,6,3,137,48,0.6187344913116926,1.4925986153674844,43.02572780274109,False,False,3.140574849033811,-0.56626316487294,3.8245233124478943
relay,cam_edge_3,cam_edge_0,6,3,137,51,0.6109929944921623,1.513309527040313,42.78952738376671,False,False,3.1521213876302117,-0.5777664504653892,3.855963462728159
relay,cam_edge_3,cam_edge_0,6,3,137,52,0.6138339957624932,1.500523801169664,42.93718255167538,False,False,3.150357021140132,-0.5550467937864254,3.8170523606824993
relay,cam_edge_3,cam_edge_0,6,3,137,120,0.6192070341670126,1.5078649234194463,41.732598040228844,False,False,3.1431189849426424,-0.5181626703928692,3.8098991507395414
relay,cam_edge_3,cam_edge_0,6,3,137,121,0.6105388497456031,1.5062806303128506,42.310528404624435,False,False,3.134839697649789,-0.5281481042497955,3.8266091377631692
relay,cam_edge_3,cam_edge_0,6,3,138,45,0.6216785326734151,1.3353150152123825,38.01668576872515,False,False,3.0139496564608375,-0.5502500714471628,3.6835508189730577
relay,cam_edge_3,cam_edge_0,6,3,138,46,0.6288315834999155,1.3346770668065842,38.58118393136898,False,False,3.0084691626956155,-0.5136691318201215,3.6524319378484664
relay,cam_edge_3,cam_edge_0,6,3,138,47,0.6220355062225013,1.337673092071637,38.60699467862222,False,False,3.0021365882190514,-0.5228707603101909,3.677669688699431
relay,cam_edge_3,cam_edge_0,6,3,138,48,0.6225114208197665,1.3280839590594602,38.825700835203904,False,False,2.9983395101178116,-0.533724101987792,3.674822789918889
relay,cam_edge_3,cam_edge_0,6,3,138,51,0.6147226677244266,1.3482430318503333,38.550521356918374,False,False,3.0126797662842044,-0.5444432583123717,3.7053774609758108
relay,cam_edge_3,cam_edge_0,6,3,138,52,0.6175810112662504,1.336026321010327,38.7551615173073,False,False,3.0071594722968764,-0.5223372915239792,3.66646445238263
relay,cam_edge_3,cam_edge_0,6,3,138,120,0.6229868482096957,1.3454874305665576,37.49690721519002,False,False,2.998278960791673,-0.4857821992568794,3.6594746109148244
relay,cam_edge_3,cam_edge_0,6,3,138,121,0.6142657507504932,1.3439956216246873,38.072665359273216,False,False,2.9916519174327845,-0.49576452498238743,3.676907758167909
relay,cam_edge_3,cam_edge_0,6,3,139,45,0.622707114877937,1.470762167300786,41.43532876423604,False,False,3.1439636295440607,-0.6287348869091185,3.8268112690456872
relay,cam_edge_3,cam_edge_0,6,3,139,46,0.6298720006004511,1.46708039029246,41.92556872748817,False,False,3.142081899661775,-0.5922080477769721,3.7952069207053283
relay,cam_edge_3,cam_edge_0,6,3,139,47,0.6230646790484147,1.4704870715994818,41.99920360278853,False,False,3.1335878319498525,-0.6010035954504916,3.8199496911487127
relay,cam_edge_3,cam_edge_0,6,3,139,48,0.6235413810579193,1.4615397190962611,42.222763174399304,False,False,3.1296306097991327,-0.6117382079478871,3.816879487942911
relay,cam_edge_3,cam_edge_0,6,3,139,51,0.6157397412817497,1.4831533444669949,41.992664792185906,False,False,3.1412953915609783,-0.6227319942779193,3.8484579728844555
relay,cam_edge_3,cam_edge_0,6,3,139,52,0.6186028140222622,1.4690437393564917,42.12779195834849,False,False,3.1394378484940932,-0.6007251475924911,3.8091436258359828
relay,cam_edge_3,cam_edge_0,6,3,139,120,0.6240175950539917,1.4752507306480585,40.933039554462034,False,False,3.132389794892312,-0.5639338427669554,3.8013512597860455
relay,cam_edge_3,cam_edge_0,6,3,139,121,0.6152820683276052,1.4742141874445431,41.51269524303,False,False,3.124149423261035,-0.5735549636444466,3.8182926133965935
relay,cam_edge_3,cam_edge_0,6,3,140,45,0.6266647538841893,1.5578460561398393,43.830952861026056,False,False,3.1819167479665076,-0.5681914644626715,3.8902621798751507
relay,cam_edge_3,cam_edge_0,6,3,140,46,0.6338751763133401,1.5562312277769734,44.33914584727466,False,False,3.1807633230524783,-0.5304921678833129,3.860029443202075
relay,cam_edge_3,cam_edge_0,6,3,140,47,0.6270245905674977,1.5587502668672721,44.40159335908824,False,False,3.171655940299456,-0.5402335768468717,3.884192970783546
relay,cam_edge_3,cam_edge_0,6,3,140,48,0.6275043222749488,1.549511069084412,44.62145180530551,False,False,3.167804243066567,-0.5508491115874293,3.8806163088002887
relay,cam_edge_3,cam_edge_0,6,3,140,51,0.6196530988772768,1.5699227132842257,44.384059787625674,False,False,3.1786782082187957,-0.5630194821671239,3.9120451195389445
relay,cam_edge_3,cam_edge_0,6,3,140,52,0.6225343679866518,1.5575682996617837,44.53443504402941,False,False,3.1777814587439526,-0.5395365329582236,3.873559841990762
relay,cam_edge_3,cam_edge_0,6,3,140,120,0.6279835628673794,1.5652315746031176,43.32791355503294,False,False,3.1708499806732933,-0.5024852567432836,3.8669906958061007
relay,cam_edge_3,cam_edge_0,6,3,140,121,0.6191925171650787,1.5634788643221158,43.905355742664526,False,False,3.1621989266503734,-0.512754716834033,3.8833362336515034
relay,cam_edge_3,cam_edge_0,6,3,141,45,0.6205481198861119,1.5204957771844168,42.95898673492961,False,False,3.167819661530226,-0.5970538719358072,3.8624937351851796
relay,cam_edge_3,cam_edge_0,6,3,141,46,0.6276881641510254,1.518127281213316,43.46046596999566,False,False,3.1665400701314934,-0.5597902094192517,3.8317306433370124
relay,cam_edge_3,cam_edge_0,6,3,141,47,0.6209044443417464,1.5209744871986637,43.52715023657598,False,False,3.15763726985299,-0.5691336333625163,3.856126464917836
relay,cam_edge_3,cam_edge_0,6,3,141,48,0.6213794935722374,1.5118384508453169,43.74970024356244,False,False,3.1536946951262723,-0.5797795831782955,3.8527445250324344
relay,cam_edge_3,cam_edge_0,6,3,141,51,0.613604902950963,1.5326953052247894,43.51302031985658,False,False,3.164835744560154,-0.5915506444061378,3.884231829104194
relay,cam_edge_3,cam_edge_0,6,3,141,52,0.6164580490990853,1.519694053807349,43.65863421695748,False,False,3.1636544739456864,-0.5686223237455768,3.8454211815632036
relay,cam_edge_3,cam_edge_0,6,3,141,120,0.6218540564812931,1.5268351452528226,42.4541205283909,False,False,3.1568419125111813,-0.5316343326548223,3.8383874300203447
relay,cam_edge_3,cam_edge_0,6,3,141,121,0.6131488167999758,1.5253455379911756,43.033276392850404,False,False,3.1483108172344454,-0.5416211744856951,3.854969424995101
relay,cam_edge_3,cam_edge_0,6,4,133,37,0.6607642760829099,1.5327987457419403,40.50805161810331,False,False,3.1401540170865863,-0.3907933549854765,3.737971022645417
relay,cam_edge_3,cam_edge_0,6,4,133,128,0.6535120720665711,1.5356592529200466,40.32950524442893,False,False,3.133053987280676,-0.33592078509651446,3.6889283758950833
relay,cam_edge_3,cam_edge_0,6,4,133,129,0.6599254161253955,1.5267455433300632,39.67469681226647,False,False,3.128903063361097,-0.3236715050975563,3.6585447682211156
relay,cam_edge_3,cam_edge_0,6,4,133,130,0.659321138998361,1.5133426053367693,39.56123517672517,False,False,3.1234993050392497,-0.34188318904942594,3.66051469836896
relay,cam_edge_3,cam_edge_0,6,4,133,131,0.6590395726824969,1.5123018971400315,39.76824327622544,False,False,3.1284082840931973,-0.35501595099107836,3.6673585446584784
relay,cam_edge_3,cam_edge_0,6,4,133,132,0.6601974510960571,1.5139219403127324,39.90874192124551,False,False,3.1333759448073186,-0.3646194453779026,3.675366704524936
relay,cam_edge_3,cam_edge_0,6,4,133,133,0.666790347022786,1.5376146540472027,40.158856607882186,False,False,3.1368053223511763,-0.33634392905788707,3.687930206389162
relay,cam_edge_3,cam_edge_0,6,4,133,134,0.6629900768024639,1.5124417308635716,39.548349187763534,False,False,3.1284446329340208,-0.34542381919074244,3.654880976302265
relay,cam_edge_3,cam_edge_0,6,4,135,37,0.664731761812179,1.5298064214770724,40.20783814819777,False,False,3.147303607988556,-0.39688341110198466,3.7275890068534414
relay,cam_edge_3,cam_edge_0,6,4,135,128,0.6574360127420561,1.5322397384602227,40.02467751218347,False,False,3.140220940631502,-0.3425162854802697,3.677984147973652
relay,cam_edge_3,cam_edge_0,6,4,135,129,0.6638878650131905,1.5232625025067974,39.36356774883568,False,False,3.13613191947755,-0.3305784273940389,3.6474684783024793
relay,cam_edge_3,cam_edge_0,6,4,135,130,0.6632799595712413,1.5099708797505962,39.252039809506044,False,False,3.1307651553377083,-0.34878252662171993,3.6496027873539476
relay,cam_edge_3,cam_edge_0,6,4,135,131,0.6629967026216967,1.5090751967421474,39.46212452576242,False,False,3.1356845614664435,-0.36183513921906396,3.6565909553060636
relay,cam_edge_3,cam_edge_0,6,4,135,132,0.6641615333876287,1.5108052149730344,39.60625452320523,False,False,3.1406508728043963,-0.37134699693028317,3.664708571731541
relay,cam_edge_3,cam_edge_0,6,4,135,133,0.6707940156259223,1.5342348219507618,39.85469803132161,False,False,3.1439762230301653,-0.34294035897356745,3.6770013337672363
relay,cam_edge_3,cam_edge_0,6,4,135,134,0.6669709271050168,1.5091626555596112,39.23852847577876,False,False,3.1357355897812305,-0.35236698882107037,3.644019099836433
relay,cam_edge_3,cam_edge_0,6,4,136,37,0.6703109766409592,1.5594624838384465,40.987197546377644,False,False,3.18148609356093,-0.4189008933390994,3.7627065024631787
relay,cam_edge_3,cam_edge_0,6,4,136,128,0.6629539930191909,1.5606798534753856,40.7938666228808,False,False,3.1757969739436023,-0.3645824413267009,3.7128694656461856
relay,cam_edge_3,cam_edge_0,6,4,136,129,0.6694599968623309,1.5513430822693304,40.122472412316895,False,False,3.1723811033800047,-0.35267597926389993,3.6822589015448104
relay,cam_edge_3,cam_edge_0,6,4,136,130,0.6688469891592125,1.5383369232766206,40.0173689385847,False,False,3.166819800279057,-0.37082905286277745,3.684328801997545
relay,cam_edge_3,cam_edge_0,6,4,136,131,0.6685613547824649,1.5377789075163377,40.23495668655141,False,False,3.171495899901812,-0.3839080107470375,3.691433778885798
relay,cam_edge_3,cam_edge_0,6,4,136,132,0.6697359621853137,1.5397781494610592,40.38622998691105,False,False,3.176228096633241,-0.3934443157347176,3.699661815293844
relay,cam_edge_3,cam_edge_0,6,4,136,133,0.6764241120558484,1.56273147427915,40.62465028406164,False,False,3.179566195701028,-0.3650406101279078,3.711957897393827
relay,cam_edge_3,cam_edge_0,6,4,136,134,0.6725689356562029,1.5376521770408933,40.00453915148116,False,False,3.17186282696887,-0.3744677573614493,3.6788462053968143
relay,cam_edge_3,cam_edge_0,6,4,137,37,0.6709250367187685,1.57048409804739,41.15301454100915,False,False,3.1716469858612353,-0.38064088392623585,3.7593299983743744
relay,cam_edge_3,cam_edge_0,6,4,137,128,0.6635613134939016,1.573229905157318,40.96939711854514,False,False,3.1652525317396853,-0.3258123713438953,3.710141222070858
relay,cam_edge_3,cam_edge_0,6,4,137,129,0.6700732773725555,1.5644166408738507,40.30600132132908,False,False,3.1615995510808976,-0.3135896024650408,3.6796830819699724
relay,cam_edge_3,cam_edge_0,6,4,137,130,0.6694597081038787,1.5511017677048442,40.19390046918869,False,False,3.1562131394724204,-0.33181542247364276,3.681567946991459
relay,cam_edge_3,cam_edge_0,6,4,137,131,0.6691738120625101,1.550187262449691,40.40399674216148,False,False,3.1610383632471355,-0.3449310144531662,3.6885036665758535
relay,cam_edge_3,cam_edge_0,6,4,137,132,0.6703494955025094,1.5518869691163346,40.54882070586069,False,False,3.165892013298227,-0.35451662100075454,3.6966026547936193
relay,cam_edge_3,cam_edge_0,6,4,137,133,0.677043772269325,1.575246454655668,40.799838579238326,False,False,3.1690219253273266,-0.32622546887037984,3.709209057707229
relay,cam_edge_3,cam_edge_0,6,4,137,134,0.673185064210491,1.5503484288309026,40.17940025486544,False,False,3.161266162611346,-0.33534490088607793,3.6760234999132737
