frame_index,time_s,sharpness,center_x,center_y,area_fraction,angle_deg,top_bottom_log_ratio,left_right_log_ratio,selected_for_calibration,view_reprojection_rmse_px
197,6.566666666666666,46.98903558833274,1076.9714533487956,2334.517374674479,0.05552619952534758,-81.36168877877907,-0.03553980644748366,0.19105775891532462,False,
198,6.6,38.98549354993463,1077.066628774007,2342.9046783447266,0.05619375336727966,-80.98544275184115,-0.039942989194964904,0.19337269453098574,False,
199,6.633333333333334,41.237389717231416,1076.07772954305,2351.1525853474936,0.056877140312658246,-80.62069681557675,-0.04161992433783043,0.19269422897124516,False,
200,6.666666666666667,44.98710270355589,1075.1736005147297,2358.5708033243814,0.05752996302368069,-80.2923782228901,-0.042540674320366546,0.19129179814956146,False,
201,6.7,42.50971117721599,1076.032262166341,2365.161501566569,0.05824939236483283,-79.85452673299291,-0.044241638857790394,0.19238244741387134,False,
202,6.733333333333333,44.291405783728315,1076.0226084391277,2371.2150217692056,0.05903623355022577,-79.42186406340436,-0.04531274321380393,0.19469019193528692,False,
203,6.766666666666667,52.313907050900745,1074.9361381530762,2376.4671376546225,0.05986752792614874,-79.04361484291698,-0.04840944155382454,0.1945362254865465,True,0.5065877437591553
204,6.8,45.25516508196552,1073.036095937093,2380.672622680664,0.06070699910243014,-78.56950147504293,-0.05143630085777334,0.19585086397850734,False,
205,6.833333333333333,41.83089595854934,1070.7988599141438,2384.294692993164,0.06162953134563451,-78.07497693886404,-0.051690283570911134,0.1960866141336624,False,
206,6.866666666666666,39.53817920938092,1068.047545115153,2387.1554387410483,0.0626037498995675,-77.59531914980427,-0.055754293285700425,0.19658290762304972,False,
207,6.9,36.66383111998571,1065.4019953409831,2388.9253870646157,0.06355746803395398,-77.13103392908997,-0.057340244591840894,0.19902929566666927,False,
208,6.933333333333334,36.563269622961585,1063.0451164245605,2389.9903106689453,0.06452463470714671,-76.66822911530788,-0.0598991332595552,0.19866395984352436,False,
209,6.966666666666667,36.62824624407083,1059.9960683186848,2390.5836181640625,0.06556831081694574,-76.15620388864386,-0.06147300155924123,0.2009377162176881,False,
210,7.0,34.61716071200775,1055.4091631571453,2390.637565612793,0.06658937598505109,-75.6777045360932,-0.06371976522984196,0.20059425528084793,False,
211,7.033333333333333,31.72835403766334,1050.592249552409,2389.8040720621743,0.0674778497508094,-75.1503423123142,-0.06552273880632302,0.2023876701862768,False,
212,7.066666666666666,25.385995186427532,1045.1389821370442,2388.976847330729,0.06819605070610303,-74.69075516750428,-0.06714904424147008,0.201025035608689,False,
213,7.1,27.053749283164354,1038.5177815755208,2388.8984400431314,0.06892490812462239,-74.19816854620453,-0.06869147805644868,0.20089557972228067,False,
214,7.133333333333334,30.65842931514444,1033.5700798034668,2388.3936462402344,0.0698673523917818,-73.68458150084916,-0.07171786313283994,0.2038542258170574,False,
215,7.166666666666667,30.71448112154957,1030.5346794128418,2386.1728032430015,0.0706960072561075,-73.2678731213319,-0.07286324794252003,0.20199540116803394,False,
216,7.2,25.056686680118318,1026.5620956420898,2383.224779764811,0.07150300940014005,-72.8021342088832,-0.07526478087624504,0.20371998240464761,True,0.5607198476791382
217,7.233333333333333,26.237203470006882,1021.7795181274414,2379.5738245646157,0.07233562001610501,-72.36569641001695,-0.07525747438229109,0.20152673892744155,False,
218,7.266666666666667,29.01731602217246,1015.0784479777018,2375.3237508138022,0.07301295449588603,-71.88806477105727,-0.07951995475211136,0.20269941302155736,False,
219,7.3,28.392985339081445,1006.3715553283691,2370.8844706217446,0.07387894221474894,-71.43421539153063,-0.08093527246633828,0.2039811817189784,False,
220,7.333333333333333,22.554702160056543,996.6079864501953,2364.943463643392,0.07469749356948689,-70.9198723324479,-0.08167118553395436,0.20588709886479548,False,
221,7.366666666666666,19.794363623390048,985.7638181050619,2357.5750885009766,0.07575037708752068,-70.4162254691888,-0.08145253440213072,0.20479350129116441,False,
222,7.4,15.89547695551737,978.1454645792643,2348.150947570801,0.07655639477461075,-70.1973447907825,-0.08778217708892261,0.2028267262838777,False,
223,7.433333333333334,15.330583601590225,972.9307320912679,2337.1375300089517,0.07763853345482745,-69.6932962099789,-0.08695154986557228,0.2055268840236949,False,
224,7.466666666666667,17.52156601059118,968.7178274790446,2325.0836029052734,0.07856827509399869,-69.33243837071498,-0.09008579843086263,0.205464163248214,False,
225,7.5,19.660728568294104,967.5805447896322,2312.749008178711,0.0795331455330696,-68.99054078664118,-0.08943217417767747,0.20440756484978573,False,
226,7.533333333333333,19.253375512187283,969.523494720459,2300.929557800293,0.0803671680171869,-68.73256740265425,-0.0925985889508733,0.20404872551725237,False,
227,7.566666666666666,18.85680323528277,971.826722462972,2290.746607462565,0.08138961093238592,-68.39118443788519,-0.0923059314697387,0.20613273487088893,False,
228,7.6,20.661433536826443,975.0585988362631,2280.9625142415366,0.0823365728815339,-68.18592928843657,-0.09457867437295676,0.20562364743945136,False,
229,7.633333333333334,16.74098790392028,978.9013423919678,2272.3927205403647,0.08339105885686472,-67.98040105332743,-0.09340903604144188,0.20522135784960135,False,
230,7.666666666666667,21.764042929795536,984.9674447377523,2265.0189208984375,0.08439601440545506,-67.8048950145966,-0.09602434013904053,0.2066906068820605,True,0.6380197405815125
231,7.7,23.06662640036593,991.3131167093912,2259.5191345214844,0.08534517815057988,-67.70794266482508,-0.09855463194591411,0.206631394946742,False,
