image_name,x,y,z,roll,pitch,yaw,tag
moving_0231.jpg,3.990271,-0.215832,1.822727,0.000000,0.205439,1.533646,transition_rear_bridge_to_R3_to_anchor_R3_rear_right_seat_angled
moving_0232.jpg,4.014054,-0.227811,1.831818,0.000000,0.218619,1.487852,transition_rear_bridge_to_R3_to_anchor_R3_rear_right_seat_angled
moving_0233.jpg,4.037838,-0.239790,1.840909,0.000000,0.231799,1.442057,transition_rear_bridge_to_R3_to_anchor_R3_rear_right_seat_angled
moving_0234.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0235.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0236.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0237.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0238.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0239.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0240.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0241.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0242.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0243.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0244.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0245.jpg,4.061622,-0.251769,1.850000,0.000000,0.244979,1.396263,anchor_R3_rear_right_seat_angled
moving_0246.jpg,4.085792,-0.237357,1.846429,0.000000,0.241766,1.453673,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0247.jpg,4.109962,-0.222945,1.842857,0.000000,0.238553,1.511083,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0248.jpg,4.134132,-0.208533,1.839286,0.000000,0.235341,1.568492,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0249.jpg,4.158301,-0.194121,1.835714,0.000000,0.232128,1.625902,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0250.jpg,4.182471,-0.179709,1.832143,0.000000,0.228915,1.683312,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0251.jpg,4.206641,-0.165297,1.828571,0.000000,0.225702,1.740722,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0252.jpg,4.230811,-0.150885,1.825000,0.000000,0.222490,1.798132,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0253.jpg,4.254981,-0.136472,1.821429,0.000000,0.219277,1.855541,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0254.jpg,4.279151,-0.122060,1.817857,0.000000,0.216064,1.912951,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0255.jpg,4.303321,-0.107648,1.814286,0.000000,0.212851,1.970361,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0256.jpg,4.327490,-0.093236,1.810714,0.000000,0.209638,2.027771,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0257.jpg,4.351660,-0.078824,1.807143,0.000000,0.206426,2.085180,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0258.jpg,4.375830,-0.064412,1.803571,0.000000,0.203213,2.142590,transition_anchor_R3_rear_right_seat_angled_to_rear_bridge_to_R2_1
moving_0259.jpg,4.400000,-0.050000,1.800000,0.000000,0.200000,2.200000,rear_bridge_to_R2_1
moving_0260.jpg,4.400000,-0.050000,1.800000,0.000000,0.200000,2.200000,rear_bridge_to_R2_1
moving_0261.jpg,4.400000,-0.050000,1.800000,0.000000,0.200000,2.200000,rear_bridge_to_R2_1
moving_0262.jpg,4.400000,-0.050000,1.800000,0.000000,0.200000,2.200000,rear_bridge_to_R2_1
moving_0263.jpg,4.439615,-0.036154,1.798077,0.000000,0.204183,2.258831,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0264.jpg,4.479231,-0.022308,1.796154,0.000000,0.208366,2.317661,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0265.jpg,4.518846,-0.008462,1.794231,0.000000,0.212548,2.376492,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0266.jpg,4.558462,0.005385,1.792308,0.000000,0.216731,2.435322,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0267.jpg,4.598077,0.019231,1.790385,0.000000,0.220914,2.494153,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0268.jpg,4.637692,0.033077,1.788462,0.000000,0.225097,2.552984,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0269.jpg,4.677308,0.046923,1.786538,0.000000,0.229280,2.611814,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0270.jpg,4.716923,0.060769,1.784615,0.000000,0.233462,2.670645,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0271.jpg,4.756538,0.074615,1.782692,0.000000,0.237645,2.729475,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0272.jpg,4.796154,0.088462,1.780769,0.000000,0.241828,2.788306,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0273.jpg,4.835769,0.102308,1.778846,0.000000,0.246011,2.847136,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0274.jpg,4.875385,0.116154,1.776923,0.000000,0.250194,2.905967,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0275.jpg,4.915000,0.130000,1.775000,0.000000,0.254377,2.964798,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0276.jpg,4.954615,0.143846,1.773077,0.000000,0.258559,3.023628,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0277.jpg,4.994231,0.157692,1.771154,0.000000,0.262742,3.082459,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0278.jpg,5.033846,0.171538,1.769231,0.000000,0.266925,3.141289,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0279.jpg,5.073462,0.185385,1.767308,0.000000,0.271108,3.200120,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0280.jpg,5.113077,0.199231,1.765385,0.000000,0.275291,3.258951,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0281.jpg,5.152692,0.213077,1.763462,0.000000,0.279473,3.317781,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0282.jpg,5.192308,0.226923,1.761538,0.000000,0.283656,3.376612,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0283.jpg,5.231923,0.240769,1.759615,0.000000,0.287839,3.435442,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0284.jpg,5.271538,0.254615,1.757692,0.000000,0.292022,3.494273,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0285.jpg,5.311154,0.268462,1.755769,0.000000,0.296205,3.553104,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0286.jpg,5.350769,0.282308,1.753846,0.000000,0.300387,3.611934,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0287.jpg,5.390385,0.296154,1.751923,0.000000,0.304570,3.670765,transition_rear_bridge_to_R2_1_to_anchor_R2_rear_table_flat
moving_0288.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0289.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0290.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0291.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0292.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0293.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0294.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0295.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0296.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0297.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0298.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0299.jpg,5.430000,0.310000,1.750000,0.000000,0.308753,-2.553590,anchor_R2_rear_table_flat
moving_0300.jpg,5.381818,0.298182,1.745455,0.000000,0.289775,-2.585082,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0301.jpg,5.333636,0.286364,1.740909,0.000000,0.270798,-2.616574,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0302.jpg,5.285455,0.274545,1.736364,0.000000,0.251820,-2.648065,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0303.jpg,5.237273,0.262727,1.731818,0.000000,0.232843,-2.679557,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0304.jpg,5.189091,0.250909,1.727273,0.000000,0.213865,-2.711049,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0305.jpg,5.140909,0.239091,1.722727,0.000000,0.194888,-2.742541,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0306.jpg,5.092727,0.227273,1.718182,0.000000,0.175910,-2.774033,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0307.jpg,5.044545,0.215455,1.713636,0.000000,0.156933,-2.805525,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0308.jpg,4.996364,0.203636,1.709091,0.000000,0.137955,-2.837016,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0309.jpg,4.948182,0.191818,1.704545,0.000000,0.118978,-2.868508,transition_anchor_R2_rear_table_flat_to_rear_bridge_to_R1_1
moving_0310.jpg,4.900000,0.180000,1.700000,0.000000,0.100000,-2.900000,rear_bridge_to_R1_1
moving_0311.jpg,4.900000,0.180000,1.700000,0.000000,0.100000,-2.900000,rear_bridge_to_R1_1
moving_0312.jpg,4.900000,0.180000,1.700000,0.000000,0.100000,-2.900000,rear_bridge_to_R1_1
moving_0313.jpg,4.900000,0.180000,1.700000,0.000000,0.100000,-2.900000,rear_bridge_to_R1_1
moving_0314.jpg,4.863636,0.172727,1.695455,0.000000,0.090909,-2.930290,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0315.jpg,4.827273,0.165455,1.690909,0.000000,0.081818,-2.960579,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0316.jpg,4.790909,0.158182,1.686364,0.000000,0.072727,-2.990869,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0317.jpg,4.754545,0.150909,1.681818,0.000000,0.063636,-3.021158,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0318.jpg,4.718182,0.143636,1.677273,0.000000,0.054545,-3.051448,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0319.jpg,4.681818,0.136364,1.672727,0.000000,0.045455,-3.081737,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0320.jpg,4.645455,0.129091,1.668182,0.000000,0.036364,-3.112027,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0321.jpg,4.609091,0.121818,1.663636,0.000000,0.027273,-3.142317,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0322.jpg,4.572727,0.114545,1.659091,0.000000,0.018182,-3.172606,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0323.jpg,4.536364,0.107273,1.654545,0.000000,0.009091,-3.202896,transition_rear_bridge_to_R1_1_to_rear_bridge_to_R1_2
moving_0324.jpg,4.500000,0.100000,1.650000,0.000000,0.000000,3.050000,rear_bridge_to_R1_2
moving_0325.jpg,4.500000,0.100000,1.650000,0.000000,0.000000,3.050000,rear_bridge_to_R1_2
moving_0326.jpg,4.500000,0.100000,1.650000,0.000000,0.000000,3.050000,rear_bridge_to_R1_2
moving_0327.jpg,4.500000,0.100000,1.650000,0.000000,0.000000,3.050000,rear_bridge_to_R1_2
moving_0328.jpg,4.469481,0.095341,1.650000,0.000000,0.000000,3.067190,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0329.jpg,4.438961,0.090681,1.650000,0.000000,0.000000,3.084379,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0330.jpg,4.408442,0.086022,1.650000,0.000000,0.000000,3.101569,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0331.jpg,4.377922,0.081362,1.650000,0.000000,0.000000,3.118758,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0332.jpg,4.347403,0.076703,1.650000,0.000000,0.000000,3.135948,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0333.jpg,4.316883,0.072043,1.650000,0.000000,0.000000,3.153137,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0334.jpg,4.286364,0.067384,1.650000,0.000000,0.000000,3.170327,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0335.jpg,4.255844,0.062724,1.650000,0.000000,0.000000,3.187516,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0336.jpg,4.225325,0.058065,1.650000,0.000000,0.000000,3.204706,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0337.jpg,4.194805,0.053405,1.650000,0.000000,0.000000,3.221895,transition_rear_bridge_to_R1_2_to_anchor_R1_rear_left_seat_leaned
moving_0338.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0339.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0340.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0341.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0342.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0343.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0344.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0345.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0346.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0347.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0348.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
moving_0349.jpg,4.164286,0.048746,1.650000,0.000000,0.000000,3.239085,anchor_R1_rear_left_seat_leaned
