mode,root_camera,target_camera,root_marker,target_marker,root_frame,target_frame,quality,translation_deviation_m,rotation_deviation_deg,inlier,x_m,y_m,z_m
relay,cam_edge_3,cam_edge_0,19,3,118,53,17.490604935492517,0.4729781617532575,5.678591933056621,True,2.0586302271099655,-1.1539037480228957,3.030773017089812
relay,cam_edge_3,cam_edge_0,19,3,118,113,14.1448671276758,0.43013899336874356,6.766827534350942,True,2.117940478669307,-1.1441972610171343,3.1055012282584213
relay,cam_edge_3,cam_edge_0,19,3,118,115,15.084910712746375,0.4455276610116143,6.229603968669802,True,2.0971749190357567,-1.1547244917850983,3.0647258586979578
relay,cam_edge_3,cam_edge_0,19,3,118,116,15.531411906484776,0.46800656672252333,6.812948547872429,True,2.094313121475011,-1.1754077092106703,3.1087279125103247
relay,cam_edge_3,cam_edge_0,19,3,118,118,15.89974438034699,0.4314468216575501,5.720016726352073,True,2.095768380326037,-1.1291722555726107,3.0647191393010154
relay,cam_edge_3,cam_edge_0,19,3,118,120,16.46319829488693,0.45410074631098224,6.4945169102121,True,2.086998694352667,-1.153034743349711,3.076674018298534
relay,cam_edge_3,cam_edge_0,19,3,118,121,16.79385439757696,0.4570354040690932,6.325575135928546,True,2.0875912845424884,-1.1539777961197264,3.093738576733414
relay,cam_edge_3,cam_edge_0,19,3,118,122,17.144673636651834,0.4559531217089283,5.809559462556706,True,2.0713100594051794,-1.1416842296175687,3.037384477392223
relay,cam_edge_3,cam_edge_0,19,3,118,123,17.367178060242694,0.47068210119148285,6.30768503259811,True,2.0784861594972743,-1.1719211631372772,3.0648370569278374
relay,cam_edge_3,cam_edge_0,19,3,118,124,17.616286666416443,0.49426170200455705,6.326672648556409,True,2.062765920119868,-1.1917620619581355,3.0556528721797904
relay,cam_edge_3,cam_edge_0,19,3,119,40,16.922732252329457,0.49085664761083037,13.276226329498275,True,2.7481004573773142,-0.7647917523733059,2.6418038777471686
relay,cam_edge_3,cam_edge_0,19,3,119,41,17.134748616891297,0.4138470114050543,12.568126369707626,True,2.65947253850979,-0.7680832389699439,2.674462412001347
relay,cam_edge_3,cam_edge_0,19,3,119,42,17.377286165057324,0.3181073892937351,11.57015565058558,True,2.650124113178753,-0.7430718403994657,2.809938389152305
relay,cam_edge_3,cam_edge_0,19,3,119,44,17.915735086391102,0.07948119314237877,9.233006927874843,True,2.4991155885897363,-0.936506828029774,2.9930854157986526
relay,cam_edge_3,cam_edge_0,19,3,119,45,18.10404121059431,0.1744053102012341,7.660368325161269,True,2.4045052293069076,-1.046184749413396,3.04939679173422
relay,cam_edge_3,cam_edge_0,19,3,119,46,18.06391395166655,0.36005412399221187,5.404942485362797,True,2.2376961416051806,-1.1620133529389378,3.0990142881061695
relay,cam_edge_3,cam_edge_0,19,3,119,47,18.034481341635,0.5468146788052406,5.6669374012236675,True,2.0786882611868105,-1.2753054674349,3.108845933589756
relay,cam_edge_3,cam_edge_0,19,3,119,48,18.042078719237036,0.5489662790850836,5.805446491381107,True,2.064068709677275,-1.2666245747634954,3.0994204789158406
relay,cam_edge_3,cam_edge_0,19,3,119,49,17.99570830687512,0.5241863590182186,5.792751939062983,True,2.05663716290735,-1.2289845292614912,3.067666932119942
relay,cam_edge_3,cam_edge_0,19,3,119,51,17.98455446016121,0.4837457187663665,6.219562216573486,True,2.081683194108172,-1.1954232224365267,3.069847263230197
relay,cam_edge_3,cam_edge_0,19,3,119,52,17.92106248311529,0.4898331928188163,5.322370672093974,True,2.051175843833623,-1.1731536381598264,3.0081486466846705
relay,cam_edge_3,cam_edge_0,19,3,119,53,17.91586108983987,0.48287372513626114,5.316981869893231,True,2.055686086031426,-1.1675202115320653,3.0137105410042193
relay,cam_edge_3,cam_edge_0,19,3,119,113,14.488777005044504,0.43771101755509917,6.3477991343596685,True,2.1151947071429738,-1.1585665525139626,3.0883750129977674
relay,cam_edge_3,cam_edge_0,19,3,119,115,15.451676250132577,0.4547087001210672,5.826456381449624,True,2.0942989471660463,-1.1687310753799618,3.047574136693183
relay,cam_edge_3,cam_edge_0,19,3,119,116,15.909033408044944,0.47595228575708826,6.417395298040009,True,2.0914441845573686,-1.189699580348481,3.091441416502761
relay,cam_edge_3,cam_edge_0,19,3,119,118,16.28632129836837,0.4400451643868038,5.303828795167947,True,2.092999061426979,-1.1431737497052015,3.0477431726970625
relay,cam_edge_3,cam_edge_0,19,3,119,120,16.863474695901207,0.4626833404010041,6.083168825362881,True,2.084155230045527,-1.1670799283971356,3.059555289936357
relay,cam_edge_3,cam_edge_0,19,3,119,121,17.2021701741966,0.46500753731840766,5.9261579479157644,True,2.0847800731795605,-1.168140923850554,3.076611770404005
relay,cam_edge_3,cam_edge_0,19,3,119,122,17.5615190233696,0.4655372748944694,5.40222645481372,True,2.0684308056434224,-1.1553985716971358,3.0203771858985453
relay,cam_edge_3,cam_edge_0,19,3,119,123,17.789433287034626,0.47999139882906283,5.92185877771099,True,2.0755388515880004,-1.1858502221062424,3.0476092507225285
relay,cam_edge_3,cam_edge_0,19,3,119,124,18.044598571537513,0.5040795485679406,5.962903475951305,True,2.0597164905339396,-1.2055629410558224,3.0383249605569547
relay,cam_edge_3,cam_edge_0,19,3,120,40,17.282483681517167,0.48678466847470125,13.481530318159109,True,2.7483450485771623,-0.7558112035980997,2.6504734839835544
relay,cam_edge_3,cam_edge_0,19,3,120,41,17.499007190021548,0.4095440289000459,12.768670277563178,True,2.6597187621476808,-0.7592367551975161,2.683122660028208
relay,cam_edge_3,cam_edge_0,19,3,120,42,17.746700715856154,0.3171212491329988,11.797599587939871,True,2.650264548214635,-0.7337523232833298,2.8185031056935532
relay,cam_edge_3,cam_edge_0,19,3,120,44,18.296596238489656,0.072137085615199,9.489588837663891,True,2.499766380613184,-0.9269429518642385,3.002326893285381
relay,cam_edge_3,cam_edge_0,19,3,120,45,18.488905463155415,0.1678006596438474,7.919357798535517,True,2.4054573538576927,-1.0366836396498247,3.0590201600742457
relay,cam_edge_3,cam_edge_0,19,3,120,46,18.447925160018634,0.3548523205602044,5.636271268978976,True,2.238969246327834,-1.1528071205839838,3.1090249629199764
relay,cam_edge_3,cam_edge_0,19,3,120,47,18.417866857671818,0.5414461594464661,5.8206453782372165,True,2.0802850061248677,-1.2665186104967459,3.1192366948029955
relay,cam_edge_3,cam_edge_0,19,3,120,48,18.42562574391263,0.5435986508327713,5.948772436799518,True,2.0656429425338265,-1.2579146207501777,3.1097757374540125
relay,cam_edge_3,cam_edge_0,19,3,120,49,18.37826956743943,0.5186848012169109,5.9488685961040755,True,2.058111265385307,-1.2204135742963764,3.077881631398093
relay,cam_edge_3,cam_edge_0,19,3,120,51,18.36687860698783,0.4785091680987089,6.402596321844073,True,2.0830602367590183,-1.1867726146913675,3.079944033567939
relay,cam_edge_3,cam_edge_0,19,3,120,52,18.30203688752776,0.48390947083269836,5.493826473939539,True,2.0525045161570903,-1.1648187257397582,3.0181562776072273
relay,cam_edge_3,cam_edge_0,19,3,120,53,18.29672492057921,0.47708548131506756,5.48759931654655,True,2.056997161916168,-1.1591518662542564,3.023698414950354
relay,cam_edge_3,cam_edge_0,19,3,120,113,14.796786264839374,0.43314853433597333,6.557900735270291,True,2.116461088290757,-1.1497516484879318,3.098343607297542
relay,cam_edge_3,cam_edge_0,19,3,120,115,15.780155276535998,0.44925955912041793,6.0262024359731665,True,2.095604847411704,-1.160126739245987,3.057575525107109
relay,cam_edge_3,cam_edge_0,19,3,120,116,16.24723514876866,0.4711698010426658,6.613474880325383,True,2.0927993286725206,-1.1809412623391287,3.1015192482205154
relay,cam_edge_3,cam_edge_0,19,3,120,118,16.63254360313194,0.4349686539407842,5.5143826600975,True,2.094231508224711,-1.1345728044500087,3.05764987341822
relay,cam_edge_3,cam_edge_0,19,3,120,120,17.221966399986766,0.4575890538645867,6.294222430239816,True,2.085453424307789,-1.1584605247896953,3.069548062631267
relay,cam_edge_3,cam_edge_0,19,3,120,121,17.567862026612783,0.4602537655197267,6.12507997800614,True,2.0860770346779622,-1.1594567415229915,3.0866084942953265
relay,cam_edge_3,cam_edge_0,19,3,120,122,17.934850083222223,0.4599251117986089,5.613494595762463,True,2.069705335604831,-1.146969123908565,3.0303233145617035
relay,cam_edge_3,cam_edge_0,19,3,120,123,18.167609455872206,0.4744725295590077,6.111905023820694,True,2.076893997804011,-1.1772994765937563,3.0576693476587415
relay,cam_edge_3,cam_edge_0,19,3,120,124,18.428199164422598,0.4982691938583053,6.139432031741276,True,2.0611306582870474,-1.197091722864237,3.0484541126411013
relay,cam_edge_3,cam_edge_0,19,3,121,40,17.542352178435678,0.5002638853053788,13.573890145602283,True,2.754734743827832,-0.7265126268242238,2.6488391750419176
relay,cam_edge_3,cam_edge_0,19,3,121,41,17.762131448075984,0.4235364966381987,12.850306192946864,True,2.666117389981696,-0.7308127095735601,2.681409032764869
relay,cam_edge_3,cam_edge_0,19,3,121,42,18.013549423789513,0.3355306378357477,11.885356801740826,True,2.6563923703108774,-0.7062722100662598,2.816944605128594
relay,cam_edge_3,cam_edge_0,19,3,121,44,18.571713464164006,0.06682273608943297,9.451319589379231,True,2.5072391080905394,-0.901765484058423,2.9994252520485967
relay,cam_edge_3,cam_edge_0,19,3,121,45,18.76691435128282,0.14252360634620162,7.801216453400371,True,2.4137224674044675,-1.0125729515729083,3.0553509227216713
relay,cam_edge_3,cam_edge_0,19,3,121,46,18.72531784679584,0.3311165377979785,5.35677965495881,True,2.2480806154498634,-1.1302609690564733,3.1045011058608765
relay,cam_edge_3,cam_edge_0,19,3,121,47,18.694807572036105,0.5185559667922148,5.386778661120421,True,2.090247805863775,-1.2452223513253065,3.1138795545611777
relay,cam_edge_3,cam_edge_0,19,3,121,48,18.70268312496339,0.5210555770387582,5.5150339115896765,True,2.07554720151625,-1.2366676305006858,3.104464812761596
relay,cam_edge_3,cam_edge_0,19,3,121,49,18.65461487616154,0.4969411138461555,5.539182761799957,True,2.067753262962476,-1.1990194939297854,3.072807886482112
relay,cam_edge_3,cam_edge_0,19,3,121,51,18.643052635249006,0.45705445163768316,6.048978249049274,True,2.092447965029047,-1.165206411430431,3.075102658844987
relay,cam_edge_3,cam_edge_0,19,3,121,52,18.577235921657063,0.463765175527723,5.108487259614173,True,2.061764901571345,-1.1430847828776294,3.0134379586082582
relay,cam_edge_3,cam_edge_0,19,3,121,53,18.571844081185002,0.4569838021597351,5.113344263266965,True,2.066211640868182,-1.1374202075800677,3.0190193155220615
relay,cam_edge_3,cam_edge_0,19,3,121,113,15.019278510556381,0.4120134401823558,6.279758167431095,True,2.125559310742636,-1.1280553283484207,3.0937614086954213
relay,cam_edge_3,cam_edge_0,19,3,121,115,16.01743397492353,0.4282336838634926,5.711930870596486,True,2.1048055494789506,-1.1383237418584888,3.0529140967309227
relay,cam_edge_3,cam_edge_0,19,3,121,116,16.491537105304428,0.44970817652659095,6.276986478544227,True,2.102130304237646,-1.1594412657075024,3.096721166450818
relay,cam_edge_3,cam_edge_0,19,3,121,118,16.882639259851693,0.41471268419683033,5.2211043642663615,True,2.103240521545282,-1.1127818300765941,3.0531520081508914
relay,cam_edge_3,cam_edge_0,19,3,121,120,17.480924927292186,0.4368113959740234,5.976935126413653,True,2.094634848202499,-1.1368108153089924,3.064890623991253
relay,cam_edge_3,cam_edge_0,19,3,121,121,17.832021622134928,0.4394476777520636,5.796005236332163,True,2.0952558434274553,-1.137912171906518,3.081944686405037
relay,cam_edge_3,cam_edge_0,19,3,121,122,18.204527903810604,0.4398906684614683,5.287071736655795,True,2.0788241598321853,-1.1251854469465339,3.0257305882810828
relay,cam_edge_3,cam_edge_0,19,3,121,123,18.440787168572676,0.45338026631869865,5.758233594311524,True,2.086223989332044,-1.1556365234451529,3.052885461652443
relay,cam_edge_3,cam_edge_0,19,3,121,124,18.705295240775033,0.47701934103494587,5.749505721079033,True,2.070615000005279,-1.1754866405602593,3.043532989022049
relay,cam_edge_3,cam_edge_0,19,3,122,40,17.74641220744418,0.5214514739777423,13.833879962939074,True,2.751277836864891,-0.7268866318392242,2.6171071442978397
relay,cam_edge_3,cam_edge_0,19,3,122,41,17.968748042115337,0.44623293376285295,13.125790941594113,True,2.6629626898143006,-0.7312111030120929,2.650484614198107
relay,cam_edge_3,cam_edge_0,19,3,122,42,18.223090617614318,0.35270300111725966,12.079994747726207,True,2.6544869722007154,-0.7068263069781073,2.7861321259074767
relay,cam_edge_3,cam_edge_0,19,3,122,44,18.787747457193372,0.07709499852600647,9.53101822559857,True,2.506984549305806,-0.9025085254728961,2.9697485927958667
relay,cam_edge_3,cam_edge_0,19,3,122,45,18.985219003245657,0.13671494166505221,7.820510344442578,True,2.413967643822265,-1.0133666504405616,3.0264025335708427
relay,cam_edge_3,cam_edge_0,19,3,122,46,18.94313863069891,0.3245065159698321,5.266653746377258,True,2.248765224532432,-1.1310865797580114,3.0769358095685546
relay,cam_edge_3,cam_edge_0,19,3,122,47,18.912273447572883,0.5139700632828194,5.1969039556790095,True,2.091006645606715,-1.246034938644632,3.0876304839270667
relay,cam_edge_3,cam_edge_0,19,3,122,48,18.920240612248836,0.5170055497350035,5.289513917914982,True,2.0762215670054722,-1.2374670886912806,3.0783610838572475
relay,cam_edge_3,cam_edge_0,19,3,122,49,18.87161321333159,0.49449653486023026,5.3032910687805375,True,2.068143263185756,-1.1997810952411265,3.046820704151588
relay,cam_edge_3,cam_edge_0,19,3,122,51,18.85991647556299,0.4541965353932361,5.799377279635526,True,2.092863463989941,-1.1659744234331166,3.048927704846548
relay,cam_edge_3,cam_edge_0,19,3,122,52,18.793334154237936,0.4647779029845031,4.880557913382126,True,2.0616188640657986,-1.1437766788999684,2.987573102725073
relay,cam_edge_3,cam_edge_0,19,3,122,53,18.787879593606572,0.45764850394300544,4.863004168420368,True,2.0661175969864027,-1.1381192501674855,2.9931199352375075
relay,cam_edge_3,cam_edge_0,19,3,122,113,15.19398908399467,0.4074496745694493,6.022832657800125,True,2.1261507996391624,-1.1288499976462272,3.067324536923895
relay,cam_edge_3,cam_edge_0,19,3,122,115,16.203755513125376,0.4266508958284503,5.466523213130521,True,2.105021062778987,-1.1390679093941256,3.0266577160860075
relay,cam_edge_3,cam_edge_0,19,3,122,116,16.68337361080111,0.44538654698601804,6.047351387167152,True,2.102744897239178,-1.1602358096445229,3.0704630260093855
relay,cam_edge_3,cam_edge_0,19,3,122,118,17.079025230334054,0.4130127520690646,4.99526253112201,True,2.103462412660086,-1.1135260547483903,3.026939572102405
relay,cam_edge_3,cam_edge_0,19,3,122,120,17.684270408643524,0.4344536975686866,5.788710107749181,True,2.0949610424091905,-1.1375673358365603,3.0387289043280186
relay,cam_edge_3,cam_edge_0,19,3,122,121,18.039451208115203,0.4359704189847549,5.569690778085875,True,2.095738479178225,-1.138688559689223,3.0557752562949325
relay,cam_edge_3,cam_edge_0,19,3,122,122,18.416290639751125,0.4401195611514546,5.131390594172669,True,2.0787932050081186,-1.125894183064474,2.9997292377748312
relay,cam_edge_3,cam_edge_0,19,3,122,123,18.65529817178833,0.45191267843514205,5.537560022793714,True,2.0864372267038247,-1.1563778417275414,3.0267797122844478
relay,cam_edge_3,cam_edge_0,19,3,122,124,18.92288311329177,0.47622491906171277,5.5446119191042955,True,2.0707397843849917,-1.1762147454095246,3.017548027793123
relay,cam_edge_3,cam_edge_0,19,4,54,25,10.344015615528374,2.848581842044836,47.90801199787396,False,2.3881288670454928,-0.2608756417008432,0.22985355483681125
relay,cam_edge_3,cam_edge_0,19,4,54,26,10.731561246498964,2.8564420837987474,47.96862440437005,False,2.418538404273236,-0.2719974420048632,0.21889915368982638
relay,cam_edge_3,cam_edge_0,19,4,54,27,11.036851213316973,2.8493209239413146,47.72798566196042,False,2.3912641509232246,-0.28004705178745803,0.22482669428112811
relay,cam_edge_3,cam_edge_0,19,4,54,28,11.452657942152456,2.859884095197997,48.311000855693166,False,2.4015013930713285,-0.27747670019675197,0.21439707206188463
relay,cam_edge_3,cam_edge_0,19,4,54,29,11.88033986052156,2.85752228820703,47.78396333918677,False,2.4141800718277833,-0.2783368150061061,0.21646157453496184
relay,cam_edge_3,cam_edge_0,19,4,54,30,12.294777434063626,2.6840470180190947,45.03037546442186,False,2.4653394444362737,-0.2684819155008865,0.39640905220317313
relay,cam_edge_3,cam_edge_0,19,4,54,32,13.271252467831312,2.3261170279166605,40.08803437226893,False,2.5745914651567117,-0.4165272892273669,0.733986726448264
relay,cam_edge_3,cam_edge_0,19,4,54,33,13.85504436561851,2.102635039731227,36.350503013684964,False,2.662702611622486,-0.42217919683204996,0.9692194682092015
relay,cam_edge_3,cam_edge_0,19,4,54,34,14.427975856805064,1.889978385425443,33.85907526497147,False,2.6861994634029305,-0.41842550304910975,1.1930681775127034
relay,cam_edge_3,cam_edge_0,19,4,54,36,15.658052236507876,1.2591096388948912,24.629760793542953,True,2.7162920926465133,-0.6222230853130017,1.807668609988978
relay,cam_edge_3,cam_edge_0,19,4,54,37,16.21649665134498,0.9138873652354962,20.229988235964374,True,2.6816451240299086,-0.6438854184351461,2.1594285506432316
relay,cam_edge_3,cam_edge_0,19,4,54,38,16.21758374295888,0.8059434106809419,18.825070220588007,True,2.6726327212465812,-0.6792344503979115,2.2633782568917202
relay,cam_edge_3,cam_edge_0,19,4,54,39,16.078337350869727,0.7094459249247906,17.841968111958003,True,2.6471373520353487,-0.6572684888022113,2.3675515364898985
relay,cam_edge_3,cam_edge_0,19,4,54,40,15.993939418102272,0.584532353502701,15.681876914891069,True,2.639651971725739,-0.6800639889836126,2.496537360672183
relay,cam_edge_3,cam_edge_0,19,4,54,41,15.978888289936364,0.49017454547956835,14.914239022610037,True,2.6144355284524314,-0.6762563893123468,2.5979338139621113
relay,cam_edge_3,cam_edge_0,19,4,54,42,16.0394011407564,0.39064486988849373,13.719806696775773,True,2.603463429446693,-0.6788473432782733,2.71558641209025
relay,cam_edge_3,cam_edge_0,19,4,54,111,9.455369710251347,0.4634602916576563,3.9307242422597195,True,2.02671104725545,-1.0621319284563826,2.9227619154426745
relay,cam_edge_3,cam_edge_0,19,4,54,123,12.351594048423669,0.491956801029283,4.118288234758637,True,2.0049234418274624,-1.0615198830358794,2.8818624559904333
relay,cam_edge_3,cam_edge_0,19,4,54,124,12.82944000807011,0.4981377100146663,4.407543142673929,True,1.9981481519757234,-1.0545693890886518,2.8721409271824543
relay,cam_edge_3,cam_edge_0,19,4,54,125,13.30396743456658,0.4997376595305119,4.624441822064509,True,1.9939532959554902,-1.0568660957643168,2.883403442613983
relay,cam_edge_3,cam_edge_0,19,4,54,126,13.89577948536612,0.500665311419717,4.396465814287979,True,1.9993625262557486,-1.0703837659364894,2.8801154631545507
relay,cam_edge_3,cam_edge_0,19,4,54,127,14.563174916015875,0.5080896889501081,4.182995592768421,True,1.995600034972509,-1.0733718920517834,2.86904972630251
relay,cam_edge_3,cam_edge_0,19,4,54,128,15.276503386696374,0.48569356934183744,3.924119142428805,True,2.0039077579586984,-1.0389270337435057,2.8794509016320298
relay,cam_edge_3,cam_edge_0,19,4,54,129,16.068482361712764,0.5154527245738879,4.562277263268687,True,1.982207301286218,-1.0435843892966046,2.8494292151048004
relay,cam_edge_3,cam_edge_0,19,4,54,130,16.26871795459665,0.5168259126414808,4.653729626454245,True,1.9827054290235857,-1.0585317710281616,2.8597603874646365
relay,cam_edge_3,cam_edge_0,19,4,54,131,16.0930130789091,0.5070918138146211,4.395390496319223,True,1.9938654484565421,-1.064354861805631,2.866189867811263
relay,cam_edge_3,cam_edge_0,19,4,54,132,16.0035172500585,0.4986442529320486,4.306449626133687,True,2.003526434741315,-1.0688689942452925,2.8717285982260234
relay,cam_edge_3,cam_edge_0,19,4,54,133,16.006455620894588,0.4882164098019517,4.072330760414471,True,2.003710381197086,-1.036685907020486,2.8684406367672346
relay,cam_edge_3,cam_edge_0,19,4,54,134,16.017890022018232,0.5201240305803474,4.624543250280477,True,1.9835814080550687,-1.0616453952460234,2.8497005208913713
relay,cam_edge_3,cam_edge_0,19,4,55,25,10.517744683742272,2.840769459319956,47.96605673478608,False,2.3893778029095376,-0.30362137063704975,0.22861360786125795
relay,cam_edge_3,cam_edge_0,19,4,55,26,10.91179919326268,2.84881204973665,48.02966698256956,False,2.4196981716597903,-0.3149651335998973,0.21763965772520466
relay,cam_edge_3,cam_edge_0,19,4,55,27,11.222216544207095,2.841645030910199,47.791293506325765,False,2.392412906394528,-0.3228479421289149,0.22373822149164857
relay,cam_edge_3,cam_edge_0,19,4,55,28,11.645006800353693,2.85223940679833,48.37410237679167,False,2.4026211531905552,-0.32040983717953275,0.21324859826952602
relay,cam_edge_3,cam_edge_0,19,4,55,29,12.079871691364357,2.849920949387521,47.846840065416195,False,2.4153038493730365,-0.32130636148726,0.21527253617976316
relay,cam_edge_3,cam_edge_0,19,4,55,30,12.50126979707888,2.676299309889242,45.09729495761435,False,2.467188818635555,-0.31014193447411187,0.3949355560341532
relay,cam_edge_3,cam_edge_0,19,4,55,32,13.494144854208473,2.31936603129942,40.160969515144814,False,2.5770982192681755,-0.4557796789742329,0.7333460964898726
relay,cam_edge_3,cam_edge_0,19,4,55,33,14.087741611752566,2.096007379491892,36.42270663479217,False,2.666079234931696,-0.45980929538581805,0.9682846034028874
relay,cam_edge_3,cam_edge_0,19,4,55,34,14.670295560775013,1.8831043039293647,33.94289080826048,False,2.690443417901974,-0.4542553079098731,1.1920031246047762
relay,cam_edge_3,cam_edge_0,19,4,55,36,15.921031230952687,1.2538975553762088,24.728713712295157,True,2.722013355362349,-0.6529537995283229,1.8081970558867422
relay,cam_edge_3,cam_edge_0,19,4,55,37,16.488854791321362,0.9081863149073959,20.337951425207578,True,2.6886140375072665,-0.6714811835516963,2.160256634037605
relay,cam_edge_3,cam_edge_0,19,4,55,38,16.48996014077827,0.8006878119174198,18.95392774487168,True,2.6798480075316324,-0.7059077113894747,2.2645364968745008
relay,cam_edge_3,cam_edge_0,19,4,55,39,16.348375087684634,0.7030586402189204,17.96221924253012,True,2.6548422869036092,-0.6829497608015879,2.3686145250214556
relay,cam_edge_3,cam_edge_0,19,4,55,40,16.26255968081777,0.5782053275512015,15.8209627499298,True,2.6477515683843196,-0.7046172651905158,2.4978168839446537
relay,cam_edge_3,cam_edge_0,19,4,55,41,16.24725576702498,0.4827258028010487,15.064097501617743,True,2.6229374821117473,-0.6998416204601488,2.5992716123029505
relay,cam_edge_3,cam_edge_0,19,4,55,42,16.308784938931403,0.3822228853874165,13.875554517878298,True,2.6124023380554804,-0.7013868662134474,2.7169825157937586
relay,cam_edge_3,cam_edge_0,19,4,55,111,9.614173856574746,0.46249690027719137,4.322617517961322,True,2.034828286793713,-1.0804398566603033,2.929583358995577
relay,cam_edge_3,cam_edge_0,19,4,55,123,12.559040653760157,0.4903154991180751,4.534615687461536,True,2.012887977488188,-1.0800823238135913,2.8887625906146486
relay,cam_edge_3,cam_edge_0,19,4,55,124,13.044912097551704,0.4960492274279513,4.8035793191766105,True,2.0061051682556696,-1.0731858359763975,2.8790078996673865
relay,cam_edge_3,cam_edge_0,19,4,55,125,13.52740927300364,0.497747904134382,5.013693418823,True,2.0019435356233455,-1.0753689608668708,2.8903052759989127
relay,cam_edge_3,cam_edge_0,19,4,55,126,14.129160883057981,0.49928043468203775,4.822975531401317,True,2.0072830533571477,-1.0889369649217022,2.8871120324145574
relay,cam_edge_3,cam_edge_0,19,4,55,127,14.807765305515806,0.5066922978350044,4.6265151452759685,True,2.0034658875018234,-1.092002887504679,2.8760863744312855
relay,cam_edge_3,cam_edge_0,19,4,55,128,15.533074219299634,0.4830896646857637,4.292791898709025,True,2.0119585887543296,-1.057506643843077,2.8861627910564067
relay,cam_edge_3,cam_edge_0,19,4,55,129,16.338354582721514,0.5125739417620471,4.937254159809109,True,1.990124558466857,-1.0623262920952095,2.856263818588897
relay,cam_edge_3,cam_edge_0,19,4,55,130,16.54195315805515,0.5145980068403093,5.055368058215652,True,1.9905988398291994,-1.0771874077569576,2.866719810778916
relay,cam_edge_3,cam_edge_0,19,4,55,131,16.363297296457638,0.5052944576547022,4.816103778681475,True,2.0017585432672145,-1.083003159863131,2.8731564779358667
relay,cam_edge_3,cam_edge_0,19,4,55,132,16.27229837368944,0.49721217068785944,4.739223617312699,True,2.011421378470688,-1.0875111934792263,2.8786969500305015
relay,cam_edge_3,cam_edge_0,19,4,55,133,16.27528609484038,0.4854518983501313,4.441377437595821,True,2.011728784718038,-1.055358256009606,2.875134683386026
relay,cam_edge_3,cam_edge_0,19,4,55,134,16.286912538196614,0.5179728974953565,5.0378996943748175,True,1.9914233668836356,-1.080390029908497,2.8566835626255207
relay,cam_edge_3,cam_edge_0,19,4,56,25,10.766701259702065,2.848571653159977,48.04083079063665,False,2.375648764538156,-0.30154977050180887,0.2213787921128294
relay,cam_edge_3,cam_edge_0,19,4,56,26,11.1700830978829,2.856400455149746,48.10276941381738,False,2.4060216525454283,-0.31282931573810024,0.21048416801389092
relay,cam_edge_3,cam_edge_0,19,4,56,27,11.487848073544718,2.849271986698353,47.86422409151614,False,2.3787783146347694,-0.3207993604475775,0.2166563457275399
relay,cam_edge_3,cam_edge_0,19,4,56,28,11.92064583773457,2.859833687665898,48.44933305293376,False,2.388970547701803,-0.3183943418405777,0.20614353809388808
relay,cam_edge_3,cam_edge_0,19,4,56,29,12.365804045185829,2.8574686250157453,47.9195610134687,False,2.4016582813193166,-0.31921119532288733,0.2081696252083587
relay,cam_edge_3,cam_edge_0,19,4,56,30,12.797176706536487,2.6840806747080004,45.18472094041947,False,2.453549879226265,-0.30634869581551316,0.38771714911829824
relay,cam_edge_3,cam_edge_0,19,4,56,32,13.813553263465835,2.3259663377911988,40.25866124291354,False,2.564305513247743,-0.4487196425448956,0.7272400878454419
relay,cam_edge_3,cam_edge_0,19,4,56,33,14.421200544263973,2.1025670383882007,36.53947313704717,False,2.653388138999918,-0.4504222494802175,0.9621684767348544
relay,cam_edge_3,cam_edge_0,19,4,56,34,15.017543631625617,1.8900509560001528,34.08551639725311,False,2.6778028510777316,-0.4429546648579602,1.1858257903454732
relay,cam_edge_3,cam_edge_0,19,4,56,36,16.29788440054271,1.2589354291873474,24.91818752206116,True,2.7105831165833774,-0.6365506436238663,1.80357878602455
relay,cam_edge_3,cam_edge_0,19,4,56,37,16.879148428767312,0.914011662612864,20.578001175446783,True,2.677400647764912,-0.6524241708174143,2.15578849607986
relay,cam_edge_3,cam_edge_0,19,4,56,38,16.88027994200974,0.8060135151146051,19.224809333482348,True,2.6688436261861144,-0.6860577028114938,2.2603441358181535
relay,cam_edge_3,cam_edge_0,19,4,56,39,16.735343549718856,0.7098903692628055,18.254066563430854,True,2.6437599298455616,-0.662392136877938,2.364244755013713
relay,cam_edge_3,cam_edge_0,19,4,56,40,16.64749687944899,0.5851396068124679,16.146489615037137,True,2.6368231190088527,-0.6830592046745548,2.4936192561759922
relay,cam_edge_3,cam_edge_0,19,4,56,41,16.631830719747864,0.491220811471245,15.429540567304954,True,2.6120211060060488,-0.6775951886640648,2.5950421936528514
relay,cam_edge_3,cam_edge_0,19,4,56,42,16.694816296275242,0.3923034752344019,14.277264724955556,True,2.6015351946707352,-0.6782501665519858,2.712765812832611
relay,cam_edge_3,cam_edge_0,19,4,56,111,9.841742777097675,0.46167833398354674,4.803295675333284,True,2.0259396792030255,-1.0584714128032189,2.928621503654928
relay,cam_edge_3,cam_edge_0,19,4,56,123,12.856315007960157,0.4902081744052611,4.995141041437649,True,2.0039835108120263,-1.0585505862383742,2.8878077739243446
relay,cam_edge_3,cam_edge_0,19,4,56,124,13.353687100858538,0.49646947050308565,5.262724699371111,True,1.997162852796046,-1.0517664590994944,2.8780008231116576
