dataset_side,source_root,category,path,size_bytes,sha256
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0133.png,94491,511ef01e2f99361bff260dda7bdecd893494a23aaf8f85af56205e0bcc16e5c7
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0134.png,101457,7ecc1e1aaf089f4d35c9d95592c0b06b51a9f474a4666b9e7de8ab2885537e06
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0135.png,111094,d972dbae1c4f1ea903d0fed22455755f4c31e945d443f012b86d9f3172f600e9
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0136.png,111985,b8dde87fcd46855822325f7ba09bee78e3fcc4fbf366fa3a55b1f6ba201ec8f5
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0137.png,102413,34a9a3605f3d8a3a05275ecb90a2bf15fe43b20381ffc2c0d45e931778f68f8e
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0138.png,102296,1bbf36e9efebdaccc37ee264cd24985503a5aba56e90b688f140ce0212382218
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0139.png,100755,5baab1e693bc7a2495a330da127288753b8a3c52205a08f236389c0722570c09
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0140.png,119951,ecf393e299f1581b8b18203425a8f90e13c4b8c06c833f9af9dc7b9a882c8fcc
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0141.png,136282,3274f07515645ec9c43a02846fdc2ca94aed90515ba2ed0b6504fdce5f48ec7f
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0142.png,136282,3274f07515645ec9c43a02846fdc2ca94aed90515ba2ed0b6504fdce5f48ec7f
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0143.png,129537,5e32eba9aa6565c96b48432fd371302bf26301be6df9dadd88f033fb35f416d6
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0144.png,104169,921d16b0115107caa6648f73739a3e237073fc8db7166b77cc57b03f0077fe0f
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0145.png,99226,8cd90257304f0edd85131c2cb0fc87b47f68674018528f5407598df328601db8
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0146.png,97440,2ee59207596bd1389e9aa18af6f104f72fdebad9c8af5e4068afe479ff8b5bf3
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0147.png,100770,a2f469c4eabd3b12c987325c875852c8e8bca124a9bfedd5289d5dfb0f9437a6
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0148.png,103367,09c51ba693ee73d8f7c37495a0d3404b523e8733356c6a3b66ea7f8fa07301c3
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0149.png,105818,ddc3cc403437e9ce7ed56b29f0bbb1f3e86ca86094e4ff3fb54f0889da6f814d
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0150.png,108841,aa6d93012abb4eefc3fcccf804e9a5a51734a5849532c47266507fa1b6ea78c8
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0151.png,110697,637a1214ffa490dbf3e7ce960c7c20447e2cf55879a20f5a1fbebfb05334cbbc
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0152.png,110685,448d04cfb057f4922674e0272605bb1f2315722a7b5317b85758cd5b617f35e3
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0153.png,107151,5366446cb213624336ec53bab661466e2d580f026268dc15a927adf3db53d2cc
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0154.png,109755,9743f808e68f6a9e3737d13fb19f5fb74c348d9b44f2accccbf4458e5a00e671
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0155.png,116159,3f06c37a2885ec3beca9f0d1982cf34ddc7f3f49eb96d8ef0014a86ffce6f504
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0156.png,117061,18982dd66bf935ea38b1721cdaf343b934d9d0f23c9e744ca528e954d8e2e8b2
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0157.png,124335,b5f8a825964d327743783a535fe81d0eeb8ea5235e0a3f3f4f693e4131a86bf8
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0158.png,122096,928fa2c05ee9dbad299f04e92f024696b2703822902f9dfcff6c6e4cbe042790
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0159.png,119134,292c0666c2159edba0e079889f4ae74e7cdaeb5df3962fbdd1fc029b0b1a9d6f
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0160.png,109476,3eac46619663454f2b67a71407753062a1d6e69b6f363f68d48f7968b5218c09
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0161.png,109476,3eac46619663454f2b67a71407753062a1d6e69b6f363f68d48f7968b5218c09
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0162.png,98365,a9e4e6d45eb79ada2ed42c95eb46034feb26484ce3e097fab6e6e2eecc56c913
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0163.png,94451,96158c0ca371e4e33158c71358eb0eebd12395dec53ffef5f68f5fe1b531e5fe
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0164.png,91795,59329cee8bf37c1b065e31820ff21289cd68359109acd10ecff067605cfc00a3
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0165.png,92957,f6ce6177d31071976802b7623e9da0f3ea8e090ef8638babfb33deedb8130c05
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0166.png,91587,1e519e4395ffa62c8d8fd35840e8df934dd415a236e96cab19b1b4ac665d9fa9
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0167.png,88292,1aefafe80a55db536fe1de7a15fff371e1b26e4287369124c1e8a0dbff94b11f
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0168.png,78975,20e29bb6301041be1b005c655cea59628bb67b416159c478328da403cde39405
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0169.png,75542,06283e8436ad5c69a749abe9f317bba774cc86acc514d53c0739f81416577335
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0170.png,68060,8c04d30a448ee95b637800bf0cb773cdbcc98cc8ca7f3ef79b262ce41c8ba4d7
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0171.png,62087,e33bc195d24ad504c650c52544e446bce13f50a74e6b9ee461a51e5ac98fc1eb
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0172.png,66375,adb25be386b153a83b4539695ca79141defb239840f40f641e4fc79e01f4d607
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0173.png,57492,a32c953142c221fe5a6f31904ab3bec6afcd0c0c459ee67a98fc64547310ed60
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0174.png,59826,dee697c673e016bc8e33c560000c2589ed02af2d00ac5d3cef2f24bad3671e7e
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0175.png,64090,c3d0c897d8ef493f7c20d4f98a753b0502d2b82d6096c5c3bf5cf63ee21f8d68
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0176.png,67362,3beb956cc8fbee1710c2bb7f997e74af7aab9aef6e848e17b641b7bea896e6ed
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0177.png,70094,8e7150a6c478f2aeb56ac5a748daf26b39e5a003ba443db7aaeda326818f4516
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0178.png,74655,715c2b1cc212b59ab36572e8b6e75143a46860dafec9aad233206b72e19a7f64
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0179.png,79585,014507739fe1d5a85dc71a14d294a1c70b99c7995f0eaf60a6a2c1152b68937f
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0180.png,79991,61d58208e0e485f75643c3658436abb802523b56d2345b54fafbb8fce464988c
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0181.png,78705,34644cae6a042e5094696d2569c126eff37ebb0d5962c2ddab8b0b9808ece6f5
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0182.png,78705,34644cae6a042e5094696d2569c126eff37ebb0d5962c2ddab8b0b9808ece6f5
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0183.png,90072,0a3e0f70a52a8798567c0e4770a56b5929860f231be3f341ac1710c0ec097854
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0184.png,97876,67d42677415b4d9e05721966f515c826965acad34988ff40270c357741e462a7
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0185.png,100749,fddbbbeb05a33e2421b385e958330b8eb24618f36473f9f5968070be4f887bfe
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0186.png,105318,10b539e40eef0dceb71b2f9db796b08c07a2cc1b073e1242a0b4083e151b0bae
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0187.png,109548,6891bea56f26e3d7d54ca773e75f49b8bf5760b089bde5571477256e241b80c8
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_moving_image,moving/frame_0188.png,125725,49cd0e47617195c5c590065effb11634dc0e0f4d6bc264f1d367530a7fbb4d43
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_static_image,static/cam_edge_0.png,129460,efa8c4b15498cc684c7ccc3aee482c4dd79913d35e5935a651471f99434746a0
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_static_image,static/cam_edge_1.png,122509,d9ee8f27355833bcc7047ba42c38f0c3fdb96432413c03e4d311b43d49336a25
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_static_image,static/cam_edge_3.png,192913,c709520a397f1e7d8492e980ebf803b55175199bc8e610e7477452612483b2d3
main_historical,origin/main:results/bus_real_data/ablation/world/route/route2/raw_images,raw_static_image,static/cam_edge_5.png,193984,24c5e578ea161f43b9272b2163026814e70fe5c253fb5d09561b3d037089458f
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,dataset_descriptor,dataset.json,1749,526350f7128fc7b86ee128b24e5c7fb849501742dfb2f041e69f51427b22d63c
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,dataset_descriptor,metadata/dataset_identity.json,36236,164761e74882cee8ea59ebd268877b37472f011ab72e793b6c28cd59b6e9272e
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,dataset_descriptor,metadata/dataset_manifest.json,12570,febde1f991623455e46a5a6101892949863b2198b8aacadd09b3c5b217cb39b3
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,dataset_descriptor,metadata/preparation.json,178,41eeebd220350c3dd9d99837c8eb40a9421291e0276d500fcaf4a21c80991a3d
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,simulation_metadata,metadata/simulation/bridge.log,4163,cb131a128f39957bf800ab15a9983ebe6a9b4eabefe86692b69cd06ed789e493
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,simulation_metadata,metadata/simulation/capture_metadata.json,2519,a3b5d368e8f599d00b0e52279f7e56935d2e8854f3b0478cbfefb3b64176eea9
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,simulation_metadata,metadata/simulation/gazebo.log,280,05ff7c7e20cc0a9c6f7e5977c94296256c1cf2afd7ecb15950443f3d380c7b48
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,simulation_metadata,metadata/simulation/moving_route_capture/README.txt,407,b3ed3dd5161e138c7cafeec700604444538fb087053d8d3fcf072d215c06b80b
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,route_metadata,metadata/simulation/moving_route_capture/route_commanded.csv,74368,345287d7916607d055eb759c95c466dd526da1e4fa462e1b8a6b44f85fdc51e4
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,route_metadata,metadata/simulation/route_commanded.csv,74368,345287d7916607d055eb759c95c466dd526da1e4fa462e1b8a6b44f85fdc51e4
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,world_metadata_opaque_hash_only,metadata/simulation/world_snapshot.sdf,10468,0544fd33378a2622cbe471e4bb10b1b4313540b5f870df3ca0a541591a8d1afb
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,simulation_metadata,metadata/simulation_capture.json,2723,2d0b1d8a538021f196209c2cf282b1ee54d27405bac24e3842350b400b887585
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,dataset_descriptor,metadata/source.json,569,01785c62017f47e0e5f92e15617dfa82a39440caca294a1a6b160d2033ad7712
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/PUBLICATION_COMPLETE.json,393,9001406be5cb071593ef42d5e706017edb7a481ef9406cb62b9cb237b911348b
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/QUEUE_SELECTIONS.json,1790,c201a4f6904537003c2a7b270fd5f7216ff733d566394541e831196b66dc57f5
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/REFERENCE_MARKER_ID.txt,3,9a92adbc0cee38ef658c71ce1b1bf8c65668f166bfb213644c895ccb1ad07a25
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/REFERENCE_SELECTIONS.json,133622,b05dd50b7ff58ef434a58d06fc014845b621853ba7c5f70ccaf53ecbc864168e
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/SELECTION_CANDIDATES.csv,10416,569f22e9e18e6b9a8dc089d0db0d1e91b2b63ff3f90aadbe96e3725d6e025382
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/SELECTION_CANDIDATES.json,133622,b05dd50b7ff58ef434a58d06fc014845b621853ba7c5f70ccaf53ecbc864168e
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/SHARED_ARUCO_DETECTION_SUMMARY.txt,1445,75a5abf8bd453cc700af79482b8208a4512be18c365e5ff096caadff10e249a6
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0000_detections.png,167609,a6006ef00198bf0db0438c1a61403ffc908689f3a974ab3e3a7f5346b5c4ec79
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0001_detections.png,178073,525a51052d160eb93b8c9d044fee5fc48abdd0c2d2ea0810400d2b2d81101891
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0002_detections.png,169327,d8820e22535e8e93e35ac9c64e682703051c11cd0b5615f97e159d4cca4bf2ca
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0003_detections.png,163929,53e44f682d678e1ab5ca7cd841011908dd26c97620fcdc36de022d9289224854
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0004_detections.png,161886,97612f9ad59e8cca3448f0fc1c0138acb12a9f516bd02fd32f65d2fb87fee5b0
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0005_detections.png,165533,509afea8bea4128ac7f02d146fae3985187bdbf03ae8a02e7e0b4f9b795da853
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0006_detections.png,163662,f8c68a178a936e6218d7477c4fa87da536cc2e549973b5c3a7364dc5309b879b
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0007_detections.png,162692,9c4181f6b0aa2242cea44691085e7e56350e93091f947e529d5a3292ea39c5dc
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0008_detections.png,164215,7fb94a57aaed81dfedaa7b1fcb4a46b05c31bed7060cd66202be487c3b0a18b3
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0009_detections.png,162630,f1bb5a32211cdd4a9e792d756eb11448b1da2419370ed51efffc141e568fbaf5
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0010_detections.png,169450,d9961211bbbc68b8049f0b734ac8eadee5c6d03f8e4dc4903c3b5cc38017cd78
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0011_detections.png,153234,9ae2751bd6aa218268070b87307d216385c9face3442ad84381f6d4c840f7be5
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0012_detections.png,137136,96d3aa1dbc3a232a32b3bceeba2f979708976dcb7e49bbad26978ad2637af3bd
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0013_detections.png,136238,5cd5bc5255aca0d14645ffd4331074fd2fc4445e88e8290538e7fbb7f770437b
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0014_detections.png,125191,3bda63ad0d10564849eca3cb43ac71dd098dd6703b288bc7892525cf2cfb3202
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0015_detections.png,128234,292fa494c88710166929bd4a2314e98f561de9f4daa0bfba3b0c2d9b61d2860c
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0016_detections.png,137268,b20713bde4c8f261fc8b206ed05d9cfa83d218263c29f87f45b4824f161173c9
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0017_detections.png,138259,d53a3d8cee9a6b9153140da2747d7e3b9b60795e4d8fa7773644ca7bd643f007
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0018_detections.png,152807,f1f50f4077a7097c45d59d4653ee494414c1f59fc482221a9952c429f257b4ee
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0019_detections.png,179488,a4064af968176fb33c0a8e940616925d7a5a7df72cd63047e40e2a35f41c0c8e
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0020_detections.png,188312,6dac60ea1a4002508534572ae6e71722207ceb057fb6b4074feb892cee403112
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0021_detections.png,190164,ec67ba404546ad45500185b0a8673cc67eab9ceeb0a7d05f1e68974c57832b17
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0022_detections.png,190442,96fcb51cb52cceda06ea55ab71c0bd0364db5c5b657893315bfc31ae21d75436
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0023_detections.png,192189,6c52f2b735f012ed65081e67d0982913178c561d45c6f3a31aed704b83141671
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0024_detections.png,188339,f77d064759dd28f96505466dd8de7c40e844b2fc38328d207d046b85acc4b764
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0025_detections.png,189339,b19c6d2f038daf3444bf48b169195c1b4dddef0f1ceee1ddb189dd3616d23be5
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0026_detections.png,186235,2b6b7f47bda708023ded196653d85136e3298ba54b2b1105f4f9ee12353f39a0
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0027_detections.png,175748,321831dde93b39ca7c3def85aef97475bc363d696d091452085d90b2769a5ff8
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0028_detections.png,175452,9519ffad52d8730d04a8556ca1d3e0526e9e6aa8957cf6ddf1c6719980949bf9
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0029_detections.png,169615,8bc33b775b62d018d3402907f1df461a05f183d44f7d52b14922a8871055cfbe
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0030_detections.png,166702,9d7c4b5ff7619ed19adb906a431915eead6e442d0d62d98c0acc9c0c229acfae
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0031_detections.png,159498,771c8f8b9c22e2c10025162031a4422c9c3b6048a1f7c0bac6cb3aa952db3bd4
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0032_detections.png,158898,a42d606bc3f93ff0816547113bb35c83dfbedc0a87fba725f8ae4c62bd63f664
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0033_detections.png,150629,ccefe875c12b8176e9d9b50e6a4494845609724c99b39b214e990e8f404e5bad
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0034_detections.png,136632,dff9f96300ee6ac73e079790a1c0dda6a740304d93ad6167af1aa842241a17f5
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0035_detections.png,132807,4062ebd2ee5aa3509e9f581a98ed7c7d0c3a37243403a9aca4496177468ff0c9
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0036_detections.png,132201,81a5d963c66f0af74e2c1b72ce5e907305bc9d8978eb4b152febc4424a9c9d94
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0037_detections.png,130512,40451bb764df3694552c9c3ec0c9a90bece96c306bcee266fc11dcd31c0d782e
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0038_detections.png,143593,8db37e976996bd7559cdd08a2a7873d7131f8951a80c5e19582005dde83c5a93
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0039_detections.png,153771,0504a77540bcfca0f2239caa7db10366180df50933899d86c8abdc9b2b881eb4
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0040_detections.png,162929,6fbb87ffe33d325fc76eb95bf32645f90c851e54595fba163f76a6c69fb0b532
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0041_detections.png,166835,0e1baf47a2c03b898059c5502c6bb0ea4b323c737b5e5537131ff03832cd4075
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0042_detections.png,166069,53cf4cfe38719c6d40322004d18880c35acc7885d88f69090be906553b89ac05
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0043_detections.png,150724,212af74b3040b9b3613d64567cadb3a749769bfd50cd01916fc7f46d2d88f644
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0044_detections.png,135661,b9cfb13d645bb258627817243879e6575579502d1a8986067e8453f81c7543c9
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0045_detections.png,109591,f1774e98a2b939308bf3d7f3a62f12ec5b19e7fbd16a33a33f9cd25b6a777bce
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0046_detections.png,86074,191eefa1b93e333db713debbc7e186e8fa3248f9e642b5079a8313a5df7d8ccb
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0047_detections.png,65833,f5d7c7030e9c7472e12cd9e2f540ecc88a93ef2a8d7196255e88185a353fe550
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0048_detections.png,56735,c390cf34b66a324a4549f3a078b3c48f5f72f18687b2e50d94aa0d1c07623a25
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0049_detections.png,51118,f5a71287e9b82fc87bde14e5d2db491c11c600eaab32b8ee6e567852186a4d19
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0050_detections.png,58635,d14334934b15cbea0bc246e1972db3e844b53c9355892cd67f644d56a65b6bd4
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0051_detections.png,69309,c8fdc3b304fd0ebe8d29926ad6fc4359254443392b490cd6ad8a94a4b4730176
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0052_detections.png,91102,97c8b0e63e2528f150cd3c3ee5a3c41591633085fdb03f8356859da98388262b
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0053_detections.png,110368,d26b6466de515d86a0e3255ee14bac311609054e0c4622beda179403cadbe44d
wizard_current,results/simulation/baseline/route2_cpu_ref14_50x50,observation_file,observations/debug_images/baseline/moving/frame_0054_detections.png,129712,fa80fe763f769e56baba345a3374514e0fd0bc43fc7dd61686077d699d2efff6
