mode,root_camera,target_camera,root_marker,target_marker,root_frame,target_frame,quality,root_area_px2,target_area_px2,root_distance_m,target_distance_m,root_support_key,target_support_key,translation_deviation_m,rotation_deviation_deg,inlier,pose_support,x_m,y_m,z_m,support_keys
direct,cam_edge_1,cam_edge_3,6,6,,,0.5407887920766488,752.0,794.0,6.252480782573799,5.671209775273972,,,2.177508733105432,22.215877166534373,True,True,-1.3550112856502774,-1.9354110580811663,0.45163497619563486,
direct,cam_edge_1,cam_edge_3,7,7,,,0.49595240772904037,834.0,735.5,6.118902976384111,5.70863306171402,,,1.0141689612702267,10.2862794728988,True,True,1.2795392184451009,-0.638103678053485,1.2762663200694382,
direct,cam_edge_1,cam_edge_3,8,8,,,0.49145475010150746,502.0,904.5,7.189036486181634,6.0386340951393445,,,2.1010669686721517,19.743206294897433,True,True,-0.2029940890414692,-2.7874357090766217,1.4217271518862278,
direct,cam_edge_1,cam_edge_3,14,14,,,0.48232304205061244,652.0,735.0,4.570408053475575,4.184488347246913,,,1.3445439635298573,14.065354583337067,True,True,1.561732538955289,-0.44166684458385363,1.5001373063204242,
relay,cam_edge_1,cam_edge_3,2,1,103,86,0.6944230156294575,,,,,,,0.054628522985935866,1.3774426682670344,True,True,1.4945701572538521,-0.4145257365580856,1.5549020131793228,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,103,90,0.699652211198285,,,,,,,0.032330368609228596,0.636961922431003,True,True,1.4866995253990063,-0.4021312922660446,1.5334089105647348,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,103,93,0.685261109621973,,,,,,,0.0383300878114018,0.9411200023981163,True,True,1.4925537694137831,-0.4048119046537737,1.5352798446552876,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,103,94,0.6842606291701552,,,,,,,0.043733355810881155,0.9753684193463356,True,True,1.4974229517251803,-0.4069407371687488,1.5373423137246038,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,103,96,0.6920382949802688,,,,,,,0.03036296211149062,0.5038454848417404,True,True,1.4904328948210936,-0.39636637690792553,1.5188772715341368,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,103,97,0.6908564842000432,,,,,,,0.042526019178274324,1.3508754351832104,True,True,1.5013759441622914,-0.39577604479215245,1.5257095988042468,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,103,98,0.6874489630987255,,,,,,,0.02804810945474812,1.5646552147780481,True,True,1.4808878357387452,-0.41916549816971393,1.5223519952427893,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,103,109,0.6823356020972918,,,,,,,0.07650047348028217,1.540184980498571,True,True,1.5337335472521616,-0.37799516406623257,1.5135863414212423,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,105,86,0.6999903792443497,,,,,,,0.05967919411917481,1.543956664724609,True,True,1.5040878198760743,-0.40717114073850696,1.5547186840226133,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,105,90,0.7052614985865687,,,,,,,0.040856702737991066,0.9318535526229532,True,True,1.4962966120243177,-0.39472569175887595,1.5332261170514396,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,105,93,0.6907550199367858,,,,,,,0.04653935448815007,1.246175292919685,True,True,1.502147849889767,-0.39739793562172343,1.5351183058127436,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,105,94,0.6897465183820675,,,,,,,0.05168059222901273,1.2227055350108809,True,True,1.5070116850848518,-0.3995214716189561,1.537198773304398,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,105,96,0.6975865396911571,,,,,,,0.04140979524603435,0.8756689282388849,True,True,1.5000900503632486,-0.38890385690294316,1.518732777418263,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,105,97,0.6963952540372745,,,,,,,0.0530783758938108,1.6431548815533523,True,True,1.5109964250179848,-0.388308882922339,1.525623097778712,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,105,98,0.6929604139840075,,,,,,,0.03247977622963061,1.640396863042753,True,True,1.4905841501159462,-0.4117378239866444,1.522083836318897,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,105,109,0.6878060578839835,,,,,,,0.08809947969640956,1.8956048817716447,True,True,1.54337134094395,-0.370408242326057,1.5137243813893289,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,106,86,0.6939018789772631,,,,,,,0.022130025291982134,0.6088138883463755,True,True,1.4543412482215117,-0.41113539692568024,1.5326959804591693,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,106,90,0.6991271502443163,,,,,,,0.015177893972564891,0.45548729184233394,True,True,1.4461963173060204,-0.39858834446318,1.5113944751135513,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,106,93,0.6847468486131789,,,,,,,0.008865670159332121,0.21166856416530996,True,True,1.452065261776359,-0.4013090593362194,1.5131584058130705,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,106,94,0.6837471189818575,,,,,,,0.004617637749734745,0.17120228823989145,True,True,1.4569552320142116,-0.4034738888300723,1.515132322542768,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,106,96,0.6915189479653814,,,,,,,0.022172275214829982,0.8478261696237755,True,True,1.4497291625772442,-0.39276723235877964,1.4968351314675883,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,106,97,0.6903380240867987,,,,,,,0.013863498505709938,0.702653501376097,True,True,1.4607821424105008,-0.39226939939218197,1.5034957107186513,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,106,98,0.6869330601935503,,,,,,,0.028582361318094503,1.7404168794131036,True,True,1.4401201883416626,-0.4155342483261638,1.500344032453302,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,106,109,0.681823536564689,,,,,,,0.047741328928920565,0.8965626317402601,True,True,1.4930368419366595,-0.37459394977833854,1.4909513731071544,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,109,86,0.6913449372285692,,,,,,,0.07976965732616335,1.962921492526339,True,True,1.4167581034979024,-0.4610705385073056,1.5431353805370842,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,109,90,0.6965509540236923,,,,,,,0.07128745071276699,1.6766040482382913,True,True,1.40837143463893,-0.44895378744957926,1.5216791300641037,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,109,93,0.6822236420078212,,,,,,,0.06923617888822439,1.4128799043056313,True,True,1.4142527715937487,-0.4516618877694566,1.5234210595719673,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,109,94,0.6812275962553148,,,,,,,0.06797709617839336,1.65181235716841,True,True,1.4191604894425014,-0.453805250350509,1.5253742480635104,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,109,96,0.6889707870198142,,,,,,,0.06509913577216926,1.5381176210711731,True,True,1.411726502349307,-0.4434671520160185,1.506948848956072,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,109,97,0.6877942146982148,,,,,,,0.05628303235784171,1.4706736001475549,True,True,1.4228727874797555,-0.4428742395812941,1.5134441010260222,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,109,98,0.6844017976715987,,,,,,,0.08751178303721337,2.3021186762151125,True,True,1.402071354825158,-0.46610876391874745,1.5110861578374415,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,109,109,0.6793111019990787,,,,,,,0.028540452544753195,0.8910018335631555,True,True,1.455024541810068,-0.4256218854034307,1.5000736658988354,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,110,86,0.695012077731691,,,,,,,0.06049855817085563,1.1478179675088913,True,True,1.4089737937484237,-0.37149757822085794,1.5055042705764259,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,110,90,0.7002457090995423,,,,,,,0.07970701388537851,1.9914990058831474,True,True,1.400415020892869,-0.35854418740148847,1.484612175693625,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,110,93,0.6858423999028646,,,,,,,0.07317583961592015,1.6947732814503575,True,True,1.4063151738979303,-0.3613024364688018,1.4862054448888748,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,110,94,0.6848410707678884,,,,,,,0.06760865297897083,1.5504642874752248,True,True,1.4112414560844884,-0.3635080733432189,1.488038898656203,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,110,96,0.6926253341821561,,,,,,,0.08713501775772721,2.4212109379465976,True,True,1.4036598750481797,-0.3524521896290973,1.4700966903798092,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,110,97,0.6914425209006783,,,,,,,0.07713140946015075,1.7859922396017038,True,True,1.4148457619520867,-0.3520890550701215,1.4765405699784497,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,110,98,0.688032109282344,,,,,,,0.08240146988681052,2.6627196794222527,True,True,1.394096737445522,-0.37527362119705376,1.4733693725257646,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,110,109,0.6829144107415243,,,,,,,0.08506257604711431,1.9551505203242954,True,True,1.4468613751427006,-0.3342060103301625,1.4636819234889018,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,111,86,0.6888472007074133,,,,,,,0.0436047962234062,1.133536547724517,True,True,1.4297195012343447,-0.4299242720479296,1.5246516894080375,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,111,90,0.6940344088621911,,,,,,,0.04399598712526358,1.090649746595314,True,True,1.4213691422398356,-0.41753029908163686,1.5033401081931705,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,111,93,0.6797588595027668,,,,,,,0.03958209028938603,0.7143141766963718,True,True,1.4272521458861354,-0.4202469110470513,1.5050630526658646,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,111,94,0.6787664123299546,,,,,,,0.03627691566280237,0.894917056862403,True,True,1.4321593335400156,-0.4224043910453398,1.5070019782206265,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,111,96,0.686481627984894,,,,,,,0.04530512493170982,1.1968115028473967,True,True,1.42475671059905,-0.41182884006924814,1.4886991186437801,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,111,97,0.6853093064612671,,,,,,,0.03277283751105983,0.9316037555009457,True,True,1.4358804124865103,-0.41129740947624793,1.4952382588518214,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,111,98,0.681929145782309,,,,,,,0.06044428014293756,1.9333516569169722,True,True,1.4151495381117853,-0.43455179487193885,1.4924874361966742,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,111,109,0.6768568421103877,,,,,,,0.033398732037530236,0.6085429458488095,True,True,1.4680282433273089,-0.39377396795636466,1.482215450544234,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,113,86,0.7012184693412123,,,,,,,0.061143165312425564,1.584331122317929,True,True,1.5033063404329754,-0.40809212840437104,1.5574737709504314,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,113,90,0.7064988365383383,,,,,,,0.04146120910142913,0.9143862162407449,True,True,1.4955538835188118,-0.39564699054925506,1.5359670159496084,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,113,93,0.6919669071633763,,,,,,,0.04713807594241227,1.2668112365216802,True,True,1.5013987819254928,-0.3983287604764646,1.5378653106585758,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,113,94,0.6909566362546657,,,,,,,0.052295488842803835,1.246380811684566,True,True,1.5062571575094446,-0.40045986798592265,1.539950786716628,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,113,96,0.6988104123992709,,,,,,,0.04086507813974735,0.8604582532212964,True,True,1.4993686779875213,-0.3898420993808525,1.5214724855699042,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,113,97,0.6976170367079285,,,,,,,0.05284745617570261,1.6043701212127082,True,True,1.5102710977323748,-0.38926259160802257,1.5283703788182055,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,113,98,0.6941761704389038,,,,,,,0.032896725473055416,1.7393166285815167,True,True,1.4898180907362344,-0.4126561425778633,1.5248321736815071,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,113,109,0.6890127713379045,,,,,,,0.08713997951684667,1.863987019024906,True,True,1.5426877709362934,-0.3714300230224021,1.5164831435334558,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,114,86,0.703218376741839,,,,,,,0.022869327322928887,0.7344646567077585,True,True,1.456127769706744,-0.4068643956186717,1.535628744380942,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,114,90,0.7085138037896352,,,,,,,0.01474486461799917,0.5950855427478356,True,True,1.4479059803379788,-0.3944119510783418,1.5143012654007646,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,114,93,0.6939404286821761,,,,,,,0.008561486730820462,0.10106369287524468,True,True,1.453787927209537,-0.3971041878080922,1.5160655818463464,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,114,94,0.6929272764342606,,,,,,,0.005118465523568165,0.34089924642520975,True,True,1.4586889661162044,-0.3992438203421421,1.518039520339534,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,114,96,0.700803451910488,,,,,,,0.021339701552468893,0.7692507704199216,True,True,1.4513971614775563,-0.38861934034128276,1.49972051972905,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,114,97,0.6996066726566595,,,,,,,0.015406119221612984,0.9287064888369921,True,True,1.462456530244217,-0.38805820698238713,1.5063654432540612,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,114,98,0.6961559928784121,,,,,,,0.02398544937853721,1.4936308597763663,True,True,1.4418832053513684,-0.41141399779577204,1.503308000517599,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,1,114,109,0.6909778675251449,,,,,,,0.050128230069631415,0.9592872915662788,True,True,1.494624767148221,-0.37029149316186993,1.4937283557259442,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,103,105,0.6513783778503754,,,,,,,0.012186407179912921,0.37674724671742205,True,True,1.5655834396500978,-0.343096900322677,1.5204800825967704,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,103,106,0.6457127036566848,,,,,,,0.04644829323545967,1.0024198629419276,True,True,1.6151046083290395,-0.33826956955207704,1.5446237463991521,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,103,109,0.6433333329997336,,,,,,,0.09289793486200135,2.026333193871138,True,True,1.652227579822676,-0.28704587913564156,1.5394497419716235,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,103,110,0.6467458028037494,,,,,,,0.10889113454357482,2.5099552788819226,True,True,1.6598205536478927,-0.377034664816152,1.5753994069630102,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,103,111,0.6410090559643771,,,,,,,0.0744826086897302,1.5734669588263643,True,True,1.63933452158602,-0.3190431735664857,1.5552335322527504,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,103,113,0.6525211811786327,,,,,,,0.011699835864131957,0.3690789158023687,True,True,1.5661921141845818,-0.3420287989400445,1.5177155753605454,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,103,114,0.6543822016684819,,,,,,,0.044558379788311904,0.9936504730938405,True,True,1.613684976306716,-0.34299224861059124,1.542051792261868,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,105,103,0.6513783778503754,,,,,,,0.012310363822621956,0.37674724671935683,True,True,1.5845920419507822,-0.32778913549109645,1.5213851815747683,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,105,106,0.6508895444743142,,,,,,,0.05518664842765854,1.2866756941923125,True,True,1.6244829688662041,-0.33058350867827957,1.5453089876672024,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,105,109,0.6484910978055897,,,,,,,0.10489286968804694,2.4008306569735653,True,True,1.6615042089936924,-0.2792513696629728,1.5404932761155923,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,105,110,0.6519309262365465,,,,,,,0.11414528300466724,2.691239185164027,True,True,1.6691370221270367,-0.36933867175502605,1.5761868522631681,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,105,111,0.6461481864578525,,,,,,,0.08484788986439831,1.9179821246092632,True,True,1.6486101842760923,-0.31133214674728843,1.5561058897813083,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,105,113,0.6577526072694678,,,,,,,0.003868514114778097,0.12053499406862668,True,True,1.575718581678982,-0.33437540037163227,1.5181378695947625,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,105,114,0.6596285480276962,,,,,,,0.052652479551135604,1.296237209903236,True,True,1.6230883141847707,-0.335301214491601,1.5427143410956363,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,106,103,0.6457127036566848,,,,,,,0.04675289054789076,1.0024198629412007,True,True,1.5347363901707936,-0.33230707574497886,1.4978208912810569,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,106,105,0.6508895444743142,,,,,,,0.05541750230935167,1.2866756941923125,True,True,1.5251758177702677,-0.3398980783191359,1.4975172593019703,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,106,109,0.6428505371075199,,,,,,,0.06354558943133568,1.50050787450456,True,True,1.6124045383430503,-0.28439771569500544,1.5153955152286067,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,106,110,0.6462604459896634,,,,,,,0.06668015139432648,1.5853672578622438,True,True,1.6200915006954775,-0.3746109268402369,1.5507579297023735,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,106,111,0.6405280043489597,,,,,,,0.03252781970587271,0.7596238000190702,True,True,1.5995946681967737,-0.3164094248754533,1.5312177634698803,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,106,113,0.6520314901744583,,,,,,,0.05610667279200394,1.2985032203168367,True,True,1.525746207590838,-0.3388187574785373,1.4947489479959053,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,106,114,0.653891114042989,,,,,,,0.006163560985424411,0.2915700525643208,True,True,1.5736132591405552,-0.34015584529884985,1.518322433376422,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,109,103,0.6433333329997336,,,,,,,0.09294352857278389,2.0263331938714977,True,True,1.49699299794764,-0.38338397470910257,1.505443014834446,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,109,105,0.6484910978055897,,,,,,,0.10492054632061332,2.4008306569735653,True,True,1.4873972622027871,-0.390936581929478,1.5054369505980372,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,109,106,0.6428505371075199,,,,,,,0.06338973491606593,1.5005078745050457,True,True,1.5376575336201919,-0.3862097202550755,1.528022956603067,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,109,110,0.6438790569706337,,,,,,,0.09712315451699716,2.367094292529778,True,True,1.5828951953054795,-0.42490946609014724,1.558110716527687,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,109,111,0.6381677386613364,,,,,,,0.03765511996670438,0.8381550957649263,True,True,1.562374545286767,-0.3670554752693187,1.5375882474086184,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,109,113,0.6496288355784693,,,,,,,0.1044127495668683,2.3888665269159537,True,True,1.487933744281624,-0.3899203944306149,1.5026381338019796,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,109,114,0.6514816069653302,,,,,,,0.06795322084637492,1.3846158184044828,True,True,1.5361170618629463,-0.39095966872549837,1.5255736838648277,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,110,103,0.6467458028037494,,,,,,,0.10904208255408578,2.509955278882213,True,True,1.4887413894399515,-0.2920899325048104,1.4705026792722886,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,110,105,0.6519309262365465,,,,,,,0.11427733713286217,2.691239185164027,True,True,1.4791676278823467,-0.29966614539897374,1.4702494108263395,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,110,106,0.6462604459896634,,,,,,,0.06671471691724365,1.5853672578627034,True,True,1.529557639057702,-0.29570438215519756,1.4926930508441092,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,110,109,0.6438790569706337,,,,,,,0.09724881001818865,2.367094292529778,True,True,1.5668056126759504,-0.24458339154192554,1.4874030060178074,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,110,111,0.6415528083077738,,,,,,,0.0646459036362541,1.625324522593259,True,True,1.5542800560537484,-0.27687767104896965,1.5028747796605229,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,110,113,0.6530746989769859,,,,,,,0.11547563782653604,2.7285824935102547,True,True,1.4796832472230668,-0.29853523181800373,1.4674909698392051,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,110,114,0.6549372981251131,,,,,,,0.06638534869489457,1.6780434502606532,True,True,1.528015219247198,-0.300355548514616,1.4900621587372358,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,111,103,0.6410090559643771,,,,,,,0.07483097381293327,1.5734669588259012,True,True,1.5098649138962776,-0.3515040923113967,1.4883124110204216,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,111,105,0.6461481864578525,,,,,,,0.08513774833252033,1.9179821246092632,True,True,1.500289694056208,-0.359081344652935,1.4881693409247465,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,111,106,0.6405280043489597,,,,,,,0.032889604223524826,0.7596238000200298,True,True,1.5504641322991084,-0.3545379835744292,1.5109827007960843,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,111,109,0.6381677386613364,,,,,,,0.03822830800492572,0.8381550957640564,True,True,1.587790416657518,-0.3035881171245409,1.5046889420665228,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,111,110,0.6415528083077738,,,,,,,0.06479221115645267,1.625324522593259,True,True,1.5957092519376856,-0.39353530529731157,1.5406723910448226,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,111,113,0.6472818137367748,,,,,,,0.08551846759362067,1.924571464271476,True,True,1.5008324233591657,-0.3580246054478887,1.4853867930513251,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,111,114,0.6491278913091459,,,,,,,0.03773051615482745,0.6827138439825265,True,True,1.548944385917011,-0.3592572119963735,1.5084621344532863,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,113,103,0.6525211811786327,,,,,,,0.011413664830637412,0.3690789158023687,True,True,1.5839816654748424,-0.3288820227646836,1.5241450144729862,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,113,105,0.6577526072694679,,,,,,,0.0023042323508094846,0.12053499406862668,True,True,1.5744742215542662,-0.33652972165596096,1.5236538232162211,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,113,106,0.6520314901744583,,,,,,,0.05579208648670057,1.2985032203168367,True,True,1.6238498621677167,-0.3317338294161758,1.548099912947202,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,113,109,0.6496288355784693,,,,,,,0.10433886080056998,2.3888665269159537,True,True,1.6609695447403194,-0.28047357874850215,1.5432762565115996,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,113,110,0.6530746989769859,,,,,,,0.11530279027095665,2.7285824935105225,True,True,1.6684095444544944,-0.3705504115984146,1.57903690248924,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,113,111,0.6472818137367748,,,,,,,0.08517322519545993,1.924571464271476,True,True,1.6480047683531402,-0.3125197581051324,1.5589013260826339,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,113,114,0.6607858257724492,,,,,,,0.053264076889657015,1.3234376891247794,True,True,1.6224483752630667,-0.3364507205839259,1.5455074676111293,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,114,103,0.6543822016684819,,,,,,,0.04474003829916701,0.9936504730938405,True,True,1.5361646340899768,-0.3278195414926567,1.5004212694602483,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,114,105,0.6596285480276962,,,,,,,0.0527785258926066,1.296237209903236,True,True,1.5266339256034607,-0.3354492953998396,1.5001519960932843,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,114,106,0.653891114042989,,,,,,,0.00508542871113065,0.2915700525643208,True,True,1.5765681262707976,-0.3307389692980723,1.523453373804239,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,114,109,0.6514816069653302,,,,,,,0.06801234623617228,1.3846158184044828,True,True,1.613664047086274,-0.2795511495801908,1.5177567462410397,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,114,110,0.6549372981251131,,,,,,,0.06625801912780697,1.6780434502606532,True,True,1.6217543829801733,-0.3696296251324993,1.5533717419598692,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,114,111,0.6491278913091459,,,,,,,0.037255280069518164,0.6827138439825265,True,True,1.6010016075892595,-0.3115671890509171,1.5336885283077097,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,2,114,113,0.6607858257724492,,,,,,,0.0534792780197737,1.3234376891253303,True,True,1.5271965035971113,-0.33437579583680577,1.497379825427384,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,103,45,0.6159002641224006,,,,,,,0.060200923695384344,0.6824000818775067,True,True,1.7551121951802584,-0.5514563995881926,1.4996399579305448,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,103,46,0.6229868300270929,,,,,,,0.056414083511097224,0.9859658090335667,True,True,1.7651083111137504,-0.46158725482143337,1.4727004037146791,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,103,47,0.6162539197363743,,,,,,,0.0548609136749929,0.9923739012340206,True,True,1.7739798949340424,-0.4904162256890192,1.4969984555952065,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,103,48,0.6167254108861409,,,,,,,0.06614232048954542,1.1997501502161771,True,True,1.7819302242185953,-0.49211443308115865,1.5064904073313414,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,103,51,0.6090090513265225,,,,,,,0.09122435282254264,1.303816903211088,True,True,1.787574311245829,-0.5391513650531871,1.5306531757951256,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,103,52,0.6118408276382947,,,,,,,0.06413671639155195,1.1297857627457337,True,True,1.7803390169972007,-0.47440948519236326,1.493033462031304,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,103,120,0.6171964193569807,,,,,,,0.06402645841227604,1.0215841982546896,True,True,1.7616710855024342,-0.5403138487815706,1.4130609493172464,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,103,121,0.6085563812243117,,,,,,,0.04656818739166581,1.0700617772174401,True,True,1.7786280742100933,-0.5202660911564887,1.4486110046418683,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,105,45,0.6208380911294296,,,,,,,0.05949445355530883,0.9039800365555084,True,True,1.7652501646362846,-0.5432742393584554,1.50034745099975,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_3,2,3,105,46,0.6279814718116916,,,,,,,0.06889624036609383,1.3534970500836654,True,True,1.775160263547929,-0.45329263237203854,1.4737537404666625,"[None, None, None, None]"
