canonical_camera,physical_camera,source_topic,frame_index,timestamp_ns,width,height,marker_count,marker_ids,marker_total_area_px2,sharpness,candidate_preview
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,37,1783681581881574827,1280,720,5,2 3 4 6 20,6479.5,430.49428256436454,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0037_t1783681581881574827.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,38,1783681581948312490,1280,720,5,2 3 4 6 20,6432.0,430.0367479924508,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0038_t1783681581948312490.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,39,1783681582014799089,1280,720,5,2 3 4 6 20,6413.0,428.67032824909415,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0039_t1783681582014799089.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,40,1783681582106101045,1280,720,5,2 3 4 6 20,6413.5,430.68947230009377,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0040_t1783681582106101045.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,41,1783681582149478201,1280,720,5,2 3 4 6 20,6444.5,429.1039992992073,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0041_t1783681582149478201.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,42,1783681582214348563,1280,720,5,2 3 4 6 20,6424.0,428.7072269835283,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0042_t1783681582214348563.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,43,1783681582282073632,1280,720,5,2 3 4 6 20,6380.5,429.0437915958722,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0043_t1783681582282073632.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,44,1783681582348579749,1280,720,5,2 3 4 6 20,6434.0,429.4044855609988,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0044_t1783681582348579749.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,45,1783681582414771203,1280,720,5,2 3 4 6 20,6406.5,428.9523663177476,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0045_t1783681582414771203.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,46,1783681582481817186,1280,720,5,2 3 4 6 20,6461.5,428.55112176000785,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0046_t1783681582481817186.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,47,1783681582548311472,1280,720,5,2 3 4 6 20,6422.0,429.53386043440725,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0047_t1783681582548311472.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,48,1783681582615195043,1280,720,5,2 3 4 6 20,6382.5,429.48572135851725,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0048_t1783681582615195043.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,49,1783681582681782099,1280,720,5,2 3 4 6 20,6424.5,429.39769736655467,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0049_t1783681582681782099.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,50,1783681582748501393,1280,720,5,2 3 4 6 20,6394.5,429.4992653613608,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0050_t1783681582748501393.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,51,1783681582814948834,1280,720,5,2 3 4 6 20,6442.0,429.6204517484299,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0051_t1783681582814948834.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,52,1783681582881976687,1280,720,4,2 3 4 20,5664.0,429.37313118713763,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0052_t1783681582881976687.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,53,1783681582949242821,1280,720,4,2 3 4 20,5651.0,429.71327674149416,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0053_t1783681582949242821.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,54,1783681583015816961,1280,720,5,2 3 4 6 20,6419.5,429.3415218128051,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0054_t1783681583015816961.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,55,1783681583083075471,1280,720,4,2 3 4 20,5646.0,428.92866957973445,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0055_t1783681583083075471.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,56,1783681583148880379,1280,720,4,2 3 4 20,5690.0,428.7371165892978,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0056_t1783681583148880379.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,57,1783681583215551792,1280,720,5,2 3 4 6 20,6440.5,429.67754512905066,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0057_t1783681583215551792.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,58,1783681583282147994,1280,720,5,2 3 4 6 20,6450.0,429.8377321030935,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0058_t1783681583282147994.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,59,1783681583349204121,1280,720,5,2 3 4 6 20,6441.5,429.1360150996266,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0059_t1783681583349204121.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,60,1783681583416481649,1280,720,5,2 3 4 6 20,6427.0,429.35143367784275,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0060_t1783681583416481649.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,61,1783681583482991789,1280,720,5,2 3 4 6 20,6390.0,429.9624661937278,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0061_t1783681583482991789.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,62,1783681583550074675,1280,720,5,2 3 4 6 20,6442.0,429.153819088288,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0062_t1783681583550074675.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,63,1783681583618438135,1280,720,5,2 3 4 6 20,6423.0,428.3021698875851,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0063_t1783681583618438135.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,64,1783681583682446089,1280,720,4,2 3 4 20,5663.0,429.0209622459304,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0064_t1783681583682446089.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,65,1783681583750029258,1280,720,5,2 3 4 6 20,6435.5,429.8970538414272,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0065_t1783681583750029258.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,66,1783681583817335715,1280,720,5,2 3 4 6 20,6435.0,428.14074090739916,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0066_t1783681583817335715.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,67,1783681583883957711,1280,720,5,2 3 4 6 20,6426.5,430.0353381234441,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0067_t1783681583883957711.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,68,1783681584016815213,1280,720,4,2 3 4 20,5669.0,428.9475290060525,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0068_t1783681584016815213.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,69,1783681584083430541,1280,720,5,2 3 4 6 20,6408.0,428.51164378457605,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0069_t1783681584083430541.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,70,1783681584149637259,1280,720,5,2 3 4 6 20,6445.5,430.41689844484193,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0070_t1783681584149637259.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,71,1783681584217432843,1280,720,4,2 3 4 20,5650.0,428.5231084492896,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0071_t1783681584217432843.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,72,1783681584283111803,1280,720,4,2 3 4 20,5680.5,429.88287270008607,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0072_t1783681584283111803.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,73,1783681584350044768,1280,720,4,2 3 4 20,5648.5,429.98291952717045,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0073_t1783681584350044768.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,74,1783681584417299316,1280,720,4,2 3 4 20,5617.5,429.50341849813464,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0074_t1783681584417299316.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,75,1783681584484086384,1280,720,5,2 3 4 6 20,6405.5,429.42998575719065,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0075_t1783681584484086384.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,76,1783681584550275115,1280,720,4,2 3 4 20,5630.0,429.6296622664545,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0076_t1783681584550275115.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,77,1783681584644301034,1280,720,4,2 3 4 20,5675.5,428.42184324449937,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0077_t1783681584644301034.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,78,1783681584683677754,1280,720,5,2 3 4 6 20,6404.5,429.39436928383043,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0078_t1783681584683677754.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,79,1783681584750509029,1280,720,4,2 3 4 20,5682.0,429.67335284150676,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0079_t1783681584750509029.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,80,1783681584817542091,1280,720,5,2 3 4 6 20,6391.5,429.9754480730116,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0080_t1783681584817542091.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,81,1783681584884348695,1280,720,5,2 3 4 6 20,6437.5,429.3589960960943,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0081_t1783681584884348695.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,82,1783681584969259065,1280,720,5,2 3 4 6 20,6452.0,429.4610564615698,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0082_t1783681584969259065.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,83,1783681585066004027,1280,720,5,2 3 4 6 20,6419.5,430.4394258999282,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0083_t1783681585066004027.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,84,1783681585112897827,1280,720,5,2 3 4 6 20,6413.0,429.7911066472371,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0084_t1783681585112897827.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,85,1783681585151144052,1280,720,5,2 3 4 6 20,6369.5,430.6150727221409,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0085_t1783681585151144052.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,86,1783681585218139852,1280,720,4,2 3 4 20,5686.0,429.9864876033629,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0086_t1783681585218139852.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,87,1783681585285594432,1280,720,5,2 3 4 6 20,6343.5,430.3339677793705,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0087_t1783681585285594432.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,88,1783681585391239917,1280,720,4,2 3 4 20,5614.5,430.82834400125654,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0088_t1783681585391239917.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,89,1783681585476713130,1280,720,4,2 3 4 20,5633.0,429.67688347875804,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0089_t1783681585476713130.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,90,1783681585487710547,1280,720,4,2 3 4 20,5671.0,430.90337210383944,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0090_t1783681585487710547.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,91,1783681585551980105,1280,720,5,2 3 4 6 20,6413.0,431.94463641398755,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0091_t1783681585551980105.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,92,1783681585673748397,1280,720,5,2 3 4 6 20,6426.0,431.3821598985165,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0092_t1783681585673748397.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,93,1783681585703010511,1280,720,4,2 3 4 20,5653.5,429.5525596223513,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0093_t1783681585703010511.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,94,1783681585762545365,1280,720,5,2 3 4 6 20,6393.5,431.04574532736194,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0094_t1783681585762545365.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,95,1783681585818244101,1280,720,5,2 3 4 6 20,6405.5,429.76054021703914,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0095_t1783681585818244101.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,96,1783681585885225838,1280,720,4,2 3 4 20,5670.5,430.50107824310936,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0096_t1783681585885225838.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,97,1783681585975167332,1280,720,4,2 3 4 20,5665.5,430.05183229302185,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0097_t1783681585975167332.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,98,1783681586018742964,1280,720,4,2 3 4 20,5693.5,429.66877949488116,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0098_t1783681586018742964.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,99,1783681586110750512,1280,720,5,2 3 4 6 20,6409.5,430.7347523864699,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0099_t1783681586110750512.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,100,1783681586175597133,1280,720,4,2 3 4 20,5671.5,431.91318499902326,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0100_t1783681586175597133.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,101,1783681586217896183,1280,720,5,2 3 4 6 20,6396.5,430.6994377586036,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0101_t1783681586217896183.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,102,1783681586285255621,1280,720,4,2 3 4 20,5666.5,429.73397445079553,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0102_t1783681586285255621.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,103,1783681586351370210,1280,720,4,2 3 4 20,5673.5,431.3185275562379,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0103_t1783681586351370210.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,104,1783681586417986633,1280,720,4,2 3 4 20,5651.5,429.7694832912683,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0104_t1783681586417986633.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,105,1783681586486482768,1280,720,5,2 3 4 6 20,6369.5,430.2660316843562,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0105_t1783681586486482768.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,106,1783681586551890956,1280,720,6,2 3 4 6 10 20,6564.5,429.56028200048746,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0106_t1783681586551890956.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,107,1783681586618730593,1280,720,6,2 3 4 6 10 20,6577.0,429.58061371693066,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0107_t1783681586618730593.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,108,1783681586686761959,1280,720,4,2 3 4 20,5707.0,430.7361510084639,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0108_t1783681586686761959.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,109,1783681586752887697,1280,720,5,2 3 4 6 20,6426.0,429.6812811095612,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0109_t1783681586752887697.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,110,1783681586818347516,1280,720,5,2 3 4 6 20,6400.5,430.56792086435945,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0110_t1783681586818347516.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,111,1783681586885355096,1280,720,4,2 3 4 20,5646.0,430.07973292032904,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0111_t1783681586885355096.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,112,1783681586952740086,1280,720,5,2 3 4 6 20,6361.0,431.17736537179815,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0112_t1783681586952740086.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,113,1783681587018616281,1280,720,5,2 3 4 6 20,6387.0,429.71085813987537,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0113_t1783681587018616281.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,114,1783681587085428980,1280,720,5,2 3 4 6 20,6424.0,430.6011703503917,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0114_t1783681587085428980.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,115,1783681587152144382,1280,720,4,2 3 4 20,5662.5,431.35541095978397,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0115_t1783681587152144382.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,116,1783681587219412431,1280,720,5,2 3 4 6 20,6409.5,429.9297362706208,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0116_t1783681587219412431.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,117,1783681587287008138,1280,720,5,2 3 4 6 20,6388.5,430.0865187788601,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0117_t1783681587287008138.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,118,1783681587352859172,1280,720,4,2 3 4 20,5668.5,430.4971579238879,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0118_t1783681587352859172.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,119,1783681587419080024,1280,720,5,2 3 4 6 20,6415.0,431.0783080835684,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0119_t1783681587419080024.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,120,1783681587485656113,1280,720,5,2 3 4 6 20,6430.5,428.8986976339787,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0120_t1783681587485656113.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,121,1783681587570384683,1280,720,4,2 3 4 20,5642.0,429.65055200717967,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0121_t1783681587570384683.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,122,1783681587685717607,1280,720,5,2 3 4 6 20,6438.0,429.78434751321214,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0122_t1783681587685717607.jpg
