point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
1250,2.696055336747158,-0.8504008297810934,1.0070031285558128,0,0,0,0.43920246072483504
1006,2.695315852047507,-0.8128978649495338,1.0301064508493818,130,130,130,0.2099506567219298
3363,0.9026603594095131,0.14465170368263763,0.9443709377629912,119,119,120,0.06023897059379865
6089,-0.025404286430397827,-0.19262123047307783,0.804672451791592,0,0,0,0.6992427528426587
1002,2.7079568713570943,-0.8453767649000135,1.0733065336856962,0,0,0,0.5762898570939086
3359,0.9312832933832689,0.14382261965064952,0.9467821977789459,109,110,112,0.2502597130143019
999,2.381022490175628,-0.2921792533423374,1.1031574679172718,130,130,130,0.7346122271675906
3356,0.7946828225725723,0.1489516051660113,0.963908980261088,47,54,67,0.060880859852587246
988,2.3047278696161673,-1.010682413476742,0.8777262888703476,0,0,0,0.15734280598900455
3345,0.7895389540168812,0.14893402231258807,0.9778690986047038,115,116,117,0.1243924453541757
986,2.3695061423339148,-0.6972139900119622,0.9949157331745296,75,79,91,0.7988985253539826
3343,0.8017789075918165,0.1355525127954474,0.9905283989120142,12,86,38,1.0163552407706098
978,0.01954129959845452,-0.7079041657720762,1.0630719107625124,0,0,0,0.2701220721553929
3335,0.7827392886936382,0.14722559066338187,1.0330377057467144,124,124,124,0.07227294647799319
955,2.304772367142668,-1.0498924471535716,0.8760126145984437,130,130,130,0.45599446391690984
8399,0.026316236332005527,-0.7025409595897286,1.0626856505208169,236,236,236,0.24782933266345505
3312,0.891505149113464,0.14269451417155993,1.0453617436262017,117,117,118,0.05263520220049195
6040,-0.043021148826983824,-0.1296637804859837,0.8497588828104724,228,228,228,0.6339399205523231
953,2.703741628491085,-0.839291208070775,1.0595783677829274,0,0,0,0.5177697819540604
3310,0.8963530631735628,0.1424649271942265,1.0459334103939004,115,116,117,0.0928826559751723
6038,-0.02804611349929198,-0.18815819164898412,0.8080144719156376,0,0,0,1.443429220109048
951,4.585012315283635,-0.6930080523724325,0.7284032111440595,25,25,25,0.5532375246464659
8395,0.41373923514385513,-1.089774271672845,0.6580902299377095,236,236,236,0.03883122976481269
3308,0.9156629409453336,0.14229505427645467,1.0449214148888104,53,57,67,0.03769882883121836
6037,-0.03982772622689246,-0.14246219879540384,0.8376735424502841,0,0,0,0.27135010582043945
950,2.324104108214917,-1.0816526213769808,0.9247795506277725,130,130,130,0.22417809732071678
3307,0.9129680474951699,0.1407422234417614,1.0479286157845675,42,48,60,0.03711059584592423
6036,-0.03861314172012076,-0.1265605847361323,0.8371912771421265,228,228,228,0.42934557903433096
949,2.324104108214917,-1.0816526213769808,0.9247795506277725,130,130,130,0.22417809732071678
8393,0.04912078740086856,-0.6833962475008634,1.0638637418635808,0,0,0,0.2919769305292356
3306,0.9131293170635804,0.14192300089048554,1.0471672341382599,42,48,60,0.06314747347307736
948,2.691795567361102,-0.768700899647257,1.0199793554457819,0,0,0,0.47667516213684674
8392,0.021809962849666853,-0.6981034999753638,1.0620600904322466,236,236,236,1.1731483769193558
3305,0.9140610167897864,0.1427696665750296,1.0483133513418479,123,123,123,0.05124878065529508
947,2.2878970574384896,-1.049955739182816,0.8373533388792086,130,130,130,0.14959258107262416
3304,0.8100408549280498,0.16484295761926843,1.045788139140348,120,121,121,0.7906634355444586
6032,-0.05312279909162654,-0.15389747363979994,0.867669734467829,228,228,228,0.7234596767426174
945,2.697218586192026,-0.7821270761692047,1.0305888736867528,130,130,130,0.29997430423050975
8389,0.7051332727765389,-1.0696892190075953,0.6940885474349844,8,8,8,1.2796962849171274
3302,1.0458537811263322,0.1368210319193925,1.0417682313250245,96,98,103,0.031157504328153257
944,2.6953809796272177,-0.8128440081204749,1.029983024176249,130,130,130,0.25840866828637227
8388,2.4089801437720553,-0.27683881651099607,1.1783418058487864,0,0,0,1.0267261943440076
3301,1.0690179599449723,0.13472628473744602,1.0441784496034905,124,124,124,0.048053606279765626
942,2.711992603857214,-0.7821858286214493,1.077874823735415,130,130,130,1.0887903948857363
8386,2.4218854399275385,-0.31495284883892316,1.1004900344680137,90,95,109,1.4155989717590174
3299,1.0488274096397907,0.13700905084163978,1.0520379193991785,46,50,62,0.6089143226820353
941,2.2982493082264295,-1.016663158274291,0.863258398213517,0,0,0,0.16270922136501936
8385,2.4235141287759308,-0.31931757397666205,1.1454741079381114,104,110,126,0.9192882314987602
3298,0.9296933112214345,0.1407183040867362,1.0670695193928985,42,94,55,0.10079267738512106
940,2.2982493082264295,-1.016663158274291,0.863258398213517,0,0,0,0.16270922136501936
8384,2.350732006765683,-0.7565597757189424,1.0511110373570458,87,81,77,0.4560899956342346
3297,0.9296933112214345,0.1407183040867362,1.0670695193928985,42,94,55,0.10079267738512106
935,4.589389391339001,-0.7190765808127783,0.7511799103859561,25,25,25,0.35163859195747
8379,0.8955291213490526,-1.0829268068078468,0.45169379739862436,231,231,231,0.3056262029911243
3292,0.7896934039627659,0.1460661034310768,1.0854103581227772,110,118,111,0.017844510435944785
931,0.09092423383344439,-0.6575904541228951,1.0668342237959518,0,0,0,0.9157350308918006
8375,-0.29467222281670424,-0.058652550874967735,0.3635651056715661,0,0,0,1.0998773275098523
3288,0.9281331973480849,0.13966036590613812,1.0983496782161064,29,93,47,0.11191462886736633
6017,-0.03757918774255997,-0.04071456982182825,0.7809516426108517,97,102,118,0.5701151937171282
930,0.007097950356722116,-0.7364588895325076,1.0602528606919834,0,0,0,1.6367948834602366
8374,1.3688869478915733,0.19183979807752655,0.64953316744209,142,142,142,0.5545939385028447
3287,0.9318081596469967,0.14014517802397725,1.0985922529585175,22,92,43,0.06751133388719893
6016,2.7017151711789484,-0.8189725596578814,1.0499527304635898,0,0,0,0.015163909892204633
929,0.7240206289799108,-1.0385886404583617,0.9293068641724918,108,114,131,0.4957145182273442
8373,0.7177747492189835,0.14957780846901975,0.7147892012207335,0,0,0,1.3165688431188793
3286,1.0219607820177417,0.13721479068630554,1.095889993063991,20,29,49,0.028142534266075773
928,0.7423569550602844,-1.0101885705374807,0.9739779052703282,231,231,231,0.6931635435740333
3285,1.0219607820177417,0.13721479068630554,1.095889993063991,20,29,49,0.028142534266075773
927,-0.027969064276907707,-0.7408394707560624,1.060184730139138,236,236,236,0.17227818102510517
8371,2.414885328010363,-0.3025134428974272,1.207863731140018,108,114,130,0.5535125060582096
3284,0.8205231367261887,0.1432080560511047,1.1318686802260864,120,121,122,0.088052164787419
926,0.09113683073628742,-0.6578760955479781,1.0667016823738993,0,0,0,0.5078730646363246
3283,0.8205231367261887,0.1432080560511047,1.1318686802260864,120,121,122,0.088052164787419
924,0.6761228698397004,-0.7823164398513857,0.7189929005426815,59,62,72,1.2067199167735165
8368,0.6988366708754307,-1.0776335859306316,0.6845458432073831,8,8,8,0.5719817672813402
3281,0.7838266740849473,0.1443860580317438,1.13863701299968,26,34,52,0.0678181329917379
923,0.7031288284313134,-0.8414105523000552,0.8050510109315743,231,231,231,0.12951403685383572
8367,0.6988366708754307,-1.0776335859306316,0.6845458432073831,8,8,8,0.5719817672813402
3280,0.7903563556823366,0.14401499279555757,1.140426833528267,120,121,121,0.11703864670057902
922,0.7031288284313134,-0.8414105523000552,0.8050510109315743,231,231,231,0.12951403685383572
8366,1.4327470778441267,0.2321480103371874,0.928299993944893,28,29,29,0.5871124672119209
3279,0.7903563556823366,0.14401499279555757,1.140426833528267,120,121,121,0.11703864670057902
921,0.0664396899694002,-0.6716747524322819,1.0625680411867173,236,236,236,1.0363146329863377
3278,0.7837530331131224,0.14438831616275677,1.1411167725155664,34,41,56,0.07030933436080637
920,-0.02730229049698174,-0.6383209514307212,1.0624774388519813,236,236,236,0.2651755361868908
3277,0.7837530331131224,0.14438831616275677,1.1411167725155664,34,41,56,0.07030933436080637
919,0.7542208621562565,-0.8664330540070959,0.7643545324132609,231,231,231,0.39957367044339737
8363,1.4241019545012499,0.20318168364900407,0.6480820317160529,0,0,0,1.3458630194258012
3276,0.7812373366732761,0.14451854385216928,1.141020012507447,38,44,58,0.034625229887541
6005,0.740257917379145,-0.5877157769288404,0.7210341748272576,61,64,74,0.054305975370382044
918,0.6877821979860113,-0.7595077545411006,0.8442896872509322,0,0,0,0.19844029549359896
8362,0.5472890235775906,0.19070341356016146,0.6944965347577419,6,19,42,0.8717149262433042
3275,0.8123462842212075,0.14320741476373883,1.1397956081123521,41,46,59,0.062045691855734525
917,0.6877821979860113,-0.7595077545411006,0.8442896872509322,0,0,0,0.19844029549359896
3274,0.812292732941619,0.1445720129894948,1.139158117948114,41,46,59,0.0129894603936215
914,0.7406571118408535,-0.8643349630266588,0.9250586370581887,8,8,8,0.4180695996352233
3271,0.7991187997377782,0.14416882536079562,1.1410439654718285,111,112,113,0.17817051782462104
913,0.7187926694253419,-0.8567474376803828,0.9360058306234906,231,231,231,0.6618688379191394
3270,0.7991187997377782,0.14416882536079562,1.1410439654718285,111,112,113,0.17817051782462104
912,2.084011447621065,-1.1116071252117037,0.7550773825302534,106,111,128,1.7112649923592498
8356,0.31951633487457276,-1.0556643461139819,0.45501624776311445,231,231,231,0.03132898878791451
3269,0.8085929928009241,0.14446564396059908,1.140612050208306,116,117,119,0.0009275457886020912
