pair,method,root_cam,target_cam,root_marker,target_marker,root_frame,target_frame,translation_error_m,rotation_error_deg,est_x,est_y,est_z,gt_x,gt_y,gt_z,root_static_dist_m,target_static_dist_m,root_moving_dist_m,target_moving_dist_m,root_moving_score,target_moving_score
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,0,62,38,1.727851151689785,12.683842392531995,4.3387514794392725,-2.169170305068432,8.056149575330663,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,8.769124557170892,1.9546806722325958,1.4133865667502417,1732.3180588,6208.07258528
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,10,17,105,1.85313586453056,7.265580233390858,1.1633827695940704,-3.42480065572226,8.823605970282713,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,3.643505041653401,2.1430728361484084,1.3695464681281904,2141.61965946,5328.58959329
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,9,17,126,1.8627397899090734,16.607760127866953,1.145318328239206,-3.728790754266364,8.198471691690463,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,3.1196266267121775,2.1430728361484084,1.8521280119592476,2141.61965946,3559.47618348
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,0,91,38,1.875085659915959,16.931788912141,4.459382769796695,-2.2465664202131412,7.668629888923796,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,8.769124557170892,1.2847717798575204,1.4133865667502417,8432.55774966,6208.07258528
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,13,17,128,1.9201747833342713,9.13853359570235,1.0527343846122057,-3.412340732919181,8.687538756524164,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.2630546571845818,2.1430728361484084,1.3095772938913153,2141.61965946,6849.27564606
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,11,17,130,1.946583201269094,9.062373845708999,1.030321929607252,-3.3886673886792797,8.724414373794255,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.326032331262132,2.1430728361484084,0.9020206749447832,2141.61965946,21301.5717659
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,0,86,38,1.976356309669916,17.607167315862448,4.59339761563461,-2.381279192535583,7.54156977042445,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,8.769124557170892,1.710035453691913,1.4133865667502417,3090.73014588,6208.07258528
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,12,82,111,2.7614371464796132,38.02094256763024,0.771405807255213,-4.551709767150376,7.258479957177868,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.858260077066848,1.7116665880282342,1.258904875284309,4136.08268979,9929.6448839
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,10,82,105,2.8720247947547883,41.64677492127952,0.6485798724035363,-4.482277720934789,7.126233160923402,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,3.643505041653401,1.7116665880282342,1.3695464681281904,4136.08268979,5328.58959329
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,13,82,128,2.928286553550603,43.662675059930734,0.6014316107555292,-4.393930741683918,6.981718614540741,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.2630546571845818,1.7116665880282342,1.3095772938913153,4136.08268979,6849.27564606
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,11,82,130,2.937207301995334,43.17547657977357,0.5664622588700767,-4.383798805171636,7.014840281272998,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.326032331262132,1.7116665880282342,0.9020206749447832,4136.08268979,21301.5717659
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,9,82,126,3.0354733021901117,49.95429303155933,0.8774723281079408,-4.4915264034155715,6.469687750521843,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,3.1196266267121775,1.7116665880282342,1.8521280119592476,4136.08268979,3559.47618348
