pair,method,root_cam,target_cam,root_marker,target_marker,root_frame,target_frame,translation_error_m,rotation_error_deg,est_x,est_y,est_z,gt_x,gt_y,gt_z,root_static_dist_m,target_static_dist_m,root_moving_dist_m,target_moving_dist_m,root_moving_score,target_moving_score
cam3_to_cam0,GT_motion,cam_edge_3,cam_edge_0,2,4,17,72,0.83356613789645,11.036102320243867,1.3173517887559343,-1.1008654708081727,3.3724883990683203,2.059231906455514,-1.1652968333631528,2.9979286618714744,2.602331886680298,2.5437140555813604,2.1432567933892175,1.3014807813624056,2200.71691287,9042.47989837
cam3_to_cam0,GT_motion,cam_edge_3,cam_edge_0,6,4,82,72,1.3951052982339445,29.350803649651372,2.999807560199385,-0.3059034060633814,3.566329198340842,2.059231906455514,-1.1652968333631528,2.9979286618714744,5.616000810218128,2.5437140555813604,1.68700105359166,1.3014807813624056,4341.5561831,9042.47989837
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,8,10,91,105,0.22136453783284946,2.8854728934712592,2.9575649746812904,-3.220989112295338,8.435192323097773,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,3.643505041653401,1.2719123687599185,1.3490673610609716,8794.25372785,5611.24670569
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,10,19,105,0.268088761428866,3.9789589593027537,2.999350467446771,-3.3335268290010247,8.34776447735692,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,3.643505041653401,0.8993879492767319,1.3490673610609716,17601.2950629,5611.24670569
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,12,19,111,0.3254240700382634,3.6582581655115662,2.9654859169510788,-3.020763278102393,8.566166733127417,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.858260077066848,0.8993879492767319,1.2261186863446827,17601.2950629,10489.5774658
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,12,86,111,0.3464016218166137,6.199914511787761,3.135687139996073,-3.084773293280586,8.51000498865714,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.858260077066848,1.6905568053592834,1.2261186863446827,3246.16007825,10489.5774658
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,12,75,111,0.37053183756431546,11.901235383405554,3.218569225601475,-2.916491175755988,8.278272597661527,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,2.858260077066848,1.9537816486620274,1.2261186863446827,2777.71503373,10489.5774658
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,10,86,105,0.39105139252099946,6.940635601188433,3.157011598343656,-3.393958289871671,8.285022106562101,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,3.643505041653401,1.6905568053592834,1.3490673610609716,3246.16007825,5611.24670569
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,10,75,105,0.3966767781331571,10.19399662024394,3.2202213584598476,-3.2384024459879583,8.07081706885765,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,3.643505041653401,1.9537816486620274,1.3490673610609716,2777.71503373,5611.24670569
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,9,62,125,0.4169351078675241,12.541564039628597,3.3147426036042056,-3.083264348002918,8.247004573814781,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,3.1196266267121775,1.902706525043702,1.811013311841907,1849.55700317,3654.16889087
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,10,62,105,0.4311733003831133,2.940331911102774,2.6374989317791346,-3.287538584398627,8.54700572540603,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,3.643505041653401,1.902706525043702,1.3490673610609716,1849.55700317,5611.24670569
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,8,12,91,111,0.43284848092353756,5.5255911493821195,2.916972770870116,-2.900562498388717,8.640974853859564,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,2.858260077066848,1.2719123687599185,1.2261186863446827,8794.25372785,10489.5774658
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,9,17,125,0.5366805864167526,11.931511535164127,2.426622233520613,-3.284267726043818,8.437712335331945,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,3.1196266267121775,2.1432567933892175,1.811013311841907,2200.71691287,3654.16889087
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,12,62,111,0.5973314718186296,4.185597319752395,2.599943406975753,-2.970656512478944,8.758766739120238,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,2.858260077066848,1.902706525043702,1.2261186863446827,1849.55700317,10489.5774658
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,8,9,91,125,0.7371784078801744,15.757713380552696,3.6099285934587044,-2.9966688049634627,8.096828976601142,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,3.1196266267121775,1.2719123687599185,1.811013311841907,8794.25372785,3654.16889087
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,9,19,125,0.7974739488990569,15.06362073936421,3.660669420516874,-3.1135138522307324,8.024284682004614,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,3.1196266267121775,0.8993879492767319,1.811013311841907,17601.2950629,3654.16889087
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,0,82,38,0.8511805184347018,26.180375568223045,2.2301413131445345,-3.558174922167043,8.52237334324195,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,8.769124557170892,1.68700105359166,1.3693505819949474,4341.5561831,6715.13987159
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,9,86,125,0.9595829368510658,18.29038402219216,3.7955572842945613,-3.165479999377746,7.923850785213505,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,3.1196266267121775,1.6905568053592834,1.811013311841907,3246.16007825,3654.16889087
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,9,75,125,1.1146409506773745,21.466175768127847,3.8263344097577763,-3.03569317197948,7.644292081412016,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,3.1196266267121775,1.9537816486620274,1.811013311841907,2777.71503373,3654.16889087
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,0,17,38,1.1629502178006974,11.800530145558309,2.799614237278715,-2.1696839944648434,8.946511572359327,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,8.769124557170892,2.1432567933892175,1.3693505819949474,2200.71691287,6715.13987159
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,10,17,105,1.3024657206608559,11.860800323161753,1.714872877938289,-3.5187813331299633,8.607429360281774,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,3.643505041653401,2.1432567933892175,1.3490673610609716,2200.71691287,5611.24670569
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,12,17,111,1.3914341480532262,10.020405861907978,1.6316145912416051,-3.213400490762651,8.823016907899909,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.858260077066848,2.1432567933892175,1.2261186863446827,2200.71691287,10489.5774658
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,0,62,38,1.4994452931336688,10.467986662874722,3.796305547236434,-1.9601717379471155,8.630484317381432,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,8.769124557170892,1.902706525043702,1.3693505819949474,1849.55700317,6715.13987159
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,0,19,38,1.6738169074305163,11.583566104592835,4.139899506174973,-1.9891505065048292,8.406962333502355,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,8.769124557170892,0.8993879492767319,1.3693505819949474,17601.2950629,6715.13987159
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,8,0,91,38,1.7208593759178261,14.131278124948405,4.061401777094361,-1.845050024874196,8.428857202767581,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,8.769124557170892,1.2719123687599185,1.3693505819949474,8794.25372785,6715.13987159
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,9,82,125,1.741796725408656,31.133815889036004,1.8900732615236568,-4.344412146383167,7.57028020667844,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,3.1196266267121775,1.68700105359166,1.811013311841907,4341.5561831,3654.16889087
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,0,86,38,1.7505751385361767,13.580405728956688,4.293170528432871,-2.0445943819023973,8.293029718743977,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,8.769124557170892,1.6905568053592834,1.3693505819949474,3246.16007825,6715.13987159
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,0,75,38,1.9226429344512173,18.207961210499057,4.35543150034461,-1.898586820378788,7.9037954668418635,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,8.769124557170892,1.9537816486620274,1.3693505819949474,2777.71503373,6715.13987159
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,12,82,111,2.246355426127247,32.67405371540442,1.0343551557904043,-4.263279428747338,7.786342548629839,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.858260077066848,1.68700105359166,1.2261186863446827,4341.5561831,10489.5774658
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,10,82,105,2.366175559437335,36.60241890605188,1.1389559334908699,-4.487031447578543,7.493663367186992,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,3.643505041653401,1.68700105359166,1.3490673610609716,4341.5561831,5611.24670569
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,10,91,105,0.19676960816948305,8.373640731596565,3.0694120319895566,-3.148807211208595,8.173024059089682,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,3.643505041653401,1.2719123687599185,1.3490673610609716,8794.25372785,5611.24670569
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,10,62,105,0.3055531762551266,5.233672561017327,2.814196355488866,-3.066298994111267,8.549808699389327,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,3.643505041653401,1.902706525043702,1.3490673610609716,1849.55700317,5611.24670569
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,9,75,125,0.36140309941516935,19.348864749143015,2.984351825825789,-3.2443827837389128,7.937442714876758,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,3.1196266267121775,1.9537816486620274,1.811013311841907,2777.71503373,3654.16889087
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,12,91,111,0.4541676483207976,14.689496201854562,3.2314955194806423,-2.8544148169830965,8.44279854281436,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,2.858260077066848,1.2719123687599185,1.2261186863446827,8794.25372785,10489.5774658
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,10,86,105,0.47191014470797155,11.856038081398182,3.2429818449437073,-3.303193888280048,8.006415152097587,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,3.643505041653401,1.6905568053592834,1.3490673610609716,3246.16007825,5611.24670569
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,12,75,111,0.5259693663996264,11.412743482338797,2.6141927538597085,-3.143923896525098,8.69882892402522,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,2.858260077066848,1.9537816486620274,1.2261186863446827,2777.71503373,10489.5774658
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,12,86,111,0.5339941234395557,16.794605548306798,3.4266843248586145,-3.028089636099053,8.282616636650188,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.858260077066848,1.6905568053592834,1.2261186863446827,3246.16007825,10489.5774658
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,9,62,125,0.535116495703003,19.549558870888255,3.3508818902558173,-2.8978549924734405,8.05833812964885,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,3.1196266267121775,1.902706525043702,1.811013311841907,1849.55700317,3654.16889087
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,10,75,105,0.5803986833537819,5.657047422579337,2.439505052586376,-3.4196243757729885,8.417422343557856,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,3.643505041653401,1.9537816486620274,1.3490673610609716,2777.71503373,5611.24670569
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,0,82,38,0.6491711479105383,26.77632093804507,2.4609519582592205,-3.545557560418986,8.440540632522488,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,8.769124557170892,1.68700105359166,1.3693505819949474,4341.5561831,6715.13987159
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,12,62,111,0.654057255841249,12.590028470585173,2.9852159632221174,-2.7762950933658406,8.818818442869402,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,2.858260077066848,1.902706525043702,1.2261186863446827,1849.55700317,10489.5774658
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,9,19,125,0.8037520252735278,12.936369742841805,2.1156085787811585,-3.255653574095613,8.35646325696429,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,3.1196266267121775,0.8993879492767319,1.811013311841907,17601.2950629,3654.16889087
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,9,91,125,0.9131902500702468,23.87603852451507,3.5695646835918033,-2.9288352354371714,7.663703216390955,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,3.1196266267121775,1.2719123687599185,1.811013311841907,8794.25372785,3654.16889087
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,9,86,125,1.1304567268645913,26.93853805588332,3.7206091718238214,-3.066275334869444,7.483261444757129,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,3.1196266267121775,1.6905568053592834,1.811013311841907,3246.16007825,3654.16889087
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,0,19,38,1.1687555246858352,8.26086901142409,3.2094201058271086,-2.1025342923511685,8.778389533028257,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,8.769124557170892,0.8993879492767319,1.3693505819949474,17601.2950629,6715.13987159
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,12,19,111,1.4920140592194926,4.330100741470058,1.6403165085277065,-3.162534257515893,9.05806494374562,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.858260077066848,0.8993879492767319,1.2261186863446827,17601.2950629,10489.5774658
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,10,19,105,1.5132949270319511,5.625546422171413,1.506016333706313,-3.4325615348001595,8.750225792029337,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,3.643505041653401,0.8993879492767319,1.3490673610609716,17601.2950629,5611.24670569
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,0,17,38,1.5841565361371917,13.936276848919436,1.7991999150791225,-2.3312838910365428,9.099403310170505,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,8.769124557170892,2.1432567933892175,1.3693505819949474,2200.71691287,6715.13987159
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,0,75,38,1.5939002008799579,12.69984208691359,4.116641140152011,-2.0770044216626236,8.180913833248841,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,8.769124557170892,1.9537816486620274,1.3693505819949474,2777.71503373,6715.13987159
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,9,82,125,2.02809549596521,32.69816400671536,1.5611071343115475,-4.2558000702244065,7.261573123579813,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,3.1196266267121775,1.68700105359166,1.811013311841907,4341.5561831,3654.16889087
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,0,62,38,2.099560094605488,14.860464936431232,4.459315446773332,-1.6977855546373206,8.246321938048014,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,8.769124557170892,1.902706525043702,1.3693505819949474,1849.55700317,6715.13987159
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,9,17,125,2.1011589422196937,12.065487585356928,0.8371250268074704,-3.477190433137981,8.417171954112435,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,3.1196266267121775,2.1432567933892175,1.811013311841907,2200.71691287,3654.16889087
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,0,91,38,2.26927599033482,18.28635132281978,4.597057211640747,-1.656901733420916,7.838556836070033,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,8.769124557170892,1.2719123687599185,1.3693505819949474,8794.25372785,6715.13987159
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,0,86,38,2.352545071165799,18.702746635591932,4.787956126345891,-1.8294727447352308,7.670929632717641,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,8.769124557170892,1.6905568053592834,1.3693505819949474,3246.16007825,6715.13987159
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,12,82,111,2.4355428373097006,29.041573340544005,0.863296957783908,-4.337355893395543,7.744510274047487,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.858260077066848,1.68700105359166,1.2261186863446827,4341.5561831,10489.5774658
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,10,82,105,2.6279005327703313,37.142360929912215,0.8431231121554965,-4.450428720038886,7.329150475088249,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,3.643505041653401,1.68700105359166,1.3490673610609716,4341.5561831,5611.24670569
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,12,17,111,2.794934938259613,9.946497607706016,0.22323274503925739,-3.4135864310058963,9.005312654420356,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.858260077066848,2.1432567933892175,1.2261186863446827,2200.71691287,10489.5774658
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,10,17,105,2.8260278659296962,16.85903194887018,0.16108738706146475,-3.673312160639897,8.667086826589438,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,3.643505041653401,2.1432567933892175,1.3490673610609716,2200.71691287,5611.24670569
