mode,root_camera,target_camera,root_marker,target_marker,root_frame,target_frame,quality,root_area_px2,target_area_px2,root_distance_m,target_distance_m,root_support_key,target_support_key,translation_deviation_m,rotation_deviation_deg,inlier,pose_support,x_m,y_m,z_m,support_keys
relay,cam_edge_1,cam_edge_0,2,3,105,52,0.6265999334908423,,,,,,,0.02201716506543387,1.3349338123627077,True,True,0.055182331385745576,-1.4428211870684675,5.045244325384669,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,105,120,0.6320847152562015,,,,,,,0.05641849034230323,0.8740572569778524,True,True,0.07189993735038741,-1.4071047335394502,5.007075904047214,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,105,121,0.6232362581498226,,,,,,,0.044282522570586506,1.0422820101138113,True,True,0.05681642120576627,-1.4056560900713797,5.022875140775979,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,106,45,0.6252709810934275,,,,,,,0.03586445610706215,0.6672569574642964,True,True,0.06194370192412513,-1.4578871902761068,5.080280474020833,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,106,46,0.6324653667333232,,,,,,,0.02647749671578202,1.0112811167092395,True,True,0.08015123362780074,-1.4411856647281023,5.03835477211937,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,106,47,0.6256300174595405,,,,,,,0.006481278837079155,0.4671345511745766,True,True,0.06364318744512665,-1.4352408142307187,5.059579287192807,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,106,48,0.6261086821897975,,,,,,,0.018296242896527835,0.6543197208123922,True,True,0.056864496041984625,-1.4449762291529538,5.059820290347481,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,106,51,0.6182749207947004,,,,,,,0.039222921544914524,0.3460432009280159,True,True,0.05753459839262476,-1.4414073395966327,5.094709972730394,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,106,52,0.6211497816379927,,,,,,,0.01633467155584483,0.7785795421765466,True,True,0.07078925231351718,-1.4428515152325958,5.049204379632885,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,106,120,0.6265868568973291,,,,,,,0.0564398895226115,1.1478083406237731,True,True,0.08698156837193659,-1.4071964012456246,5.010753195821287,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,106,121,0.6178153634679563,,,,,,,0.04014811546802074,0.6230819938704555,True,True,0.07224967826685882,-1.4056568380622645,5.0268723790366545,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,109,45,0.6229669356307448,,,,,,,0.07377932943711786,1.9440746323631763,True,True,0.07118964170540698,-1.4236374600407342,5.131866167303139,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,109,46,0.6301348108582088,,,,,,,0.043691407796822304,1.350044369944216,True,True,0.08888143604241772,-1.407924625797055,5.0893417402115375,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,109,47,0.6233246489926959,,,,,,,0.059692770879289814,1.2985243285157253,True,True,0.07268330666199807,-1.4014562815658564,5.110651784880426,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,109,48,0.623801549903212,,,,,,,0.0559785395191569,1.0729992017432395,True,True,0.0658760245378518,-1.4111593527418844,5.1111980112097894,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,109,51,0.6159966549403401,,,,,,,0.09051348079491917,1.6536808628610373,True,True,0.06703212890680654,-1.4068295712056695,5.145988704809411,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,109,52,0.618860922280524,,,,,,,0.04831994059287399,1.073060509677343,True,True,0.07966224891783447,-1.4093183557277376,5.1003508201400285,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,109,120,0.6242779625966751,,,,,,,0.062196124568464205,2.587662232728987,True,True,0.0954495739873116,-1.3745731687378884,5.060910940101365,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,109,121,0.6155387910249417,,,,,,,0.06181616496781014,2.0610181966191163,True,True,0.0809433267436386,-1.3726273136550495,5.077190047794855,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,110,45,0.6262713747880131,,,,,,,0.057915155277698235,1.9997022857157027,True,True,0.08888880404980593,-1.4834985308203446,5.061349108071797,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,110,46,0.6334772709861278,,,,,,,0.06604353563330058,2.543963190707142,True,True,0.10626488482808338,-1.466013502784432,5.019390017785287,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,110,47,0.6266309855894151,,,,,,,0.042057584225708454,1.9927635249132216,True,True,0.09018341982119438,-1.460468389211918,5.0410458501407565,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,110,48,0.6271104161527148,,,,,,,0.0467552619057971,2.031100010252516,True,True,0.08340799467567117,-1.4702071411431137,5.041239158929233,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,110,51,0.619264121238965,,,,,,,0.04497256283351067,1.404203547242047,True,True,0.08477201932848111,-1.4672920880391178,5.076169344281641,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,110,52,0.6221435816762693,,,,,,,0.05594330233500968,2.2464410145175124,True,True,0.097119765347353,-1.4678829395238289,5.03039036919741,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,110,120,0.627589355909284,,,,,,,0.08026797249109427,2.0550719415780976,True,True,0.11255560665135309,-1.4315128594352933,4.9922993746335464,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,110,121,0.6188038286498052,,,,,,,0.05860609587960958,1.6425074654704335,True,True,0.0981472476516092,-1.4302765310992531,5.0087340207074424,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,112,45,0.62654215740709,,,,,,,0.037313163027982724,0.6228774563886236,True,True,0.04889180154837658,-1.4495573877308836,5.084403167722976,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,112,46,0.6337511692376987,,,,,,,0.016142406248763713,0.7699261039341991,True,True,0.06766498745786276,-1.4330652076771915,5.042644394582642,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,112,47,0.6269019236943701,,,,,,,0.017363733652745038,0.7795998231738088,True,True,0.0507853994174543,-1.4270596207586759,5.0635572927476105,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,112,48,0.627381561550337,,,,,,,0.024674233392614098,0.9657494562529112,True,True,0.04406215513557843,-1.4368341585222322,5.063765718280385,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,112,51,0.6195318741131981,,,,,,,0.046383725638657,1.1845859922320487,True,True,0.04415462373037915,-1.432995198031617,5.098633035047186,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,112,52,0.6224125795504659,,,,,,,0.01140974750112725,0.8954921529817231,True,True,0.058141391269820764,-1.4347054288608874,5.053356375041235,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,112,120,0.6278607083873617,,,,,,,0.05381159687102874,1.1191882998847602,True,True,0.07473075369438743,-1.3992463768811194,5.014893139655799,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,112,121,0.619071382506108,,,,,,,0.04313541571160144,1.030591262241828,True,True,0.0597348297482382,-1.3976739568969214,5.030763762478765,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,113,45,0.6318639184722225,,,,,,,0.040969076562827854,0.7717483435507386,True,True,0.040966173139535655,-1.4539951567183207,5.078780780105157,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,113,46,0.6391341626365611,,,,,,,0.023605387407311777,1.1565200563631128,True,True,0.059990279162186466,-1.4372949448450738,5.037218706531658,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,113,47,0.632226740563805,,,,,,,0.024213846390760744,1.1599545254416423,True,True,0.042976878833926646,-1.431397831754996,5.058053896542342,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,113,48,0.6327104523963384,,,,,,,0.032878686681169694,1.3831173821808027,True,True,0.03625815074104177,-1.4411769578486675,5.058174017421577,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,113,51,0.6247940908168732,,,,,,,0.04707681192084605,1.4158139980407092,True,True,0.03613055462044401,-1.4375031925098083,5.093059015831655,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,113,52,0.6276992645614287,,,,,,,0.021800891063920233,1.3198640942066544,True,True,0.05040090265545638,-1.4389911592198923,5.04786306890037,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,113,120,0.6331936690392839,,,,,,,0.05555186857848965,0.9504326975203541,True,True,0.06720960642107363,-1.4033411112984386,5.009672581207874,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,113,121,0.6243296878587647,,,,,,,0.04584750499583294,1.1129288281096796,True,True,0.052113912993785594,-1.4018521842349605,5.025456435127092,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,114,45,0.6336660234965363,,,,,,,0.0372014254898473,0.6383353713140499,True,True,0.07354110210467213,-1.4486048629776196,5.0899779157491825,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,114,46,0.6409570027323889,,,,,,,0.026719755166684345,0.9779569978005155,True,True,0.09163289665086083,-1.4319521443341914,5.047982754382868,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,114,47,0.6340298803734501,,,,,,,0.013925698973067379,0.37268666034394904,True,True,0.07511404042569358,-1.4260179914288142,5.069201851786292,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,114,48,0.634514971774429,,,,,,,0.012551005357383406,0.43075011375709216,True,True,0.06838261057921291,-1.4357851508806745,5.069480225333009,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,114,51,0.626576032366796,,,,,,,0.045985885982107906,0.36297433408779994,True,True,0.06906454529114914,-1.4320996327314395,5.104357551314603,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,114,52,0.6294894918007992,,,,,,,0.015604062022582852,0.675899964756653,True,True,0.0822881039189256,-1.4336278369022744,5.058845656317623,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,114,120,0.6349995665735163,,,,,,,0.0586931465174506,1.2410608286336564,True,True,0.09827613816508755,-1.3980202709291323,5.020265145749658,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,3,114,121,0.6261103049100422,,,,,,,0.043267165062787515,0.6944571573822668,True,True,0.08355042235542093,-1.3964993665264545,5.036391740309114,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,103,37,0.6794311299089958,,,,,,,0.08992984923942456,1.3821720676779266,True,True,0.15389251881756927,-1.3209371382943007,4.951225012009016,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,103,128,0.6719740482423511,,,,,,,0.02019815079244842,1.0884773206904097,True,True,0.1843753979244444,-1.294585216116499,4.871439277898435,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,103,129,0.6785685718237612,,,,,,,0.03167801054744229,0.4150362858668991,True,True,0.19088400806627726,-1.2992924765392297,4.840068028592276,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,103,130,0.6779472236273468,,,,,,,0.021263607771126285,0.23678049809047835,True,True,0.17915463857131264,-1.3125126654662345,4.847568558067593,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,103,131,0.677657702950978,,,,,,,0.01239782641933552,0.593473142845126,True,True,0.17746562419172052,-1.3202706087368483,4.861050484349108,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,103,132,0.6788482918906316,,,,,,,0.016609416691913743,0.9339784155414836,True,True,0.17627386508884535,-1.3261996763515556,4.873602765758667,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,103,133,0.6856274397516878,,,,,,,0.018496987480798418,0.969254889234324,True,True,0.18636774475665696,-1.2970813513407748,4.874248864751148,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,103,134,0.6817198103848893,,,,,,,0.021219340316989594,0.22226424201617856,True,True,0.18259415882900276,-1.3196273548238175,4.84732482554257,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,105,37,0.6848782998131381,,,,,,,0.08225235188299912,1.6589516746727053,True,True,0.14927543244203512,-1.3281426850401576,4.939749258859248,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,105,128,0.6773614328510613,,,,,,,0.016034668919933687,1.3944900984730493,True,True,0.18006449676134162,-1.3014617326100248,4.860190768523921,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,105,129,0.684008826383234,,,,,,,0.039595584176430845,0.6993106611701793,True,True,0.1867321444743265,-1.3060534346680093,4.828835795459333,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,105,130,0.6833824966823719,,,,,,,0.033626281548935266,0.5281971874471162,True,True,0.17500161463116826,-1.319327023347939,4.836239575546557,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,105,131,0.6830906548460718,,,,,,,0.02549613548023982,0.8394156748425959,True,True,0.17326927230645106,-1.3271317281207449,4.849688975648573,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,105,132,0.6842907890360895,,,,,,,0.024113219920958315,1.1367843116858656,True,True,0.1720338556009391,-1.3331033743981353,4.862216828115187,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,105,133,0.6911242870270985,,,,,,,0.012049609281203704,1.2516239823552155,True,True,0.18205003165782452,-1.3039616396988056,4.863001823657311,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,105,134,0.6871853292148603,,,,,,,0.034678877697667164,0.5109375598113328,True,True,0.1784604390934692,-1.3264321325675683,4.835989643320051,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,106,37,0.6789212440664067,,,,,,,0.07907535958155307,0.42856792662309806,True,True,0.1635479327060081,-1.3287308017967951,4.941937564951938,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,106,128,0.6714697586407959,,,,,,,0.015035192433496243,0.2518435870158227,True,True,0.19285449169506041,-1.3021431998971775,4.861790087673348,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,106,129,0.6780593332964581,,,,,,,0.0400713068957882,0.8428036534681729,True,True,0.1988163691509166,-1.3067269090874776,4.830292131914996,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,106,130,0.6774384513969717,,,,,,,0.030173143858242584,0.8090803848383188,True,True,0.18713830530852604,-1.319919661663684,4.837919946200966,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,106,131,0.6771491479942714,,,,,,,0.021012765354509324,0.6229121153724463,True,True,0.18562887826378105,-1.3277365853610772,4.851389100722706,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,106,132,0.6783388434446248,,,,,,,0.019797719007207216,0.6360150332731371,True,True,0.18461156784600163,-1.3337227205598747,4.863929641620904,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,106,133,0.6851129038268079,,,,,,,0.01333675560964175,0.14817020075243148,True,True,0.1948789420964362,-1.3046646372139143,4.864553757275666,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,106,134,0.6812082069792957,,,,,,,0.032850487099858286,0.8857716923577974,True,True,0.1905331104962793,-1.3270520344900536,4.837583694205305,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,109,37,0.6764195040861272,,,,,,,0.12380123390008442,1.2672584298004637,True,True,0.17133543538846308,-1.2979128172473249,4.989361124973046,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,109,128,0.668995476453544,,,,,,,0.0594106869684469,1.285922108970492,True,True,0.1996387782552037,-1.2731939235025127,4.90826063074968,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,109,129,0.6755607693497043,,,,,,,0.04158639470764089,1.8552939143408411,True,True,0.2051567061091536,-1.278488114395639,4.876793193537848,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,109,130,0.6749421753224631,,,,,,,0.0295996051523131,1.9047398377260758,True,True,0.19353936408827987,-1.2914680462849617,4.884865874563614,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,109,131,0.6746539379666648,,,,,,,0.03507696353197612,1.7142488597450594,True,True,0.19218700820529488,-1.2989825275470919,4.898522539403596,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,109,132,0.6758392495378887,,,,,,,0.044994387255806984,1.6884961985855846,True,True,0.1913202184755437,-1.3046888022591423,4.911204061615019,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,109,133,0.6825883483537118,,,,,,,0.060226147351733705,1.471334673479395,True,True,0.20169216294908998,-1.2756615709732482,4.911051373034401,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,109,134,0.6786980398263468,,,,,,,0.02556363679404121,1.9029951527744389,True,True,0.19690543527465543,-1.2986183781334066,4.884640421625981,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,110,37,0.6800074747603316,,,,,,,0.06730259817258896,1.3792518030426695,True,True,0.18776302925106503,-1.3517665332704871,4.923457406726802,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,110,128,0.6725440674332405,,,,,,,0.03919358414573861,1.69577130433508,True,True,0.2154796583891051,-1.3236806398153997,4.843255385887379,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,110,129,0.6791441849881173,,,,,,,0.06717225405223452,2.357360416726658,True,True,0.220813376090499,-1.3276733205320006,4.811564921298294,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,110,130,0.678522309717187,,,,,,,0.05988489728366812,2.281666523852939,True,True,0.20928525293009304,-1.3410074962738463,4.819174887139826,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,110,131,0.678232543447492,,,,,,,0.05396840212787966,2.0232343495035274,True,True,0.20804136373739746,-1.3490753600676446,4.832522662351664,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,110,132,0.6794241423346961,,,,,,,0.05131783142568648,1.794258566675134,True,True,0.20727158672738621,-1.3552953306803215,4.844966669345237,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,110,133,0.686209040781491,,,,,,,0.03992648469116017,1.6873888708798779,True,True,0.2175578632129498,-1.3262532225284496,4.84593060515602,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,110,134,0.6822980966680356,,,,,,,0.06509458207930055,2.348822931646883,True,True,0.21267061522400166,-1.3481320568327662,4.818637794240055,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,112,37,0.6803014913997953,,,,,,,0.08649276692804543,1.380727506069956,True,True,0.1519130432405198,-1.3208415499109274,4.946699101908064,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,112,128,0.6728348570994388,,,,,,,0.020023413272224497,1.0884699482566509,True,True,0.18233371667848908,-1.2946875009503063,4.866824566296146,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,112,129,0.6794378283646874,,,,,,,0.03545948391791319,0.4569569674272238,True,True,0.18882427795120937,-1.2994748300195882,4.8354616951832785,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,112,130,0.6788156842118931,,,,,,,0.026226632917676743,0.30793460968891523,True,True,0.17710532765198095,-1.3126801333680471,4.843004613304574,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,112,131,0.6785257926551859,,,,,,,0.016574160571028125,0.6011754702302103,True,True,0.175428229142076,-1.3204031624452188,4.856508055535576,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,112,132,0.6797179067571683,,,,,,,0.016978693239956624,0.9406731422398305,True,True,0.1742470138583989,-1.3262995667000421,4.869076708941614,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,112,133,0.6865057388085404,,,,,,,0.017373823347658426,0.9929699182915567,True,True,0.18432892003956047,-1.297175363995911,4.869639458168834,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,112,134,0.6825931037097824,,,,,,,0.02599235366415239,0.24194315455505752,True,True,0.18054771686159465,-1.3197939839606263,4.842777465604346,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,113,37,0.6860798766954725,,,,,,,0.08609443569887922,1.6959240650413903,True,True,0.14477080243995433,-1.324571457134424,4.942334241822716,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,113,128,0.6785498218523203,,,,,,,0.019975727829854965,1.4035413777559413,True,True,0.17567467033153844,-1.2980224617431757,4.862776119159291,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,113,129,0.6852088778278763,,,,,,,0.03815110491840405,0.6577648609571396,True,True,0.18236382477527624,-1.3026575544606354,4.83143211306525,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,113,130,0.6845814492700502,,,,,,,0.032707781937156566,0.5461030812443485,True,True,0.17060566328239224,-1.3159049163889172,4.838839034603484,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,113,131,0.6842890954151857,,,,,,,0.02492380383185716,0.8925437457956887,True,True,0.1688487290902273,-1.3236927633208349,4.852295015133872,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,113,132,0.685491335166876,,,,,,,0.0242491402420196,1.207390220839134,True,True,0.16759244578469834,-1.3296493033658718,4.864827983021484,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,113,133,0.6923368221101027,,,,,,,0.01634344997091184,1.2664987297198338,True,True,0.177653695909734,-1.3005225319548999,4.86559161590728,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,113,134,0.6883909536384832,,,,,,,0.03257464672108881,0.5411635923953952,True,True,0.1740535420205973,-1.3230157092175072,4.838599728612701,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,114,37,0.6880366081319866,,,,,,,0.08455509470927618,0.40148060485442993,True,True,0.17440561605408078,-1.3194105074121567,4.951130081040764,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,114,128,0.6804850772252873,,,,,,,0.027722055595797268,0.41495308956428933,True,True,0.2035167601197767,-1.2929426428866742,4.870871832073319,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,114,129,0.6871631251354671,,,,,,,0.04019471624173807,0.9121664128624895,True,True,0.2094744480937275,-1.2975999486373377,4.839383881253286,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,114,130,0.6865339071224696,,,,,,,0.023843755282236014,0.7839848652258731,True,True,0.1978665414855605,-1.310823995392556,4.847064411053831,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,114,131,0.6862407194609337,,,,,,,0.01310351382319982,0.46742930140532174,True,True,0.19640607372178032,-1.3186042665571382,4.860560158685633,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,114,132,0.6874463880558188,,,,,,,0.014868981121056878,0.39482426607085896,True,True,0.19542810845330405,-1.324554426509071,4.8731209342032455,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,114,133,0.6943113986433835,,,,,,,0.027724405857104777,0.4033645910080642,True,True,0.20555565586703983,-1.2954452866988744,4.873641957218811,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,4,114,134,0.6903542763729791,,,,,,,0.025966846434768202,0.8037739281051595,True,True,0.2012954440796222,-1.3179409682048604,4.846748444614031,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,7,103,127,0.6230551955868646,,,,,,,0.06482551461436335,2.1067214382285244,True,True,0.10714642541844271,-1.5103964569036288,5.086813626243549,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,7,103,131,0.6237132846360691,,,,,,,0.07009213746783359,0.8398302544621422,True,True,0.09619453577731907,-1.497968919841146,4.953150622008957,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,7,103,133,0.6292899447330861,,,,,,,0.03435159961712362,0.33123343161327284,True,True,0.07056994123437432,-1.487362232842052,5.0099740344118935,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,7,103,134,0.6251277712654091,,,,,,,0.024081119201092575,0.49360401742130705,True,True,0.07948518330781007,-1.5060074444423819,5.008189521155986,"[None, None, None, None]"
relay,cam_edge_1,cam_edge_0,2,7,103,135,0.6260506641865095,,,,,,,0.060113543488172896,1.710268157964827,True,True,0.09467117379684764,-1.5075813843091628,5.082866859649833,"[None, None, None, None]"
