method,marker_id,corner_index,static_camera,cross_camera_reprojection_error_px
AP03_MULTI__ap03_configured_defaults_nonbaseline,16,2,cam_edge_5,0.5635166305126301
AP03_MULTI__ap03_configured_defaults_nonbaseline,16,3,cam_edge_5,0.44825757475229705
AP03_MULTI__ap03_configured_defaults_nonbaseline,17,0,cam_edge_1,0.9926297689261787
AP03_MULTI__ap03_configured_defaults_nonbaseline,17,1,cam_edge_1,1.201598120980454
AP03_MULTI__ap03_configured_defaults_nonbaseline,17,2,cam_edge_1,1.864081121433994
AP03_MULTI__ap03_configured_defaults_nonbaseline,17,3,cam_edge_1,1.5718752996127072
AP03_MULTI__ap03_configured_defaults_nonbaseline,17,0,cam_edge_5,0.36896182143174155
AP03_MULTI__ap03_configured_defaults_nonbaseline,17,1,cam_edge_5,1.4144948930747592
AP03_MULTI__ap03_configured_defaults_nonbaseline,17,2,cam_edge_5,1.6547785679577223
AP03_MULTI__ap03_configured_defaults_nonbaseline,17,3,cam_edge_5,0.507049475803754
AP03_MULTI__ap03_configured_defaults_nonbaseline,18,0,cam_edge_1,1.3392103357276492
AP03_MULTI__ap03_configured_defaults_nonbaseline,18,1,cam_edge_1,1.0643961413222252
AP03_MULTI__ap03_configured_defaults_nonbaseline,18,2,cam_edge_1,1.2973565318220206
AP03_MULTI__ap03_configured_defaults_nonbaseline,18,3,cam_edge_1,1.120276279244286
AP03_MULTI__ap03_configured_defaults_nonbaseline,19,0,cam_edge_3,0.9527652701633501
AP03_MULTI__ap03_configured_defaults_nonbaseline,19,1,cam_edge_3,0.3356536396405934
AP03_MULTI__ap03_configured_defaults_nonbaseline,19,2,cam_edge_3,0.7466136965139482
AP03_MULTI__ap03_configured_defaults_nonbaseline,19,3,cam_edge_3,1.1642729732398527
AP03_MULTI__ap03_configured_defaults_nonbaseline,20,0,cam_edge_3,0.6179856759432295
AP03_MULTI__ap03_configured_defaults_nonbaseline,20,1,cam_edge_3,0.7684917292066274
AP03_MULTI__ap03_configured_defaults_nonbaseline,20,2,cam_edge_3,0.36682472858579573
AP03_MULTI__ap03_configured_defaults_nonbaseline,20,3,cam_edge_3,1.0445728822819864
