marker_id,segment,corner_a,corner_b,length_colmap_units,length_metric_m,scale_m_per_colmap_unit,used_for_scale,scale_abs_dev_from_median
10,diag_13,1,3,0.3489941275512332,0.2404163056034262,0.6888835273256353,yes,0.0037548295011460286
11,side_01,0,1,0.25134186129531805,0.17,0.6763696231255957,yes,0.008759074698893587
11,side_12,1,2,0.25377766371317234,0.17,0.6698777091436205,yes,0.015250988680868716
11,side_23,2,3,0.25097402296409765,0.17,0.677360939559545,yes,0.007767758264944247
11,side_30,3,0,0.2537489154913692,0.17,0.6699536022481336,yes,0.015175095576355657
11,diag_02,0,2,0.35857429300093374,0.2404163056034262,0.6704783647242669,yes,0.014650333100222346
11,diag_13,1,3,0.35549467242255517,0.2404163056034262,0.6762866626525917,yes,0.008842035171897522
12,side_01,0,1,0.2515750666180672,0.17,0.6757426412931782,yes,0.009386056531311082
12,side_12,1,2,0.24935468065887084,0.17,0.6817598111686067,yes,0.0033688866558825303
12,side_23,2,3,0.2513272407530813,0.17,0.6764089697981367,yes,0.008719728026352569
12,side_30,3,0,0.24885104676275446,0.17,0.6831395817357032,yes,0.001989116088786047
12,diag_02,0,2,0.3541889502820454,0.2404163056034262,0.6787798021705067,yes,0.006348895653982556
12,diag_13,1,3,0.3537083381907967,0.2404163056034262,0.67970211511876,yes,0.005426582705729266
13,side_01,0,1,0.24965606146241917,0.17,0.6809368016309517,yes,0.004191896193537548
13,side_12,1,2,0.25360419276476454,0.17,0.6703359205014674,yes,0.014792777323021866
13,side_23,2,3,0.2501505455951214,0.17,0.6795907624169318,yes,0.005537935407557426
13,side_30,3,0,0.2522386200333092,0.17,0.6739649938520548,yes,0.011163703972434491
13,diag_02,0,2,0.3559543286031317,0.2404163056034262,0.6754133502095331,yes,0.009715347614956182
13,diag_13,1,3,0.3551580145593617,0.2404163056034262,0.6769277215993745,yes,0.008200976225114731
14,side_01,0,1,0.24854194473397784,0.17,0.6839891760803445,yes,0.001139521744144778
14,side_12,1,2,0.24697585802707644,0.17,0.6883263868704227,yes,0.0031976890459334273
14,side_23,2,3,0.24924800893957785,0.17,0.6820515867840334,yes,0.0030771110404558266
14,side_30,3,0,0.24633420932642702,0.17,0.6901193320442408,yes,0.004990634219751544
14,diag_02,0,2,0.3502045827212157,0.2404163056034262,0.6865024544662007,yes,0.0013737566417114655
14,diag_13,1,3,0.35061450039382785,0.2404163056034262,0.6856998365252392,yes,0.0005711387007499846
