marker_id,segment,corner_a,corner_b,length_colmap_units,length_metric_m,scale_m_per_colmap_unit,used_for_scale,scale_abs_dev_from_median
6,side_01,0,1,0.24504994611383474,0.17,0.6937361248022015,yes,0.006016627302234401
6,side_12,1,2,0.24734338925438382,0.17,0.6873035924366715,yes,0.0004159050632955852
6,side_23,2,3,0.2451894936265789,0.17,0.6933412907932681,yes,0.005621793293301036
6,side_30,3,0,0.24726445943461053,0.17,0.6875229880942788,yes,0.00019650940568827213
6,diag_02,0,2,0.34918883555659785,0.2404163056034262,0.6884994052579284,yes,0.0007799077579613289
6,diag_13,1,3,0.3471716943094236,0.2404163056034262,0.6924997329682945,yes,0.004780235468327398
7,side_01,0,1,0.2467880484899587,0.17,0.68885021393942,yes,0.00113071643945295
7,side_12,1,2,0.24553468265166697,0.17,0.6923665453860713,yes,0.004647047886104261
7,side_23,2,3,0.2475723291451031,0.17,0.6866680157149645,yes,0.0010514817850025837
7,side_30,3,0,0.24463846534706601,0.17,0.6949029857541936,yes,0.007183488254226544
7,diag_02,0,2,0.3482124246572462,0.2404163056034262,0.690430003582077,yes,0.002710506082109876
7,diag_13,1,3,0.3479558004047196,0.2404163056034262,0.6909392093012664,yes,0.0032197118012993187
8,side_01,0,1,0.24322991603698169,0.17,0.6989271828476581,yes,0.01120768534769101
8,side_12,1,2,0.24404277457566806,0.17,0.6965991937093376,yes,0.008879696209370569
8,side_23,2,3,0.24128843714129253,0.17,0.7045509598972297,yes,0.01683146239726263
8,side_30,3,0,0.24549904334115508,0.17,0.6924670568420968,yes,0.00474755934212967
8,diag_02,0,2,0.34294546244232255,0.2404163056034262,0.7010336392593619,yes,0.013314141759394826
8,diag_13,1,3,0.3457399135483817,0.2404163056034262,0.6953675181323349,yes,0.007648020632367802
9,side_01,0,1,0.24757377862854385,0.17,0.6866639954430133,yes,0.0010555020569538165
9,side_12,1,2,0.2486415695226816,0.17,0.6837151178153751,yes,0.0040043796845919966
9,side_23,2,3,0.24603210781505336,0.17,0.690966725886818,yes,0.0032472283868508756
9,side_30,3,0,0.24871047534219398,0.17,0.6835256929411664,yes,0.004193804558800696
9,diag_02,0,2,0.3503941482832964,0.2404163056034262,0.6861310520775242,yes,0.0015884454224428524
9,diag_13,1,3,0.35024095242842573,0.2404163056034262,0.6864311667053183,yes,0.00128833079464874
10,side_01,0,1,0.24830880692929144,0.17,0.6846313753519395,yes,0.003088122148027561
10,side_12,1,2,0.24717845870126146,0.17,0.6877621977789784,yes,4.2700279011320674e-05
10,side_23,2,3,0.24710740464287803,0.17,0.6879599591347156,yes,0.00024046163474855664
10,side_30,3,0,0.247062706865514,0.17,0.6880844226018205,yes,0.000364925101853375
10,diag_02,0,2,0.35176924313204216,0.2404163056034262,0.6834489094692742,yes,0.004270588030692912
10,diag_13,1,3,0.34800780871481946,0.2404163056034262,0.6908359513290093,yes,0.0031164538290422428
11,side_01,0,1,0.250842582573526,0.17,0.6777158736602079,yes,0.010003623839759168
11,side_12,1,2,0.25295135815864767,0.17,0.6720659704597368,yes,0.015653527040230264
11,side_23,2,3,0.2503196473279946,0.17,0.6791316695059437,yes,0.008587827994023356
11,side_30,3,0,0.252769935348077,0.17,0.6725483383373952,yes,0.015171159162571834
11,diag_02,0,2,0.3580862476186007,0.2404163056034262,0.6713921777289105,yes,0.016327319771056614
11,diag_13,1,3,0.3538825097401609,0.2404163056034262,0.6793675838343988,yes,0.008351913665568311
12,side_01,0,1,0.25079820618096993,0.17,0.6778357891337233,yes,0.009883708366243749
12,side_12,1,2,0.24838838835706642,0.17,0.6844120255557979,yes,0.003307471944169138
12,side_23,2,3,0.25045215620032435,0.17,0.6787723554834376,yes,0.008947142016529464
12,side_30,3,0,0.24818486552260402,0.17,0.684973274426022,yes,0.00274622307394512
12,diag_02,0,2,0.35296692468330054,0.2404163056034262,0.6811298418942218,yes,0.006589655605745315
12,diag_13,1,3,0.3526081415592165,0.2404163056034262,0.6818228998919783,yes,0.005896597607988774
13,side_01,0,1,0.24867078249578106,0.17,0.6836347973565581,yes,0.0040847001434090036
13,side_12,1,2,0.25282399407473816,0.17,0.6724045343170464,yes,0.015314963182920693
13,side_23,2,3,0.24922549214748815,0.17,0.6821132081440384,yes,0.005606289355928662
13,side_30,3,0,0.2512796992517269,0.17,0.6765369447123442,yes,0.011182552787622924
13,diag_02,0,2,0.35455067563587994,0.2404163056034262,0.6780872865980133,yes,0.009632210901953764
13,diag_13,1,3,0.3539817215861598,0.2404163056034262,0.6791771748160969,yes,0.00854232268387023
14,side_01,0,1,0.24770108712007438,0.17,0.6863110775028276,yes,0.0014084199971394762
14,side_12,1,2,0.2462190283995734,0.17,0.6904421689298428,yes,0.0027226714298757004
14,side_23,2,3,0.24851488703232943,0.17,0.6840636471725118,yes,0.003655850327455301
14,side_30,3,0,0.2454031546902194,0.17,0.6927376309183828,yes,0.005018133418415727
14,diag_02,0,2,0.34899727636253697,0.2404163056034262,0.6888773119068204,yes,0.0011578144068533636
14,diag_13,1,3,0.34951548713540104,0.2404163056034262,0.6878559447361192,yes,0.00013644723615213739
