pair,method,root_cam,target_cam,root_marker,target_marker,root_frame,target_frame,translation_error_m,rotation_error_deg,est_x,est_y,est_z,gt_x,gt_y,gt_z,root_static_dist_m,target_static_dist_m,root_moving_dist_m,target_moving_dist_m,root_moving_score,target_moving_score
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,8,11,91,91,0.21393893494538624,5.078690188997881,3.0392986956993893,-3.0808197652202822,8.417825926204436,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,2.326032331262132,1.2847717798575204,2.3179099507163987,8432.55774966,483.055775707
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,11,86,91,2.066944606115302,34.75689310588184,1.6259277662568026,-4.261740020781808,7.114626253457839,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.326032331262132,1.710035453691913,2.3179099507163987,3090.73014588,483.055775707
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,11,80,91,3.2629786746425093,49.26124567442648,0.8230971201590664,-4.4440834100810305,6.127811441331541,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,2.326032331262132,1.9046833363634648,2.3179099507163987,2823.17067937,483.055775707
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,11,82,91,5.006566351397847,83.7406323525977,0.33169922242046135,-4.194115282344229,4.100731143826461,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.326032331262132,1.7116665880282342,2.3179099507163987,4136.08268979,483.055775707
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,11,21,91,5.579845036598666,87.15243911179999,-0.0013565307363103685,-3.817379653843812,3.5450390950332538,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.326032331262132,0.8455963795884772,2.3179099507163987,23385.3602348,483.055775707
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,11,17,91,5.765918250578715,89.68644014723907,-0.1995321628929292,-3.8460098265635034,3.4525111666856594,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.326032331262132,2.1430728361484084,2.3179099507163987,2141.61965946,483.055775707
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,11,91,91,0.21393893494538752,5.078690188997881,3.0392986956993893,-3.0808197652202827,8.417825926204438,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,2.326032331262132,1.2847717798575204,2.3179099507163987,8432.55774966,483.055775707
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,11,86,91,0.3127367443072014,6.8531836110899755,3.1815616817532026,-3.2309616100599334,8.289012884372676,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.326032331262132,1.710035453691913,2.3179099507163987,3090.73014588,483.055775707
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,11,80,91,1.0336158629650687,7.412424296322081,2.039524027977306,-3.3555610880541638,8.77436435576238,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,2.326032331262132,1.9046833363634648,2.3179099507163987,2823.17067937,483.055775707
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,11,21,91,1.0348527001943848,5.985488142368483,2.069665437955331,-3.298180975519818,8.84614201943127,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.326032331262132,0.8455963795884772,2.3179099507163987,23385.3602348,483.055775707
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,11,17,91,2.0797504573083114,12.823324902378978,0.9873944755709342,-3.441081097988553,9.005542369516867,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.326032331262132,2.1430728361484084,2.3179099507163987,2141.61965946,483.055775707
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,11,82,91,3.0560886895460055,45.67123968898077,0.41451474212126427,-4.538358228731642,7.206272384002078,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.326032331262132,1.7116665880282342,2.3179099507163987,4136.08268979,483.055775707
