method,label,pair,from_camera,to_camera,translation_error_cm,rotation_error_deg,gt_baseline_m,estimated_baseline_m,baseline_error_cm,direction_error_deg,gt_x_m,gt_y_m,gt_z_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,gt_rvec_x,gt_rvec_y,gt_rvec_z,estimated_x_m,estimated_y_m,estimated_z_m,estimated_roll_deg,estimated_pitch_deg,estimated_yaw_deg,estimated_rvec_x,estimated_rvec_y,estimated_rvec_z
ap02,combined_nfev_60__ref_marker_7,cam_edge_1-cam_edge_5,cam_edge_1,cam_edge_5,368.1475428813547,34.64562341728183,9.833844654272022,11.1702992554449,133.64546011728783,18.837444576449844,-3.9715362540357773,-2.490397692472714,8.644612183352152,133.3021054862451,43.91477015093176,156.5275178587406,0.07074491249427355,2.174340618010422,0.7301083985994897,-1.5050643017074314,-1.1234102593815007,11.011281319312264,157.48450783181934,19.532135581214476,155.40832866041126,0.48402372580842706,2.654562879589246,0.4256337107301958
ap02,combined_nfev_60__ref_marker_7,cam_edge_3-cam_edge_5,cam_edge_3,cam_edge_5,360.52031875594474,33.2178623401099,9.285515073252316,10.25383569640723,96.83206231549129,20.500594255549494,2.8983748134908356,-3.1018777282117984,8.2582424386392,141.70501809791045,-7.866545909544569,176.3434827013253,-0.1596302220659384,-2.8589394874323952,-0.9996874983186073,5.91323866593996,-1.1254541916159453,8.301090761527778,166.73628090781898,-31.239509329190522,171.25217253880464,-0.2818651644003546,-2.5796430457153545,-0.355977312758302
ap02,combined_nfev_80__ref_marker_7,cam_edge_0-cam_edge_1,cam_edge_0,cam_edge_1,40.44567848436734,5.987900591653542,5.069131069576643,5.081933221143419,1.2802151566776665,4.564683955042443,-4.590674262084118,-0.9808404021811508,1.913047758273379,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496482,1.862313170365479,0.6890226811483597,-4.666080370922813,-0.5837172190277633,1.9269181208500918,111.67541173408557,53.13964936383911,131.57974769804062,0.17661451610943465,1.8465573669500965,0.7269851342355671
ap02,combined_nfev_80__ref_marker_7,cam_edge_0-cam_edge_3,cam_edge_0,cam_edge_3,41.937848556480326,5.019493430313072,3.819152918656321,4.07873638167332,25.958346301699862,4.7830701069715005,-3.81680220975047,-0.1063958311610107,0.0814237977288359,21.20580374270508,50.53923196926396,36.24433498574047,0.05780068377927819,0.9425257326838135,0.4222289727329982,-4.0716021264434925,0.22670288596682542,0.0821729677005103,28.06539648756026,49.07891577321857,39.61983131098314,0.14872186585010766,0.9510470675072304,0.4282201573155028
ap02,combined_nfev_80__ref_marker_7,cam_edge_0-cam_edge_5,cam_edge_0,cam_edge_5,362.3168358497976,30.727736838385795,5.6679279645010325,6.381709483998531,71.37815194974984,34.35258981385974,5.239989224744797,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751903,-1.890899029153531,-0.659747852386118,5.9910076490006405,2.1976781668634873,0.06522240921760458,100.26160104612819,-78.06158421666095,-101.71073230148332,0.14158440916642706,-1.6044009105069283,-0.18137236615845398
ap02,combined_nfev_80__ref_marker_7,cam_edge_1-cam_edge_3,cam_edge_1,cam_edge_3,26.445851421198203,1.5815946584997382,2.1721826797050396,2.100778381887896,7.140429781714364,6.833802157033691,1.5443865298310695,-0.3757221990345858,1.4805676849234315,5.145378882018558,-52.158716168945,-19.440987313922378,-0.07152290562849599,-0.9138098031455153,-0.27444766234862317,1.6029652482013508,-0.5080620342416173,1.2592240436985702,3.0295195068823437,-51.479047195139394,-18.351364491104693,-0.09492243809039703,-0.8976696935602632,-0.27458576253141886
ap02,combined_nfev_80__ref_marker_7,cam_edge_1-cam_edge_5,cam_edge_1,cam_edge_5,368.1472067540553,34.64568190407957,9.833844654272022,11.170299739924793,133.6455085652771,18.837423128230498,-3.9715362540357773,-2.490397692472714,8.644612183352152,133.3021054862451,43.91477015093176,156.5275178587406,0.07074491249427355,2.174340618010422,0.7301083985994897,-1.505068605776487,-1.1234112102627805,11.011281125478808,157.48445859532964,19.532110329194282,155.4081397277839,0.48402796491884764,2.654561803543342,0.4256340343121722
ap02,combined_nfev_80__ref_marker_7,cam_edge_3-cam_edge_5,cam_edge_3,cam_edge_5,360.51999836313274,33.21792402385337,9.285515073252316,10.253835690716052,96.83206174637355,20.500574423285695,2.8983748134908356,-3.1018777282117984,8.2582424386392,141.70501809791045,-7.866545909544569,176.3434827013253,-0.1596302220659384,-2.8589394874323952,-0.9996874983186073,5.913235500715062,-1.1254552532483195,8.301092865293171,166.7364089074317,-31.2395011096812,171.25196921953992,-0.2818689687849612,-2.579643242465753,-0.35597569904822524
ap03_multi,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_0-cam_edge_1,cam_edge_0,cam_edge_1,1.4802470255228013,0.21703869612455487,5.069131069576643,5.078881366690159,0.9750297113516382,0.12576542486808048,-4.590674262084118,-0.9808404021811508,1.913047758273379,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496482,1.862313170365479,0.6890226811483597,-4.603284057063882,-0.9849598937478408,1.9064799591399404,115.50107713164125,57.4451589412839,138.13417588270673,0.060370867549975046,1.8590762612395322,0.6917730307841061
ap03_multi,multi_markers_0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-17-18-19-20__single_marker_0,cam_edge_0-cam_edge_3,cam_edge_0,cam_edge_3,1.6840181481162724,0.2532704675762228,3.819152918656321,3.8210495155276205,0.1896596871299394,0.2509706734089543,-3.81680220975047,-0.1063958311610107,0.0814237977288359,21.20580374270508,50.53923196926396,36.24433498574047,0.05780068377927819,0.9425257326838135,0.4222289727329982,-3.819195590691988,-0.09855995557471275,0.06671113332760203,21.202683289651024,50.286666230560954,36.22315456239433,0.0595265892329456,0.93845150890745,0.42312773694261274
