image_name,legacy_x,legacy_y,legacy_z,wizard_x,wizard_y,wizard_z,direct_translation_error,aligned_legacy_x,aligned_legacy_y,aligned_legacy_z,sim3_translation_residual,direct_rotation_error_degrees,sim3_rotation_residual_degrees
frame_0116.png,-0.32924852916015857,1.9502364940711718,-4.297320508119161,0.6378574232771785,1.660596867594501,-4.564453903568304,1.0442917635553115,0.6391320497923982,1.6631237769441793,-4.563682344576985,0.0029334701109570145,13.493558570953475,0.07240241880906986
frame_0117.png,-0.31504562581807183,1.8899874759485278,-4.161758212882423,0.6196941414302752,1.6139371256610544,-4.434178965175905,1.0120055803450283,0.6213629181875444,1.6165780890199781,-4.433355974102753,0.0032306063881672657,13.491664493509086,0.0648406666701329
frame_0118.png,-0.3007646332106806,1.8287740241832147,-4.02653228911513,0.6030909095522576,1.5672719979168424,-4.304083990886986,0.9810061666886492,0.6036369487990846,1.5691033904035157,-4.3032639333735405,0.002079579675001018,13.491725302991343,0.09373616995493687
frame_0119.png,-0.28552678607431403,1.7679621876789735,-3.8913702342092953,0.5858492009208673,1.5195506746091163,-4.174032267099806,0.9491586881945918,0.5868340198770883,1.5219208824685355,-4.173071260523056,0.0027406727849091195,13.493547986990809,0.07645451274534075
frame_0120.png,-0.26405396149062144,1.684276976940274,-3.701828267375899,0.5628588599678683,1.4551058685344405,-3.991618452184035,0.9056945193781024,0.5635152920790947,1.4572280119565293,-3.990574333853754,0.002454501763737938,13.493285642366365,0.07792104013782979
frame_0121.png,-0.24277882323468902,1.5993716704698178,-3.5124328880713036,0.5392670556715586,1.3893054648982135,-3.8091300852787437,0.8624110355672912,0.5399288661828392,1.3914052476636338,-3.808175569447319,0.0023996210715940725,13.495067882402674,0.07702712709350529
frame_0122.png,-0.22132941949057328,1.5145859206391554,-3.323281053032539,0.5161500537937884,1.3238931935734446,-3.6268189099309325,0.8199847073220371,0.5165578189262823,1.3256607245277443,-3.6259733526257945,0.002001350852288937,13.493977292297496,0.08718962727849211
frame_0123.png,-0.20018260429716017,1.4304591485849296,-3.1334437339156427,0.49205133964613723,1.258389176744364,-3.44429778796784,0.778091351498776,0.49284540820420636,1.2606064084991768,-3.443242108843225,0.002580914555659034,13.493250167032027,0.06771459933373176
frame_0124.png,-0.180451098351337,1.344697696195974,-2.9440519143097665,0.4677954770377686,1.1926204961732751,-3.261973380657418,0.7378517168341402,0.4677701118474488,1.1941103631657826,-3.2610905739417086,0.001731962685956099,13.495022486312768,0.0932787718687344
frame_0125.png,-0.15895729568373507,1.2602117341840327,-2.7544995824021425,0.44466926842435117,1.1276816926746847,-3.079261018748085,0.6981398365205088,0.4443935724899767,1.1286722717476325,-3.078531744097143,0.0012605937745759814,13.493074431414572,0.11154538668249997
frame_0126.png,-0.13903411310438885,1.175204030471845,-2.5650169927416018,0.4195134727271359,1.0610893376165935,-2.897135651354039,0.6597729701664032,0.4195471125170357,1.0628687315572918,-2.896306048867843,0.0019635719280843237,13.499630718373034,0.08048465314158569
frame_0127.png,-0.11701529655361798,1.0898603845738781,-2.3755476926523476,0.3964848639108558,0.994887169755839,-2.7144372789717854,0.6225339171849783,0.3965848818385356,0.9965850849375875,-2.7136707167225795,0.0018656197983985975,13.498869130172118,0.07987390879827531
frame_0128.png,-0.09653833840041415,1.0055581924004757,-2.1860511801075466,0.37221600704137736,0.9302503682401362,-2.5321801940742095,0.5875433593019849,0.3723075461502138,0.9313943878906783,-2.5313688462534545,0.0014055054804293467,13.490866678188409,0.09482089507264245
