image_name,x,y,z,roll,pitch,yaw,tag,board_name,board_x,board_y,board_z,board_roll,board_pitch,board_yaw,image_path,image_path
moving_0040.jpg,-2.800000,0.006667,1.650000,0.000000,0.000000,0.450000,transition_front_bridge_2_to_front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0040.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0040.jpg
moving_0041.jpg,-2.733333,0.005556,1.650000,0.000000,0.000000,0.450000,transition_front_bridge_2_to_front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0041.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0041.jpg
moving_0042.jpg,-2.666667,0.004444,1.650000,0.000000,0.000000,0.450000,transition_front_bridge_2_to_front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0042.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0042.jpg
moving_0043.jpg,-2.600000,0.003333,1.650000,0.000000,0.000000,0.450000,transition_front_bridge_2_to_front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0043.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0043.jpg
moving_0044.jpg,-2.533333,0.002222,1.650000,0.000000,0.000000,0.450000,transition_front_bridge_2_to_front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0044.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0044.jpg
moving_0045.jpg,-2.466667,0.001111,1.650000,0.000000,0.000000,0.450000,transition_front_bridge_2_to_front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0045.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0045.jpg
moving_0046.jpg,-2.400000,0.000000,1.650000,0.000000,0.000000,0.450000,front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0046.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0046.jpg
moving_0047.jpg,-2.400000,0.000000,1.650000,0.000000,0.000000,0.450000,front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0047.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0047.jpg
moving_0048.jpg,-2.400000,0.000000,1.650000,0.000000,0.000000,0.450000,front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0048.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0048.jpg
moving_0049.jpg,-2.400000,0.000000,1.650000,0.000000,0.000000,0.450000,front_bridge_3,PARK,0.000000,0.000000,-5.000000,0.000000,0.000000,0.000000,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0049.jpg,results/beintelli_bus_model/colmap/moving_route_v6_anchor_optimized_static_world/images/moving_0049.jpg
