marker_id,frame_id,quality_rank,selection_score,selected,registered_observations_for_marker,selected_observations_for_marker,top_moving_per_marker,tie_breaker
16,6,43,0.43029492096590066,False,49,8,8,stable ascending moving-frame number
16,8,44,0.42727019369015257,False,49,8,8,stable ascending moving-frame number
16,5,45,0.4126569125985328,False,49,8,8,stable ascending moving-frame number
16,1,46,0.4089626165508609,False,49,8,8,stable ascending moving-frame number
16,7,47,0.4013809439701828,False,49,8,8,stable ascending moving-frame number
16,2,48,0.40026257206089644,False,49,8,8,stable ascending moving-frame number
16,4,49,0.3975720954616189,False,49,8,8,stable ascending moving-frame number
17,145,1,0.7704415322975229,True,10,8,8,stable ascending moving-frame number
17,144,2,0.7618523120165627,True,10,8,8,stable ascending moving-frame number
17,140,3,0.6923008021375422,True,10,8,8,stable ascending moving-frame number
17,143,4,0.669675006899203,True,10,8,8,stable ascending moving-frame number
17,141,5,0.6502988352850442,True,10,8,8,stable ascending moving-frame number
17,139,6,0.6419365180219829,True,10,8,8,stable ascending moving-frame number
17,142,7,0.6176393086740315,True,10,8,8,stable ascending moving-frame number
17,24,8,0.5551385910122185,True,10,8,8,stable ascending moving-frame number
17,18,9,0.5063956068938493,False,10,8,8,stable ascending moving-frame number
17,106,10,0.45332219736963103,False,10,8,8,stable ascending moving-frame number
18,61,1,0.7871110200031167,True,9,8,8,stable ascending moving-frame number
18,60,2,0.7533868946765693,True,9,8,8,stable ascending moving-frame number
18,62,3,0.7155972635264934,True,9,8,8,stable ascending moving-frame number
18,59,4,0.6908233213808549,True,9,8,8,stable ascending moving-frame number
18,58,5,0.678475619896883,True,9,8,8,stable ascending moving-frame number
18,103,6,0.61633187305869,True,9,8,8,stable ascending moving-frame number
18,102,7,0.5877890500089586,True,9,8,8,stable ascending moving-frame number
18,101,8,0.5194843659328305,True,9,8,8,stable ascending moving-frame number
18,113,9,0.5052670488648581,False,9,8,8,stable ascending moving-frame number
19,117,1,0.8467664938100894,True,26,8,8,stable ascending moving-frame number
19,119,2,0.8452424874454587,True,26,8,8,stable ascending moving-frame number
19,118,3,0.8303083726491028,True,26,8,8,stable ascending moving-frame number
19,75,4,0.8263631709164169,True,26,8,8,stable ascending moving-frame number
19,74,5,0.8260745524001756,True,26,8,8,stable ascending moving-frame number
19,120,6,0.807005634020971,True,26,8,8,stable ascending moving-frame number
19,73,7,0.7923463189119008,True,26,8,8,stable ascending moving-frame number
19,116,8,0.791643275280268,True,26,8,8,stable ascending moving-frame number
19,76,9,0.7780089143655762,False,26,8,8,stable ascending moving-frame number
19,121,10,0.7774092049817759,False,26,8,8,stable ascending moving-frame number
19,115,11,0.7710909852745012,False,26,8,8,stable ascending moving-frame number
19,122,12,0.7613298998339251,False,26,8,8,stable ascending moving-frame number
19,71,13,0.750774785454422,False,26,8,8,stable ascending moving-frame number
19,72,14,0.7316744588511406,False,26,8,8,stable ascending moving-frame number
19,114,15,0.7286051929279197,False,26,8,8,stable ascending moving-frame number
19,70,16,0.7094222066943638,False,26,8,8,stable ascending moving-frame number
19,68,17,0.6641329045366954,False,26,8,8,stable ascending moving-frame number
19,113,18,0.6532914899916332,False,26,8,8,stable ascending moving-frame number
19,69,19,0.6473188949208218,False,26,8,8,stable ascending moving-frame number
19,67,20,0.6447503385913939,False,26,8,8,stable ascending moving-frame number
19,66,21,0.637978553335943,False,26,8,8,stable ascending moving-frame number
19,65,22,0.588225016230313,False,26,8,8,stable ascending moving-frame number
19,57,23,0.5503404893908989,False,26,8,8,stable ascending moving-frame number
19,55,24,0.520723717065208,False,26,8,8,stable ascending moving-frame number
19,56,25,0.5196298986481265,False,26,8,8,stable ascending moving-frame number
19,54,26,0.47092071063122765,False,26,8,8,stable ascending moving-frame number
20,172,1,0.812993410647303,True,38,8,8,stable ascending moving-frame number
20,171,2,0.7907050040896161,True,38,8,8,stable ascending moving-frame number
20,173,3,0.7584147543615499,True,38,8,8,stable ascending moving-frame number
20,169,4,0.7532029200705634,True,38,8,8,stable ascending moving-frame number
20,170,5,0.7393650385368691,True,38,8,8,stable ascending moving-frame number
20,167,6,0.6727087716534936,True,38,8,8,stable ascending moving-frame number
20,168,7,0.6724560473914581,True,38,8,8,stable ascending moving-frame number
20,166,8,0.6702032398357206,True,38,8,8,stable ascending moving-frame number
20,165,9,0.6417571618883267,False,38,8,8,stable ascending moving-frame number
20,164,10,0.6337918664974068,False,38,8,8,stable ascending moving-frame number
20,163,11,0.6296232438469058,False,38,8,8,stable ascending moving-frame number
20,162,12,0.5799729249747317,False,38,8,8,stable ascending moving-frame number
20,161,13,0.5314626623186114,False,38,8,8,stable ascending moving-frame number
20,136,14,0.525552370427896,False,38,8,8,stable ascending moving-frame number
20,135,15,0.493674089375739,False,38,8,8,stable ascending moving-frame number
20,138,16,0.49351857701615376,False,38,8,8,stable ascending moving-frame number
20,160,17,0.484478295267045,False,38,8,8,stable ascending moving-frame number
20,148,18,0.45179687902913906,False,38,8,8,stable ascending moving-frame number
20,137,19,0.45041224853836664,False,38,8,8,stable ascending moving-frame number
20,134,20,0.44768349468524754,False,38,8,8,stable ascending moving-frame number
20,107,21,0.4472074751609099,False,38,8,8,stable ascending moving-frame number
20,145,22,0.4437645866085819,False,38,8,8,stable ascending moving-frame number
20,149,23,0.44040262437534716,False,38,8,8,stable ascending moving-frame number
20,144,24,0.43113328180319566,False,38,8,8,stable ascending moving-frame number
20,110,25,0.42977984835733346,False,38,8,8,stable ascending moving-frame number
20,142,26,0.4278242461207842,False,38,8,8,stable ascending moving-frame number
20,146,27,0.42602805721989356,False,38,8,8,stable ascending moving-frame number
20,140,28,0.425861545646257,False,38,8,8,stable ascending moving-frame number
20,111,29,0.4252617184019074,False,38,8,8,stable ascending moving-frame number
20,143,30,0.4236499813641607,False,38,8,8,stable ascending moving-frame number
20,147,31,0.420872278942029,False,38,8,8,stable ascending moving-frame number
20,106,32,0.4167201708024467,False,38,8,8,stable ascending moving-frame number
20,141,33,0.4099653786334487,False,38,8,8,stable ascending moving-frame number
20,139,34,0.4080006678989,False,38,8,8,stable ascending moving-frame number
20,108,35,0.4061448576261467,False,38,8,8,stable ascending moving-frame number
20,112,36,0.4034008186553133,False,38,8,8,stable ascending moving-frame number
20,105,37,0.40224157348978545,False,38,8,8,stable ascending moving-frame number
20,109,38,0.3804684314170774,False,38,8,8,stable ascending moving-frame number
